Beta,Beta_err,E_peak,Sigma,Probabilidad_DM
1.730782275666389,-0.8002448227465253,0.7114697818743277,-1.3207166720162375,0.9999999999648561
2.6461095219788477,-1.2672043017106709,0.7704101315139064,0.5374171566069135,1.0
1.5896145406312663,-0.25375512827980173,1.0629578340845103,0.008791062047573232,0.999999999091242
3.886547123391106,-1.1038045895457893,1.2357808703275603,0.25822856266043615,0.9999999827741982
1.5336449787987627,-0.8989406450918844,1.1740598077250255,0.01852642005366834,0.9999999999999978
1.9805941557762201,-0.7373116556983035,1.252610340567373,0.14589078110697098,0.9999999936779371
0.351409751925439,-0.672232510097271,1.734239604435455,-0.1838163734787655,0.9999999999998161
0.840670561333409,-0.870310107800699,1.3820170425748683,0.15361133650424855,0.9981253896556153
2.8313577854420675,-0.6055483191737837,1.442009159140952,0.6043305890055195,0.9963345194207475
0.5825178836040624,-0.1342447759285484,0.8782344686750442,0.35825958730141244,0.9999999999896969
3.4690852991231202,-1.3391345219961308,1.0094508957986938,0.2589967755516689,0.9999657783572113
3.647969458362972,-1.294392836595395,0.8896937914441853,0.19867549424102293,1.0
3.534026106056135,-1.1347775437098209,0.7476448193282482,0.40053846042743146,0.9999999999999998
0.6681062379327313,-0.5760990814715833,1.2615007731982801,-0.24838910516496915,0.9964740951621349
2.67089495352021,-0.6032777214962266,0.9368654589756226,0.24850343303164274,0.9999375048199344
2.681693392004564,-0.6172627342386696,1.0253058652647702,0.1875721196745494,0.9999999980134915
0.18920948958230613,-0.1634860011093286,1.3879234669734368,-0.3462745136443841,0.99999490762894
3.8239304551255637,-0.9913998282380825,1.1192558892779367,0.41595480484479563,0.9999999970423687
3.946108230436906,-0.6771607273136789,1.1872386198314788,0.2832194767239933,1.0
3.1341771075767664,-1.4268962168360089,1.1734776434529945,0.30253615384017724,0.999999999841833
3.962606072924127,-0.7242280998350686,1.0791812460476249,0.33775280268872104,0.9999996924181322
2.2116544005531824,-1.102043189993048,1.298197867109815,0.5377283279346781,0.9999990774253098
2.5565437084835145,-1.0215912073769609,1.6487502126980194,0.28664499588097553,0.9975585616705309
3.908431398966006,-0.7128703792808891,0.6111920608684343,0.09936934483154226,0.9999999999999716
2.2826221128780624,-0.4369938129382062,0.7872478803319539,0.43341791689329734,0.9999739106487446
3.5918434112247843,-0.7178312216953584,0.8745397970710101,-0.08022571490299132,0.9999998205731655
0.6987962517904313,-0.49907776080969946,1.8889092592635313,-0.16767654022833775,0.9999865077714375
2.0433622780211294,-0.1929387600827609,0.76618969331016,0.34215787273814074,0.9999999995035709
3.6338722626583326,-0.31042478424006176,1.316599302093861,0.06744101897136232,1.0
3.504470862494419,-0.20901152491118416,1.0584260244570054,0.44705762803997956,0.9999999900698223
1.3932241163612973,-0.8958544494459919,2.0043213737826426,-0.1764672864160167,0.9999908046665923
2.605412798153051,-1.1030330980668452,0.7347198416556798,0.5339140445197363,0.9999998299102787
2.09968064110925,-0.9168558568569477,0.8289819540079231,0.4701319029940471,0.9997701468122384
3.02201573981772,-0.5380515047962382,1.2581581933407944,0.29461154780292104,0.9999999999999802
3.809425028797034,-0.9292235371565654,0.9823164696920653,0.6776441596241337,0.9999999446288601
2.8664054983780547,-0.6720283763769894,1.0350292822023681,0.5452908358157161,0.9999998826564944
2.1344958558346736,-0.37069235992625116,1.2610248339923973,0.31011176325556833,0.9999905607529472
2.215373152783422,-0.19517932127883766,1.4523998459114416,0.5264041022995701,0.9999999999999711
1.8874485002499537,-0.7783250029292312,0.7028611705729293,0.3489846729507653,0.9964646949426477
2.617629297757842,-0.8215986584662448,0.9785457004627387,0.1882083688586744,0.9999999999786149
1.7184186418296556,-0.21027830601907818,0.8591983615338774,0.3188433297519127,0.9999999306052153
3.811172695066554,-1.448550002027125,0.6944296909570831,0.2686857538975549,0.9999999870465119
3.7178368674869255,-0.2201150368073558,0.6493348587121419,0.41156605127225127,0.9999999991116093
0.8328919447597906,-0.8368386250229816,1.0976043288744108,-0.0011947586129435156,0.9999999999996492
3.9527440240148985,-1.6196078399429727,1.0366288953621612,0.3315836942947284,0.9999999999999956
2.329397879361043,-0.5157001606532142,1.4714384073892992,0.37824893017800715,0.999999999987423
1.5871494982543437,-0.2568823747852584,1.018284308426531,-0.15484591837241246,0.9999974426705104
0.8817839555933846,-0.2984320149440726,1.898615497416186,-0.5301340841129192,0.9999999999996199
3.1981069988734014,-1.3615107430453628,0.7789467279686167,-1.5471740972574144,0.9999994464122302
3.5234863323432277,-0.4994890894736629,0.6367886890343748,0.3548870861277317,0.999999999999805
2.274388795550379,-0.5199930570428494,0.9482662198802955,0.16225967594552296,0.9999996420774313
2.2764618041732443,-0.60223374387355,0.6354837468149122,0.4518987993522827,0.9999998901570696
0.4334497937615961,-0.43320908761840826,0.8505237088789943,-0.6365042651360722,0.9989003002714377
3.885587356189656,-0.508778423760717,0.7090154169721173,0.6659328636669986,0.9999999999974012
3.2402995820027125,-0.346208812612188,0.6947806360120615,0.5150008329263698,0.9999995805707184
3.7729814503449637,-1.4647058799572295,1.341038631677523,0.3888817502591504,0.9990287944830971
2.17260293120986,-0.9122185821904576,0.7335984609613392,0.5716593640607753,0.9999999314586729
2.713994267660644,-1.006740168563263,1.5481436374348454,0.5091672885476958,0.9999998254260846
2.291368850451583,-1.0266412001136023,2.041787318971752,0.5467315282264449,0.9999999999838818
1.5531545481696254,-0.5633603683073394,1.131297796597623,0.18774560972760437,0.9999999999866176
2.620656479819621,-1.3708963498228637,0.7138264243805247,-0.1885093883373054,0.9999878014256552
2.476686742945645,-0.7902169851514851,1.4300750555519393,0.3881314563540133,0.9999996958119469
3.793161529245551,-0.7169250252645285,0.7211508437496841,0.5169543845086628,0.9999999891975543
1.448087666692341,-0.49866682135443385,0.8667007560424991,0.4220144778522593,0.999993020702075
3.6755033847279566,-0.9775716288145134,0.9530828439120862,-0.43348472844547165,0.9999999999999125
1.2100508498751372,-0.9310723883179282,0.8291750739170877,1.60473826456363,0.9999980086090178
2.2844307338445193,-1.0351748821166114,0.6781540380104373,0.49138903747460005,0.9999999999431641
3.2281436075977417,-0.4062710012920891,0.7115541682501696,0.32466834013578927,0.9999999973135532
2.150756439860309,-0.44794046581211566,0.6791552412833538,0.26051962122116235,0.9999999999991718
3.668106237932731,-0.22767829327708025,1.3767593954048798,0.628734019048924,0.9999951320310627
-0.05650548409389743,-0.4513649401852484,0.6568644915489172,-0.4492997821287938,0.9999994940221582
2.482158695411276,-0.24161805822532467,0.6114046377115935,0.3877460939035627,0.9999871074502377
1.6255182289716377,-0.5728385970740344,1.898615497416186,0.4447616289564079,0.9999988819964074
3.292920299600006,-0.6088883862971974,1.0068937079479006,0.07767864839680844,0.9986509372893841
3.2907022432878543,-0.8989406450918844,1.1489109931093564,0.29093371735159734,0.9999999999346829
2.4686426683915115,-0.5032086842999576,0.6668922110665363,0.24214771550343717,0.9999978498652863
2.1953460583484197,-0.5268050907950622,1.1209028176145273,0.31996662004061294,0.9999999999295985
2.4344092075875,-0.8124792791635369,0.7246035153967167,0.47296529494850476,0.9999999999316707
3.615739688619155,-1.1043012730406943,0.7816835845073508,0.03279954116438517,0.9999991065916362
1.1061908972634154,-0.25641184984009613,1.1532049000842843,0.022899056079790207,1.0
0.38165648258578694,-0.6653452331167587,0.8482507146770425,-0.4726427156330247,0.9999999957056884
1.8825245379548805,-0.21402987486799047,1.1726029312098598,0.3623239723027362,0.9999998004071405
3.0060379549973173,-0.30548254618884374,1.5269850685599957,0.3241830448550871,0.999999997936426
2.003029470553618,-0.5195618528221829,0.7031193462360779,0.5048984945577957,1.0
2.657342736814626,-0.4225082001627747,1.7417816961431667,0.40191998279721,0.9999999999013176
1.9500726297501576,-0.25609844951482114,1.0386201619497029,0.01258241395743044,0.9999978225957171
2.6994040818153375,-0.27523275435368966,1.3632358044836939,0.5402865428577044,0.999999999945784
1.5714759036819437,-1.010416710688995,0.7474118078864233,-1.743577385234976,0.9999932859335486
3.8038666342849843,-0.2550814575586469,1.0916669575956846,0.12018543219977484,0.9999999721076923
3.3575537197430814,-1.2322506326544203,0.853211334503317,0.5782121744675613,0.9997589195147716
3.5771469848275252,-0.42539005865981283,0.6325585145326719,0.5302184623134681,0.9997350614119748
3.5060989599284405,-0.938170692705301,0.7185016888672743,0.09923907817647556,0.9941429052081397
1.4867137759824856,-0.5867002359187482,0.7851874200293619,-0.4647401019722902,0.9999993346232814
2.564547711755948,-0.8332739444199482,0.7012224842565572,0.3292343393016534,1.0
3.103803720955957,-0.2924298239020636,1.3014640731432998,0.06672776240134105,1.0
2.295567099962479,-0.6430185990068688,1.0090257420869102,0.46361409555135896,0.9999999892501056
1.3332456989619628,-0.90204892900585,1.4601458174917503,-0.13976957342920215,0.9999999999567906
0.27692113206577396,-0.11452569717084266,1.3047058982127655,-0.0355637445276613,0.9999505134142344
3.9524533964230333,-1.3449576586687981,1.0017337128090005,0.5712997458324289,0.9998512894939853
2.5167997040816243,-1.0280750508158085,1.189770956346874,0.3377052182417073,0.9999999999571789
3.7194141597025934,-1.042680103144659,0.8289819540079231,-0.09375913232909831,1.0
1.6519560695330742,-0.6178027896225463,1.0174507295105362,-0.017271176587478138,0.9999999999993767
3.113943352306837,-0.6836102489268046,0.971693238949861,0.43588923438692334,0.9990605826828373
3.688330818112266,-0.37726803483528093,0.787814567063023,0.2813340867497838,0.9999999991677428
-0.23769663671223162,-0.18190613085336407,0.7836892363473164,0.258546574523706,0.9999980207232069
1.8175653695597809,-0.8538719643217619,1.3508292735829677,0.3459335688343609,0.9999999999994518
0.7740788007525189,-0.22657927670938996,1.14921911265538,-0.2895482690679364,0.999893441334862
3.3265406685165617,-1.4100503986742923,0.8778318914928938,0.5086941244913493,0.9980233370916408
0.9614210940664483,-0.6011922697967355,1.2268575702887234,-0.007167026710876669,0.9999999886754262
1.9783174967467512,-0.451979305094469,1.279210512601395,0.22926109676548376,0.9999999999949087
3.874655732598101,-0.9219058495935893,0.9767625232674606,0.23955139281474794,0.9999992126241701
4.014520538757924,-1.3439017979871681,1.1351326513767748,0.41871823863234287,0.9999999999997637
0.7548832282521676,-0.13918303613546232,0.8701111553644009,0.12226780887325077,0.9997645656139357
0.23979981844709866,-0.22966355890485077,1.0538464268522527,-0.11818683569349635,0.9999974303461927
3.1271047983648077,-0.393618634889395,0.9739125704197048,0.6339182168921075,0.9999999999998395
3.3014640731433,-1.1274358569093483,0.8317418336456383,-0.22118919917760832,0.9999999997910685
2.1383026981662816,-0.5931193299508754,0.6910814921229684,0.4288099014433009,0.9999993771206918
3.4239009185284166,-0.4272445348457804,1.8236698132681364,0.6625204115328328,0.9997141934817774
3.7239479764316434,-0.3412256791556432,0.8422971343280652,0.31245512643188444,1.0
2.7662640906519953,-0.9808837095529273,0.9016217640933571,-0.47728752366576044,0.9999999182910271
2.9125408827906374,-0.6865546295735858,0.9810934231459297,0.41926996992357884,0.9999999999938947
3.871864702088195,-1.350665141287858,1.4601458174917503,0.30678552768087775,0.9999999566332579
2.598571663482141,-0.8446639625349383,0.8384712790719289,0.2975232983307905,0.9999997720093519
2.733758835587203,-1.002701007590486,1.8826952623815971,0.24697812839232888,0.9986595425010801
3.8209235878813175,-0.605198222837289,0.6295115342004532,0.42243295326278707,0.9999999675849013
1.146128035678238,-0.5553307690614755,0.7444494574467985,0.39272979340349806,0.999080337504771
3.794418330874141,-0.33021838479146337,0.631950826259217,-0.36983871518576955,0.9993612789652802
3.5407047833107623,-0.5162701009999763,1.299725153975637,0.4345101912213913,0.999391315395519
2.5872618496925344,-1.262489309326524,1.207095540419218,0.42505371584954293,0.9972371985324958
3.461348433647983,-0.6358243672293806,1.2545480771089739,0.5542217060730807,0.9999999999996856
0.9843022319799033,-0.8317972531573691,0.8987800132898256,0.42330706215202335,0.9953007380971521
3.9945810812598945,-1.0687964745492475,1.0149403497929366,0.30608881211670635,0.9999999999999998
2.2581581933407944,-0.8434508486682187,0.6250036010148634,0.5131395567244268,0.9999999648106971
3.1451964061141817,-0.21831641549264927,1.1818435879447726,0.14450446459985522,0.9999999551739436
1.0538464268522527,-0.7217037919087261,1.4652340949880143,-0.07147033205942412,0.9997602644545921
2.709863317440399,-0.8877302315827293,1.5536403362313542,0.2571316452793537,0.9999999999989264
2.325515663363148,-0.755228238504705,1.4574276929464844,0.33706416256235305,0.999999999844124
3.7988577317474856,-0.45038376048091466,0.6675463395115164,0.3172025634069628,0.9999999996663071
0.6340740254874684,-0.6649434805609086,0.8801273222166249,-1.278532795359991,0.999982602445587
1.9663294951638783,-0.9833844524428226,0.615739688619155,0.5482871249720274,0.9999999999999984
1.8550949511586219,-0.6188849192901494,1.2662316966898932,0.22612542312189216,0.9999999992309865
3.080987046910887,-1.018362575344231,1.4875625602563782,0.46318777485397866,0.9999999898145634
3.37984917876283,-1.2275315969467195,1.5118833609788744,0.3526874265272497,0.9999848311623812
3.466422722433792,-0.9190129530891128,1.298197867109815,0.6420579447325578,0.9963832636184005
3.8654593226619647,-0.6064247967304125,0.6246945312720814,-0.04100681709027886,0.999999985983266
2.4680517914542377,-0.6439741428068773,1.0216027160282422,0.33787688387293785,0.9999999995276649
2.4726101975960444,-0.7980569365983498,1.0161973535124391,0.3629596091275546,0.9999999999999667
3.9444333177002147,-0.3786159715183469,0.9179254220647411,0.1840488596504869,0.9999999992678212
3.399673721481038,-0.7033348097384688,1.9770373352246813,-0.032083461023453615,0.999993871487147
3.166430113843283,-1.203148250950113,1.3255156633631482,0.578262935642338,1.0
2.3188977146274867,-0.36663255488299307,1.8154449162443502,0.46110368352463793,1.0
0.6271609523747759,-0.8065970969375825,0.7013088852280753,-0.329842138536175,0.9999999999324083
1.969229479862643,-1.0054628957015022,0.8451600776519458,0.3237349759131291,0.9999999999999816
1.9165592193011138,-0.3040807471686,1.0047511555910011,-0.10944447426000332,0.9999579697713923
2.9050399280762114,-1.3979400086720375,1.2962262872611605,0.4983105537896005,0.999998762308437
3.2271150825891253,-1.2005905203848732,0.9161906599805375,0.557189956109844,0.9999999999999789
2.3265406685165617,-0.4996262856466261,0.6486526951312229,-0.2590763272433807,0.9993992326791872
3.5066403055665023,-0.303381540767775,1.3725438007590702,0.2046218428410842,0.9999999999999238
3.7753191218294777,-1.5165553519014647,0.882410684373968,0.3792233021300527,0.9996702975740548
3.5264685124694775,-1.4717262228329562,0.7703364410951492,0.3691883608460193,0.9998933695610437
1.5930644316587175,-0.5437858446420112,1.3298045221640695,-0.07727145674455145,0.9999999986181738
1.4454485142660498,-0.543633966870957,1.3508292735829677,0.13846832245427498,0.9999994511862417
3.074450718954591,-0.5557990111358405,1.5094713521025485,0.1644320006258774,0.9999999999256424
2.5299434016586693,-1.3082997917098385,1.2392994791268925,0.22046868776946552,0.9999999226936054
3.3038437748886547,-0.2982593675627875,1.1541195255158467,0.5091127328776807,0.9991322219825511
2.452246574520437,-0.33189376206726867,0.7649975992848805,0.2733555014145984,0.9993375205611277
2.6931991451537174,-1.134481480925226,1.712733859069952,0.16183108869998247,0.99999999799454
2.094471128641645,-0.2278250391753858,1.6118294794983736,0.6285356759486171,0.9999818540326726
3.2643455070500926,-1.0563076728939833,1.2008504980910775,0.19524161315090693,0.9999999751735316
3.635986111800833,-1.0928574689968595,0.9051480018560161,0.2225473611961605,0.9994217480994504
3.6093809442507068,-1.6111885865264763,0.7904962769671096,0.04287393121248823,0.9999991108176609
3.0056094453602804,-0.8523236757589012,0.7283537820212285,0.5013663098450777,0.9999993936059255
3.4879863311293935,-1.2637629010952713,1.1953460583484197,-0.48752836330381094,0.9999279258357682
3.995854479874566,-1.29627884007298,1.0273496077747566,0.33767152523120514,0.9999901641389229
1.9696488404807253,-0.49444306133617827,1.7432745235119333,0.6380822966107216,0.999999975504631
3.103461622094705,-0.23634742943546957,1.5378190950732742,0.24664738607528153,0.9999999904130735
3.254064452914338,-0.520856752021387,0.7962967400517916,-0.009763112128687865,0.9999999996458642
0.5510838651857803,-0.48664920119404304,0.7286783668509138,-0.7447866892923836,0.9999999541311931
1.1687920203141817,-0.8147412347034149,1.5109469486729727,-0.27522164174353436,0.9999999981992231
2.380211241711606,-0.6963720236161103,1.2564772062416767,-0.02214008844380845,0.9999999999999516
2.470410490975931,-0.7493360805367565,0.7298125071609357,0.4601301804670838,0.9999999999999991
3.708250888591378,-0.7937139555875675,1.160768561861128,0.48594379136032323,0.9999248342354081
2.34908316877959,-0.9597933724252888,1.2030328870147107,0.37409806055362044,0.9957370493839768
1.4446692309385245,-0.8279811905754435,1.5690225860295637,-0.2343504950255514,0.9999974079618668
3.185542154854375,-1.4492825765307173,0.732715340349993,0.3997934695167139,0.9999999999584352
0.8830365100276798,-0.41953121604899835,0.7154183225950562,-1.3546427924891082,0.9999999999999993
3.0737183503461227,-1.4461169733561257,0.8476960207341654,0.5391882797321891,0.9999999998881326
2.9791384695468097,-0.4826721177056264,0.99409708958821,0.3496679308162743,0.9999998790517004
3.2617385473525378,-1.1396619934290064,0.6623800200162476,0.6001087773097268,0.9999999997335718
3.6714505542124947,-0.817585347565446,1.334051440346892,0.17284525309282445,1.0
0.6741259827427082,-0.22446236521904303,1.5408298141110799,-0.23583439583313148,0.9999999999999969
2.7993405494535817,-0.7476324855401012,0.6473829701146199,0.02752746555173928,0.9999999726158507
1.9490971251129159,-0.7481185454474724,1.131297796597623,0.41106515978009694,0.9999999999333371
2.819872821950546,-0.3625102704874893,0.6147917919564175,0.14051673191099767,0.9999381400038212
1.3159703454569178,-0.5127201835569312,1.4922014513925397,-0.08467457452315416,0.9993665934071257
1.2636360685881083,-0.8407336689065058,1.1209028176145273,0.00834634163403594,0.9999999995257811
2.080987046910887,-0.24275584897803,1.7843319480221482,0.40141982979201934,0.9999784508914604
2.0633333589517497,-0.3444774037465823,0.942900541140294,0.19653021244443292,0.99999994246046
1.2595938788859486,-0.17134010346468015,1.0220157398177203,-0.0818700643827076,0.9999999989435517
0.9978667262391447,-0.48945498979338786,0.854852362417834,0.3857606972594684,0.9924959900708854
3.0941215958405612,-1.0258108088818327,1.2180100429843634,0.034836550968743045,0.999999999979263
3.290034611362518,-0.30111686324740977,0.6732052817790452,0.045096728489252585,0.9987370215710637
2.8864343196289384,-0.34132097141755124,0.793301353613115,0.44988599515038574,0.9963706460949586
2.269979676645324,-1.2332897927377409,0.7359978840917938,0.47208835545165784,0.9999992085276068
1.6150026145245884,-1.0048915422552593,0.99409708958821,-0.4527810749707662,0.9932593728794489
2.1772478362556233,-1.1304749371427727,0.8608169638645377,-0.0851217611042189,0.9997927960955807
3.3592661646067485,-1.1367961409713705,1.320146286111054,0.14368984891927095,0.9999999090638876
2.788945727023748,-0.5627252025898763,0.877774349991398,0.2401496402911238,0.9999999997544431
3.182129214052998,-0.5015515968260004,0.9132839017604184,0.23810744398863634,0.9976173341729614
1.0111473607757975,-0.3192113884933176,0.9792751475910232,-0.08595425592336443,1.0
2.209783014848515,-0.39126008093121206,0.7931615292455507,0.22011324060785212,0.9973993711968133
3.0813473078041325,-0.7833064008302456,0.7590631881604872,0.17105206043910925,1.0
3.0081741840064264,-1.1137913758325024,1.1209028176145273,0.5438664313844417,0.9999999982140124
0.8857568810692674,-0.5359577945611892,1.7751004988790249,-0.23359328406053687,0.993518348231637
2.157456768134226,-0.22395292881822015,1.180125875164054,0.10619277683704356,0.9996387865070527
3.367355921026019,-0.6187043769961741,0.7031193462360779,0.4624975753220866,0.9993287934427046
1.538070787043172,-0.9542859410591323,0.6254153521544081,-0.1649576144306572,0.999912094127393
0.7710727832211947,-0.3192113884933176,2.0751818546186915,0.23254831442594082,0.9999999999999791
3.5440680443502757,-0.9629721202442251,2.0877814178095426,0.5912588513337395,0.9999551472967839
2.095518042323151,-0.640164517660112,2.1420764610732848,0.40254294697207615,0.9946200048213188
3.154119525515847,-0.7785857621576613,1.015778756389041,0.15333410816776516,0.9999998268593755
3.7067177823367587,-1.5240384108075762,1.18440748541232,-1.6799426198452745,0.9999999792508081
