Source_ID,Mean_Prob,Std_Dev,Coeff_Var,Median_Prob,Q25_Prob,Q75_Prob,IQR,Min_Prob,Max_Prob,Range,Skewness,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty,Consistent,Premium_Candidate,Stable_Candidate
406,0.10534485616224125,0.15301161116654877,1.4524828474402933,9.595772164269345e-05,1.1132402582632193e-08,0.19096359262435064,0.19096358149194806,7.661049465712944e-10,0.3356647185667054,0.3356647178006004,0.7288468601373727,0.024163,0.1174,9.4566,0.7137989778534923,-1.6168491461038255,-0.9303319030884043,0.9757350194194205,-0.14642407828131918,False,False,False,False,False,False,False
1027,0.1053269121828615,0.09225169693451185,0.8758605589400086,0.14532938135542256,0.0160371854337661,0.155968285641413,0.1399311002076469,7.898495621186197e-15,0.20929970848369797,0.20929970848369006,-0.20025366169526135,0.18555,0.1688,4.3935,1.0930094786729858,-0.7315390413151981,-0.7726275577103637,0.64281063073728,0.038623928205442935,False,False,False,True,False,False,False
884,0.10509316920794447,0.14962199435684048,1.4237079464575746,1.9829952753399892e-27,1.7261170221047305e-32,0.20479908931708754,0.20479908931708754,3.0004118092636876e-63,0.32066675672263484,0.32066675672263484,0.6281197592337489,0.94858,0.3959,6.0021,0.3629704470825966,-0.02292603631624169,-0.4024144982477954,0.7783032268579779,-0.440128733617979,False,False,False,False,False,False,False
919,0.10496090257513073,0.10666585825348592,1.0162436247601676,0.11309014356614856,0.021685581593384174,0.11993608816915798,0.0982505065757738,5.73994634965635e-17,0.2700926995469629,0.27009269954696286,0.6386503547521916,3.7667,0.6816,9.1137,0.3507922535211268,0.5759610320607508,-0.1664704182413563,0.9596947286035806,-0.45495000564286886,False,False,False,False,False,False,False
661,0.1048991069767696,0.1740598733541767,1.6593073266071732,5.073640934994221e-06,5.207684934573107e-10,0.12321043336603703,0.12321043284526853,4.704135865333739e-20,0.4012800273561075,0.4012800273561075,1.196699019892903,0.91753,0.9206,6.3253,0.2866608733434717,-0.037379726943495666,-0.035929029442044576,0.8010811283071166,-0.5426315803379057,False,False,False,False,False,False,False
1114,0.10487432211842282,0.10547476942216093,1.0057253027657913,0.10442770891709442,3.576003399140381e-09,0.19563249284423914,0.19563248926823573,7.996018716868995e-11,0.224311405174817,0.22431140509485684,0.03440352222897738,1.2945,0.328,19.3826,0.30884146341463414,0.11210205477089083,-0.4841261562883209,1.287412033288322,-0.5102643983513987,False,False,False,False,False,False,False
352,0.10445206772623009,0.12277585521649674,1.1754276017207954,0.038259994427483984,0.014446448978204698,0.196476442161624,0.18202999318341928,1.4057416677387422e-17,0.2730774530638378,0.2730774530638378,0.5158107547611476,0.58518,0.1877,12.7573,0.40756526371870005,-0.23271052540056722,-0.7265357273786537,1.105758768493414,-0.3898028374677287,False,False,False,False,False,False,False
916,0.10441619774158124,0.15481303534824353,1.4826533035119314,0.00037450508083941006,2.7203474230348554e-10,0.17631612625592902,0.17631612598389426,1.0444127123856974e-14,0.3453903570990926,0.34539035709908217,0.8257495646104447,1.5667,0.2416,7.2972,0.6175496688741722,0.19498584342588088,-0.6169030700509057,0.863156249460296,-0.20932810681244424,False,False,False,False,False,False,False
977,0.10425441599177832,0.10070361307712927,0.9659408904622518,0.1461114164913222,0.00029707063952546576,0.14666950263851564,0.14637243199899017,5.1136941340821745e-05,0.2281429532481875,0.2280918163068467,-0.05578528518594581,0.56451,0.3807,7.6415,0.33333333333333337,-0.24832836037080733,-0.4194171231856328,0.8831786174475215,-0.4771212547196624,False,False,False,False,False,False,False
562,0.10401154989983026,0.15408065529354797,1.4813801027687445,4.705281924472649e-13,2.6601742988109723e-35,0.1768863029261021,0.1768863029261021,4.0989896644995965e-51,0.3431714465725787,0.3431714465725787,0.8168726298590613,1.2876e-05,0.0164,7.2054,20.786585365853657,-4.890219031986424,-1.785156151952302,0.8576580952084112,1.3177831531811932,False,False,False,False,False,False,False
804,0.10392457538184444,0.09623050756925963,0.9259647966425377,0.15893166128549213,7.861970066542168e-07,0.16117801238710813,0.16117722619010147,2.2959524357020584e-27,0.19951241703961536,0.19951241703961536,-0.3190871059125551,2.1511,0.7562,5.9933,0.5243321872520498,0.33266060027063504,-0.1213633269734832,0.7776660172398967,-0.28039348137289416,False,False,False,True,False,False,False
1085,0.10324488943430676,0.10616158312182143,1.0282501479830537,0.1197835227902817,0.00017838131930152174,0.14543396253855093,0.1452555812192494,7.073661825297481e-05,0.25075784390514677,0.2506871072868938,0.25612735320045726,1.552,0.48,9.3641,0.3852083333333334,0.19089171692216964,-0.3187587626244128,0.9714660429161177,-0.4143043262164141,False,False,False,False,False,False,False
460,0.10301936656672459,0.12038665093922823,1.1685826001990514,0.06291914995025018,2.9363761182651312e-12,0.1768669740514352,0.17686697404849883,2.88022143921011e-17,0.2753107088290012,0.27531070882900116,0.5231950457845418,0.37328,0.3731,14.9132,0.19565800053604931,-0.42796527855032257,-0.4281747509591709,1.1735708421940703,-0.7085023889203732,False,False,False,False,False,False,False
