Log(E_peak),Log(beta),Log(sigma),Log(beta_Rel)
1.5192634377846186,-1.3809066693732572,1.0417123661358882,0.1524941502545126
-0.5828605902726745,-0.8693446509779694,1.3295646489647894,-0.5210609397968106
0.2623324138226263,-0.9961088337630896,1.694074069921799,-0.6837448801258565
1.2867707367140555,-1.2494916051486538,1.763270720535585,-0.5773221264390722
-3.821886747685368,-1.892790030352132,1.3003715406181633,0.4073377830124177
4.775122366127181,-1.9244530386074687,1.7073367865581868,0.0767413829905257
0.4516789995732423,-0.8677403104689555,1.1759725356710258,-0.2463333497296135
0.2198463860243607,-0.6761293934594911,1.1702265009012232,-0.4653334089708698
-1.1687190649692996,-0.6388390048049739,0.7570010360582897,-0.1389649488933061
0.8820347556476529,-0.8486301497525396,1.2071467577289714,-0.379782369366205
0.2340361549158469,-0.873219422987991,1.0079098616050168,-0.2098005296916267
-2.05427052263928,-1.586700235918748,0.6644445240947097,0.5986933505780051
0.8405201085537398,-1.1186153432294272,1.3228557933224272,-0.2993212938588641
0.6565868677950936,-1.4436974992327127,1.0501089629178677,0.1752862644194515
-0.6616032758037382,-1.978810700930062,1.322177931384976,0.3590219426416679
1.4543264450192863,-1.6497519816658373,0.7375583777860805,0.6158937144048698
-0.2261916215079358,-0.610656688747922,0.7568110077532814,0.0089439941053231
0.2057184981030941,-1.3187587626244128,1.9770281776271963,-0.6944695031093424
0.0673312802081677,-1.38933983691012,1.479056783934414,-0.2179632098302142
-0.4389344113272877,-1.0213630516155257,1.806266145745568,-0.7855123500300129
0.6713950261179016,-0.9233595563296582,1.7487413997704069,-0.7670102762444431
-1.1159073230666567,-1.18111458540599,1.0577725728676994,-0.0699225533378484
1.4741871158174502,-1.2765443279648143,1.256573438123724,-0.1192296189507157
1.4919776747641682,-0.8777841217271733,0.8524067917687892,-0.0376396003384957
0.426657628095805,-1.1726307269461749,0.7284836450653009,0.3791867710452043
-1.0668671762732658,-1.4168012260313771,2.0421394241294544,-0.6641206815925489
-1.0872785528379938,-1.2890368810047244,1.872558319067668,-0.6175414338330407
1.822083043509345,-1.3381873144627388,0.7772237658199159,0.4685210829577448
0.7968170817593554,-1.0145735259169983,1.4103790178652078,-0.4501323540402312
0.3155715346144528,-0.7554754884299162,0.9593896427357924,-0.2111007560831341
1.024526714387152,-1.0026136156026866,1.3361173668778958,-0.4074367830716056
-0.1125289892808605,-1.239577516576788,1.2396297677454833,-0.1957564191711226
0.4154074254501366,-0.8658228924232337,1.318169807576398,-0.4493317459323538
1.2911911885624603,-0.7418418066592057,1.0363014544220728,-0.1540126427867861
0.2590201740708115,-0.6194269969331128,1.2913999338113256,-0.534235890937082
-1.187146780602698,-1.157390760389438,1.696621079138752,-0.5615758723628346
1.0579702317107054,-1.0199966284162536,1.2753919852891442,-0.2801656457165006
0.6312509319280308,-1.2350770153501116,1.0504222941541232,0.0073987220730312
0.3052868654761256,-1.0942041196321317,1.3442979370367265,-0.3125098133474113
0.4498022636266547,-0.8150248093017389,0.8278149716443016,-0.1145678689581413
-1.280627274680103,-1.3251388592621884,0.9828182803613964,0.0741017205183498
1.71796159904163,-1.518557371497695,1.7226956077099551,-0.3261065910372432
1.5309932576434109,-0.8716007312821936,1.0891276290442786,-0.2351925156579584
0.8921948129317211,-0.7939841232366555,1.2353743965458637,-0.3684274385278333
0.4879863311293934,-0.9850596502070634,1.4609669637130451,-0.52780197431575
-0.1909320908138149,-1.0428718023231869,1.1883349642381775,-0.1892305816587224
1.3821972103774536,-0.761201437286083,0.8197149875570089,-0.0840703552737614
0.454112800025813,-1.7328282715969865,0.9701701465898018,0.4140695089725734
-0.1585091346669993,-0.7772835288524167,1.040637936563575,-0.2762642061345102
-0.0927983121678097,-0.7594507517174003,1.3465446477295877,-0.5477023290053697
1.6844324061557967,-1.104577453960592,0.8406642935080977,0.048566329034364
0.628674959262638,-0.7079655640052637,0.6192498989689672,0.0369564194546923
0.845203498726108,-0.6003262785189618,0.7538434043418356,-0.0364379169973443
0.5755342183198643,-1.080398976215889,1.908673708323949,-0.8368156534676608
1.3658061013793614,-1.3151546383555874,1.172690481755848,-0.0202033860882869
1.455179975545529,-1.3381873144627388,1.164700746917783,0.0047052950176195
0.6940345384921603,-1.0282604091122216,1.028819233972377,-0.0903549341172054
1.1514924284254977,-1.6989700043360187,1.7576806565357537,-0.2041199826559248
0.6189158182433195,-0.9434762759208996,1.7225837454621715,-0.744769863023346
0.4674897127574647,-1.1518108830086011,1.3343652747446773,-0.3091130181986221
1.443794770302706,-1.1450869776921444,1.3046326842461955,-0.2962044517746898
-1.228096649874137,-1.40340290437354,0.9937976247352496,0.0980081033071084
1.862912168471876,-1.0824944904474534,0.6111176343843839,0.1971054746796265
0.887324671809116,-0.9370421659154896,1.5270379808603758,-0.5729993546596756
0.1416065301182505,-1.0319842860063582,1.4136048368122869,-0.427686239202768
1.2025155617815293,-1.010550182333308,1.6379827840393182,-0.586329296490874
1.7458318034585836,-1.332547047110046,1.3341540650074633,-0.1411136755001099
2.482015576450712,-1.496209316942819,1.3362615542893466,-0.0110302940303435
1.921207707582944,-1.6055483191737838,1.6439321097529065,-0.2041199826559248
-2.029467170231676,-1.4294570601181025,0.6804805562419624,0.4435573816377231
1.0341068297076437,-1.623423042943488,1.1841034580943153,0.2678616324113265
-1.1942205758984592,-1.1402614338028532,1.3634220520361788,-0.3425426682471726
-3.047948959287535,-2.3665315444204134,1.2053586681131083,0.8319143958688318
1.1906677960706489,-1.1493537648169334,0.9257296799012432,-0.0492425251657115
0.4260067313770111,-0.4941719661451638,0.624137650849502,-0.1675708036085805
1.6159395359242026,-1.2494916051486538,1.3146402507859434,-0.2076829678921663
1.0588434146687613,-0.8193007987039652,1.498557273259311,-0.6207925762599222
1.8335040942453933,-1.4685210829577449,2.083986810331566,-0.7185655603993996
0.7486608403134658,-1.0154726866562074,1.7728737606766258,-0.7804073306878677
0.0487912738484097,-1.1844222516757328,1.125650396157167,-0.0839889831375285
1.0826776806481122,-0.6852903070448263,1.2246651177721024,-0.4384918523635314
-0.5681378874700301,-1.1904402853647322,1.743042293893566,-0.5920757704213615
1.9047371783379816,-1.530177984021837,1.76703038510595,-0.3729120029701065
-0.208983416145639,-0.8190144192132695,1.54816576339449,-0.6924348642862862
0.4184835904314236,-0.858236769724212,1.6225020750692856,-0.7318301069444934
-0.5852605658865141,-0.4273607029571867,1.12875780139389,-0.5593806317592968
1.318856033694406,-1.6497519816658373,1.0938487648332198,0.2912260921699367
2.2723986324554044,-1.9030899869919435,1.0914981301685418,0.5843312243675308
-0.2945896267537859,-0.9755143323008332,1.406482270642296,-0.4930067506569118
0.6641152387033162,-1.2975694635544748,1.4341104175610684,-0.250644100921235
0.5439315303454957,-0.6356366453842692,0.6577727077355212,-0.0515515284036427
0.5441052679963053,-0.8024437868464636,1.0494971222789968,-0.2758697376699344
0.0582741466859512,-0.9817156915734692,1.293336032101165,-0.3631458736151488
-1.4699028022651546,-1.4685210829577449,1.4803505036561055,-0.1585669140721485
0.7466808947584831,-1.078313524516398,1.1735562812090892,-0.1155065014997149
-0.1349671298666691,-0.5295895090240693,1.2981781955503795,-0.634086375269179
0.998699514302668,-0.8032712773767131,1.3163100951667244,-0.4807253789884876
-0.3087770093071056,-0.8566728700079536,1.0461047872460387,-0.1637787552879513
0.4185664283743194,-0.8566728700079536,1.250007470669097,-0.4053398036586156
1.5883613583845586,-0.5858626378155233,1.00510755176884,-0.1066413242712637
0.091491094267951,-1.0390538042661686,1.6302691810717238,-0.5973342158416871
1.4504338751725645,-1.2684112348132612,1.0600024126919605,0.0348240819256607
2.246916917014925,-1.3665315444204136,1.267305517444509,0.012935270643483
2.610574998959417,-1.6289321377282635,1.1438794035897637,0.2342371838693732
-0.8586756727245826,-1.42021640338319,1.0540036958446402,0.1436720754183756
-2.1858923069241647,-1.7212463990471711,1.2713629221684812,0.2236735190316037
1.53382287980914,-0.0002172015458642,0.6368889069837991,-1.290512837478305
1.1423581757638457,-0.6302277114030372,1.2873941077904132,-0.5642714304385626
1.3146044732134348,-1.1561445773768388,1.0023820749327608,0.0277175129227175
-1.944621668625,-1.1463017882238256,0.6569123397814234,0.3052670486072358
0.326888619907437,-0.9846402445907858,1.6212053722971178,-0.6406114093991104
1.4186492505196022,-0.7300203233546761,0.9645424660791369,-0.1900752089786031
0.70612865367693,-0.7256112044496211,0.9859471355883528,-0.2925701883797152
-0.885789471750007,-1.863279432843593,1.3412880862629557,0.3432863758007439
0.0492955683327219,-1.1655792963184677,0.8684328225525657,0.1737534803248938
1.0782029825036856,-1.1197582241045196,1.182793995032995,-0.0934903537499191
-0.3913456224879005,-1.238072161579471,0.9802761410778402,0.1318339236374143
0.7812813402427682,-0.990549104201306,1.747289815381023,-0.77645478540654
0.7339592206237034,-0.8632794328435932,1.4124000612012344,-0.54454380976054
0.3932416774491023,-0.5662301660751342,0.7227819522399218,-0.056828076778107
1.037027879755775,-0.8538719643217619,1.4061261260233386,-0.5584170706593267
1.0316104147234817,-0.9484616094846724,1.0335081934272303,-0.149535499164598
0.627017461878423,-0.9982662871909994,0.8496097982126867,0.0300785585213698
0.4385898100704488,-1.0154726866562074,1.2868806764484952,-0.3342197902118561
-2.422979515969115,-1.596879478824182,1.4254396566003544,0.0377885608893997
0.3935401073479632,-1.208309350979882,1.3754441255051169,-0.2211477091382204
1.028937077070678,-0.4560560575170935,0.8906948118818356,-0.1668199001364503
0.1613380498585429,-1.1630432629404497,1.8758394006412031,-0.7541713667431004
0.0443045191759145,-1.3251388592621884,1.18792380716567,-0.0226147997344884
1.5451709914507918,-0.7495799976911061,0.7518562395924007,-0.008375762939343
1.2903908094402283,-0.8847224086040987,1.4956650352136058,-0.5650492383408073
-2.351318047299501,-1.8068754016455384,1.2356773944699349,0.3727232203190561
1.3714927085759,-1.0824944904474534,1.1445025975979923,-0.1216254922084714
0.0332628758844789,-1.243363891754152,0.7271995426993074,0.3522670194214653
0.7505006808488788,-0.6237881497173272,1.1006117528337902,-0.392134816379842
0.5370379216961022,-0.8716007312821936,0.8123651315740424,-0.0399087985354101
0.5853817596961359,-0.8294449414787914,0.6230217432112457,0.1339354692522791
5.718908389956982,-1.9665762445130504,0.8957870677731379,0.8592272783903506
1.6699023648005955,-1.1771783546968957,1.1892122987225218,-0.1361853760408112
0.4786242053118079,-0.7746907182741372,0.9229848157088828,-0.1040778265762414
1.2879136470760335,-1.3798639450262424,2.298065613375373,-0.94803819703804
0.8156773457291077,-0.707743928643524,0.98277761460328,-0.1050174515249973
-0.7606004068842125,-1.2211255279972604,2.222115324598098,-1.0385117825084955
1.9323773568376144,-1.4213607900319276,0.7459331584594429,0.4139143078640632
-0.1880364476204285,-0.5030703519267851,1.0507238070241642,-0.351733241959033
-0.5557209357231532,-1.153044674980176,1.3076885395951614,-0.2416502788787145
0.2269348400126002,-0.6794383198047633,0.6277856082492232,-0.0955109840571878
1.1021591832436852,-0.6869768896767618,0.8523335775602087,-0.126349242823493
0.2087368771144059,-1.0376306643299789,1.1396178017171812,-0.2165141404962922
-0.9039942602848872,-1.26440110030182,1.250741944028461,-0.1207016836650452
0.9383395656782928,-2.207608310501746,0.9735434685324896,0.961956646212765
1.2692092989389352,-1.0530567293021746,1.4378979443312068,-0.4390873990019945
1.0546130545568877,-1.106793246940152,0.7681495226799585,0.3887351803809767
0.4608677867350885,-0.5469876088785448,0.7282725978950171,-0.1724340207533789
0.3618599924892942,-0.421819390372222,0.7365080498353059,-0.2028828714104389
0.5936625877464078,-0.7260732198994744,1.15526010521871,-0.3319187270782124
1.596322138680332,-1.35261702988538,0.7501225267834001,0.4314362129842288
0.0433622780211295,-1.1313555616051745,1.413765668007516,-0.32457639404455
-0.5019376854180174,-1.0947439512515489,1.386607748489688,-0.3417749633540405
-5.045911933834672,-2.0087739243075053,1.104094293263168,0.6442576711224173
-0.3584267468218246,-1.1655792963184677,1.991786308599105,-0.83009932989889
-0.7433063020018045,-1.458420756053419,1.0151165494866232,0.2799342844581922
0.094261442720502,-0.889747082646597,1.5604936622412036,-0.6133232692801881
0.9462753669844622,-1.0925886392254138,1.856627402207224,-0.7675322743733496
0.7095497871724399,-1.3391345219961308,1.1724715722890915,0.1187310132539553
0.2699096987497614,-1.2967086218813386,1.177948955909779,0.04952505306961
2.7576540991710448,-1.5346171485515816,1.1953848329104653,0.122328113570493
-4.008849267640456,-1.714442690992226,1.0549308081444726,0.4107990797255583
-0.1868728894550056,-1.021819483062586,1.7443008081779805,-0.6622101714804962
0.912158263184162,-0.8130436645345878,1.3725253824515589,-0.5308581334525804
0.5907749808190974,-1.294992040666664,1.3632790812402331,-0.1547796062782419
0.6379497978642092,-0.9484616094846724,0.7457148259804605,0.0203436167907979
0.634144620338793,-0.6405439798790133,0.8277891465305293,-0.0807024191681576
1.0921589963912677,-1.6020599913279625,1.0234788100830767,0.4229179807676623
-0.755920893327612,-1.6289321377282635,1.391002188061944,0.0957997580823731
0.2288364875279339,-1.3625102704874892,0.7724097304671463,0.3816265609345621
0.1733319803686495,-0.0540392964224314,0.6701344812356106,-0.2568295063430707
-0.5319482085457623,-1.5243288116755704,0.9785320116207648,0.3706659238053756
1.4447316250887507,-0.5846927077744326,0.819629469970796,-0.1226082891816376
0.8271818138524984,-0.7947956360518553,1.4018879867247194,-0.5266859849080308
2.393118734919788,-1.6270879970298937,1.2895867230990825,0.1349438687257243
0.3562171342197351,-0.5938005763366871,1.0393506559850108,-0.3675792617136101
-0.3348319256734173,-1.134896025358872,1.304315999391012,-0.2408218788054596
1.2625934580260507,-1.3535962737769305,1.2662316966898932,-0.0421776731385994
0.3739780274568668,-0.8477116556169435,1.251161086071832,-0.3501990865013237
1.0768224233427734,-0.3448615651886179,0.6944296909570831,-0.199684466032754
1.0616409340616857,-1.055517327849831,0.7726956844849602,0.1299680468044226
0.9940618691448354,-0.7902169851514851,1.3318745210926173,-0.4359965698673214
1.0946457896059547,-1.3196644865854368,1.6149994529419915,-0.4015819124617342
1.345922379138341,-0.9734667354767031,1.4885634067382083,-0.4559903246413993
-0.2476288337382256,-1.1214782044987934,1.237455764494394,-0.1357966641965082
0.1714046348301293,-0.9457700901366028,1.5419709306757323,-0.6039808015440362
-0.6728659350814221,-1.6757175447023074,1.4694066613400754,0.1684779337291448
0.7037211599270199,-0.9833844524428226,0.8915541824268487,0.0086903177075927
3.498641318833695,-2.1487416512809245,1.2998079103346711,0.6372923677813689
0.4603565158618477,-1.111820506081675,1.4080550114867465,-0.3857523739338921
0.8269101776822143,-1.027334407733889,1.5626984131771149,-0.5888502262856797
1.1410105533423238,-0.8823973083099157,1.142110902672958,-0.3155134338083516
2.165006779568368,-1.609064892896621,1.3597330602109403,0.0744477443450391
-0.667945504891805,-0.9288547095489172,0.9368453685615048,-0.2865279978182074
1.597684218754666,-1.330683119433888,1.751068836080072,-0.538983112071106
0.5785475286331523,-1.391473966422806,1.1610893653741716,0.1108052534065326
0.8176579034263345,-1.1295960947209729,1.2099758727160514,-0.149418161125288
0.4663633682609644,-0.7279262124999901,1.1825344806340512,-0.3488297688697334
-5.007031383746898,-1.9956786262173571,1.1349289783739374,0.7199544958181465
-0.0736318257903261,-1.0109953843014632,0.8189776676592306,0.0640738277848829
1.1930689160052728,-1.623423042943488,1.1413713738187212,0.2589067897584001
-0.0986888296410591,-0.8941493256148565,0.948256435057172,0.0150521432293837
1.7660185310422287,-1.067019178076802,1.117456908588548,-0.106258301754206
-0.1937996689393888,-1.3142582613977365,1.1053534698615253,0.0450405370641255
0.2401746950192772,-1.8068754016455384,1.0850264240282812,0.5376576773119276
-1.30108211412898,-0.8297382846050426,1.4866571313388806,-0.6719511616053568
-1.0697031545771214,-1.1101382787418117,1.2834233568531188,-0.1639500889631403
-1.149041479115297,-0.809948582240794,1.1661280453740808,-0.3626821447053808
-0.0349583069121885,-0.6753060861382254,0.6581831714879408,-0.0575221854587608
-0.8581114502941394,-0.9846402445907858,1.1214318019974812,-0.1659403416123148
-0.9619364730021412,-1.2564902352715703,1.1276651303578995,0.0687349320719394
-1.1206230961239882,-0.7293211638552936,1.3147202135274034,-0.5155665697496352
-0.3772680348352809,-0.3485281478009576,0.7582455641689375,-0.2282259782622345
-1.179457021078393,-0.9558523791212772,1.3645134736915094,-0.4442645488050349
-1.5524543787329892,-1.0979971086492706,1.3411079389917997,-0.3654444487791993
-0.9069637470548368,-1.0039263455147247,1.1266637980466312,-0.2208273947450388
-0.6166335172449607,-0.9888526392242024,0.7820424166205542,0.066220544508359
-1.738166379424249,-1.2668027348934303,1.1318623653893856,-0.0097415930713836
-1.9422958684659704,-1.1999706407558657,1.5477279516239422,-0.4055776784179181
-1.5010281678460125,-1.3968556273798178,0.7067348466176947,0.4495495693047855
-0.3079554603854402,-0.6677635845085567,1.0206057116978196,-0.3232106734045331
-1.5094796906366512,-0.9325571572236192,1.015137520879695,-0.1122363052344389
-0.1316965490189686,-0.8093882021863951,1.1138498018818654,-0.2272962864274936
0.7298691365047308,-1.3045183235098026,1.7095006186563189,-0.5051499783199059
-1.7236301197305604,-1.3133637307377066,1.4326711118801116,-0.2037626856535396
-0.3787613837777746,-0.7902169851514851,1.3573801960657057,-0.5249376532041025
-0.980426797904361,-0.5651118791326841,0.8281312047210998,-0.301988350922833
-1.9994357838346244,-1.469800301796918,0.9019647936725698,0.39459629759483
-5.515799846236368,-1.8761483590329144,0.7676603938453739,0.8851741011198244
-1.4192232340798383,-0.894489815230026,1.2030301658628153,-0.3180497102515589
-0.6846595233727117,-1.1444808443322,1.768162114178347,-0.7093911199895621
-1.3654723505709672,-0.9484616094846724,1.2133317807065926,-0.2690657663490412
-1.6974742670392586,-1.069050968832477,0.860032395363037,0.1008632401628473
-0.9149950009233476,-1.0109953843014632,2.1556699817198117,-1.07519076331482
-0.861002985967364,-0.7902169851514851,1.540846065471562,-0.7384913037895764
-1.958883772030515,-1.0496351456238768,0.9969536220330966,-0.1102587599193653
-0.5317560853478035,-0.8105096863006325,0.8783781558498547,-0.1650046460002005
-1.63667012111284,-1.30189945437661,1.7647789421483815,-0.5162569576786173
-0.6827517315546803,-0.947306058075032,1.0469397666072278,-0.1479783966462869
-0.453185987258494,-1.1674910872937636,1.388649942291958,-0.3233063903751334
-1.483226721698414,-0.9030899869919436,0.9588790981281504,0.0356698346516806
-2.044293012261765,-1.374687549038326,1.4537493621591209,-0.1828326818972253
-0.82912249272442,-0.7335331045597586,0.7327073037382198,-0.0150720454001371
-0.549442990581671,-0.9562448730313206,1.2770611304467194,-0.3252534381014052
-0.4901122903347056,-0.9755143323008332,1.7294636694070236,-0.752644061162668
-3.8396215185371374,-1.1870866433571443,0.9076370492546894,0.156036324338487
-1.1465025589643756,-0.9244530386074692,1.180914003616086,-0.2626336047496751
0.5088931622336644,-0.6090648928966209,0.688491011984331,-0.1451757511361021
-1.9290759685238497,-1.0004345117740177,0.949955684821194,-0.0181999791474379
-1.499297087615398,-1.207608310501746,1.7011991530468764,-0.5205500829617549
-0.4203764360948853,-0.8005190851376441,0.8907618369450879,-0.1177736447650066
1.0169080439720748,-1.4559319556497243,1.342349634243888,0.0299632233774432
-0.5940392652582784,-1.0083309926200514,1.8729454466001332,-0.8486542071258535
-1.1737048649551205,-0.9469215565165804,1.6175957763884024,-0.6249436494546309
-1.5932554937650971,-1.0291883891274822,1.4883462115405444,-0.4329925157992436
-1.6622812379425511,-0.9714287473074624,1.1365683789238354,-0.2803832256863372
-0.3076554966879688,-0.610656688747922,1.304100435462656,-0.44436740284003
0.992376759798803,-0.6518899315197623,0.8318953578852278,-0.1843525444982818
-1.7398570309117931,-0.9783972839717576,1.452830249185059,-0.4640955141225843
-1.737643848401308,-1.0213630516155257,1.354287116487624,-0.3943057240169436
1.7343276876893627,-1.1931419704811823,0.7679569013204697,0.2780755454178987
-2.249275668689801,-1.3851027839668657,1.433785829743799,-0.1570153192991422
-0.949310972241119,-1.0491485411114536,1.9636985989874596,-0.8680660885720963
-0.4598833440938702,-0.9122185821904576,1.0690795140706435,-0.2203139299504908
-2.2815066151219017,-0.959397659885927,1.0967084536030542,-0.2682806333911533
-0.6732750871978904,-1.2069083998234198,1.7843276664254737,-0.6228298847816228
-0.5038317258250223,-0.3484312611342081,0.6641246503229441,-0.1662733001397029
-1.2158179329827985,-1.298432014944073,2.0416630480040765,-0.7620487324373089
-0.4325031088957773,-0.6414940885097647,0.7687268746915722,0.0529454306477022
-1.0480605214404095,-0.9288547095489172,0.8477946847845479,-0.0790338026641331
-0.8476810725753546,-0.3534002482796267,0.912689588315769,-0.3862898059254532
0.3408405498123316,-0.7999707334462297,0.9759829437125463,-0.1813287678875269
-0.461929212956828,-0.9197343726601552,1.7013391215076412,-0.6636251200015638
-0.5125505151805434,-0.7314220281171567,0.9151675865229588,-0.335597149959645
-1.2931457221857592,-0.9262816496538774,1.510355970545466,-0.5512741168398028
-0.6442037864970275,-0.86359655186601,1.4325893173480595,-0.468950495244036
-2.24474273856486,-1.0969100130080565,1.1416033955383214,-0.1821042428382045
-0.9346070384380084,-1.1313555616051745,1.563524987262333,-0.4486886899050678
-1.011561449451692,-1.0467236633326955,2.056706325770752,-0.9942349443462108
-3.566902523032012,-1.2773660774661877,1.2387559581649443,-0.0811598120297127
-0.4978187766807587,-0.5147045612739112,1.1399105558756826,-0.494512746922951
-3.183341182410311,-1.3362990746103518,1.0927802771503996,0.0300260235339987
-1.0636018837114305,-1.0154726866562074,1.8928028157934784,-0.8084360542881114
0.0240749873074262,-0.9783972839717576,0.994431541418786,0.0629735619060887
-0.9507432027677728,-1.056011124926228,1.974945310130909,-0.8758030133276103
-0.7848914189469068,-0.7741740085381067,0.8630907777806898,-0.1199753170767498
-1.6140007158610314,-1.1992829217176149,1.1135556550015282,0.0260054418866071
-0.1810882253876577,-1.104577453960592,1.0379759908900228,-0.1403102796443367
-1.1975615289505277,-1.090979145788844,1.252600630129427,-0.2972975462038143
-0.4731181935178619,-1.2335871528876006,1.5241740493228362,-0.4123044079649985
-1.178846895570113,-1.4609239012072237,0.6587362064486235,0.518209545625438
-2.554022370665645,-1.2410881076020266,1.1005462954131724,0.0199625796047659
-1.6126457730286337,-1.3133637307377066,0.9707465779528552,0.1471481053941855
-1.6679859419944325,-1.2588484011482148,1.4397809701523483,-0.1995723549052041
-0.8395614833584549,-1.0570004066339596,1.4741739984627098,-0.4687833292897853
-0.9588442673702884,-0.9582126810282482,1.7914997700855229,-0.7699457124352528
-0.4807497001604734,-0.8948305720006683,1.0505924040723849,-0.2418465678788758
-5.060850304475779,-1.7594507517174005,1.178300532043696,0.3711740597247421
-1.3162687213811135,-1.1301817920206718,1.2136186822122528,-0.2175718669760049
0.0225108504340305,-0.7609509068598085,0.6876894510781754,0.0505398594024052
-1.3520110056624897,-0.8907590314117968,1.459660822962026,-0.6040909902682973
0.1560339919236207,-0.3125602254541056,0.666480539761556,-0.1611004971560502
-0.6608468037426412,-0.3045183235098025,1.1243509557450562,-0.6020599913279624
-1.0784071549760228,-1.1295960947209729,1.908784096517931,-0.8097060649254154
-0.3227490226421556,-1.1214782044987934,0.971252648626884,-0.0081178902221794
-0.7174231992907827,-0.7912899800935989,1.2485249850240692,-0.3918061805307408
-0.0939506303870173,-0.7599502278873523,0.940770413189878,-0.1990520796891571
-0.5551903948270249,-0.7449688366544486,0.7984779980639838,-0.132487639276797
-2.535599884110135,-1.4156687756324693,1.3150903753897536,-0.0567013234961921
-0.8083254680407712,-0.7862167006646958,1.5340908644399929,-0.682304382293049
-0.7061735616138223,-0.7488486568246454,0.9470414052552204,-0.2817354308213732
-1.0634862575211066,-0.8474059220725303,1.410868299176558,-0.6433915555963668
-1.6188126933658349,-1.2518119729937995,1.146382333694773,-0.0751671198773042
-0.6597740787428099,-0.6637404479858067,0.7808571437595685,-0.2523987511476203
-1.063953979046243,-0.8655041441653264,2.141989092400762,-1.130174482052031
-0.6920121828409848,-0.9641701747471718,1.618742412578447,-0.6759943429129401
-0.9273457826669658,-1.1290111862394248,1.06618797301797,-0.1711510878933295
-2.070862179317789,-1.2276782932770802,0.8227563329513907,0.2206733917084217
-1.986278221948937,-1.3716110699496884,1.397009622612234,-0.12732966783256
-1.334118952328326,-1.112945621949043,1.4560986927193065,-0.373836777983018
-0.5461009501190062,-0.1503349445212672,0.822069959591593,-0.3408660900748278
-0.9323341180257512,-1.1203307943679464,1.8154635151815024,-0.6949777748144548
-3.919012953089113,-1.7520267336381934,0.7114697818743277,0.7324846259142935
-0.9848498967705286,-0.9888526392242024,1.5289526758452354,-0.5311404178186467
-0.1907770783105782,-0.0002172015458642,0.6171366923776127,-1.3827824573332368
-1.6027206211464071,-1.1951793212788375,1.8693009665734213,-0.6809690377540765
0.4741288134302095,-1.3027706572402824,1.0158122590105112,0.1678746318814104
-0.9801777758322268,-0.8900841369762067,1.608052972674631,-0.7500803806839053
-0.4329500954825206,-0.8651856296795399,1.1189158448538548,-0.3661762690728455
-0.4961140276678014,-0.8696662315049939,1.181151594404807,-0.2717965709253671
-1.6153957246620274,-0.9829666607012196,1.67068363874805,-0.6386354383506426
-1.740143426140221,-1.1624115617644888,1.5007933981138444,-0.3751904403365552
-1.016703053681672,-0.9738754832545498,1.195021878365824,-0.2039564373774328
-1.196665815280907,-1.0525662781129492,1.0077648422816758,-0.0079144692684322
-0.6035739719818973,-1.1220530483708118,2.3415811113224483,-1.1789769472931697
-1.10975787805838,-1.0716041477432865,1.8546260262576015,-0.7700333601614642
-0.7563419733613037,-0.7872798455821576,0.9589459324939364,0.0660334465349865
-0.6786916102240914,-0.5132862240175146,0.6615382079703955,-0.103437125574835
-0.7400956804847305,-1.0078885122130503,1.8906925775349035,-0.865006689422142
-0.8862905615504952,-1.0254883072626717,1.34954559969803,-0.3014907856084321
0.0312468362326751,-0.4281747509591709,0.8672847746814146,-0.2664738795942053
-0.8184708178934966,-0.9884295564027218,1.1310891053608745,-0.2688453122925799
-0.1451233726094307,-1.0545314148681804,1.733808539698482,-0.6877900102626352
-4.818613804916782,-1.6439741428068773,1.2855190534048218,0.218005410534596
0.687493288744952,-0.0300252698782849,0.7358383343170737,-0.195165899811009
-0.1382267032813068,-0.5611413405794381,1.028127785730083,-0.3596774133729371
-0.0044393876262824,-0.7642191296724398,0.9365690310809774,-0.0222631133312553
-0.8402223272127516,-1.1487416512809248,1.6405897486312624,-0.4895305127014824
-1.3693077638465574,-0.9200955323332792,0.8175389276904979,-0.0730107597188203
-0.5797306159217747,-0.6131444708152757,1.4300250410490467,-0.6827050123449252
-0.8386619501414571,-1.0565054840938974,1.845799788972214,-0.8036154295048661
-4.128987806277539,-2.1870866433571443,0.9323875060391268,1.019595556063381
-0.78059886964244,-0.9277501023864853,1.6660703517531323,-0.7604960365577604
-1.8767365240971747,-1.0920514783877278,1.3173152033352102,-0.5205586952735428
-0.7913705616843121,-0.8569851997459049,1.1561491982455434,-0.2737830805231189
-1.9637305042571849,-1.0236500209967263,1.4875569071837007,-0.483589589976436
-3.343145078730216,-1.3716110699496884,1.1106906972737542,0.0501294489898023
-0.5174122304732325,-0.2560201347581571,0.9982244539317804,-0.4863012903726583
-1.100272492493274,-0.6927179529666541,1.236844484159337,-0.5461062338776146
-1.441423417457764,-0.7870138152633318,0.983224728651064,-0.3186701220522297
-0.7724474966201353,-0.9496202437385424,1.6746416426122082,-0.7040267818108191
-1.8060965974472527,-1.0619809025237896,0.8413594704548549,0.0142889121859148
-1.390683115706914,-0.9507819773298184,0.9185807236374564,-0.0436085773099011
-0.7480212899366184,-0.9136401693252518,1.149009615150009,-0.3038872065084619
-1.2525338115939797,-1.1266793981846013,1.4227440969627592,-0.4184757418068885
-1.1458519121857136,-0.8244881866365523,0.931854352060992,-0.2217521216302189
