Source_ID,E_peak,Beta,log_E_peak,log_Beta,ANN_Prob_Mean,ANN_Prob_Std,ANN_Prob_Min,ANN_Prob_Max,OCSVM_Score,OCSVM_Prediction,OCSVM_Anomaly_Score,OCSVM_Anomaly_Rank,OCSVM_Log(E_peak),OCSVM_Log(beta)
524,2.0995,0.6334,0.3221158789739584,-0.1983219409641068,0.2817215175680551,0.0084048667113621,0.2722202799980041,0.2881858014060744,0.0495112245284427,1,-0.0495112245284427,30.530242190232713,0.2180626178263746,-0.3944794765625311
963,1.5738,0.4396,0.1969495409739972,-0.356942316248547,0.2813927417577268,0.008585363309275,0.271735947056868,0.2881623243727164,0.04665338416133269,1,-0.04665338416133269,32.83482870701535,0.6332967238119451,-0.5689580546641145
562,1.2876e-05,0.0164,-4.890219031986424,-1.785156151952302,0.2812051395139108,0.0086462623917163,0.2714692850187802,0.287988192418879,0.027969365652070532,1,-0.027969365652070532,47.901778432869385,-0.487102243679354,-0.2744967311406844
868,2.0156,0.4302,0.3044043496837311,-0.3663295939485562,0.281104968403068,0.0085664877548281,0.2714427353555729,0.2877706562270217,0.024279444905835668,1,-0.024279444905835668,50.87736156817543,0.0895165442248207,-0.9825492704894638
452,0.67961,0.2687,-0.1677402394073664,-0.5707323335668315,0.2808039173527499,0.0084156771152871,0.271310415325092,0.2873475227699482,0.05031915870801096,1,-0.05031915870801096,29.878717270188368,0.375114684692225,-0.450751443145944
964,0.77457,0.4793,-0.1109393277562939,-0.3193925710082121,0.2807367261186211,0.0085104666638876,0.2711316610455049,0.2873378932881843,0.03418086983417257,1,-0.03418086983417257,42.89276919926853,-0.470428497198422,-0.5275361033930105
56,0.16389,0.1141,-0.7854475447657551,-0.9427143555817854,0.2805194557277223,0.0083928809959956,0.2710987021319075,0.2871989700724129,0.03196678544643217,1,-0.03196678544643217,44.67822547797783,-0.3366477806354098,-0.7349462114959853
320,1.4258,0.3351,0.1540586103769709,-0.4748255721647285,0.2803804361987169,0.0083342925212992,0.2710321174317681,0.2870337706639411,0.040342689275765786,1,-0.040342689275765786,37.92382615844185,-0.1022080180607753,-0.2637629010952713
725,1.4507,0.6174,0.1615776110488706,-0.2094333748539234,0.280142973522611,0.0085493091874355,0.2705498961615849,0.2869570199828851,0.002586548672498412,1,-0.002586548672498412,68.37069560623769,2.5162708827293403,-1.2034256667895702
286,0.33035,0.1973,-0.4810256888556633,-0.7048729147478088,0.2801043770516449,0.0085516505716749,0.2705030959196209,0.2869030861770185,0.03317710947846142,1,-0.03317710947846142,43.70220999535894,0.4909832725297273,-0.8233300673318504
748,0.060994,0.0415,-1.2147128845802542,-1.3819519032879073,0.2799868584139243,0.0086310752605226,0.2702941247689763,0.2868416191267681,0.03741458765316641,1,-0.03741458765316641,40.285071942801686,-0.3466716898016524,-0.3977229156998074
602,4.2006,0.9063,0.6233113280355894,-0.0427280200070571,0.2799350541346504,0.0086205862965254,0.2702482246813119,0.286763036686387,0.04992303157980604,1,-0.04992303157980604,30.198157519230705,0.2563328184256729,-0.3870043439676525
669,0.43212,0.4079,-0.3643956325810898,-0.3894462946829054,0.2798038747869125,0.0086710585984671,0.2700704597581079,0.2867034942831361,0.047953542440546504,1,-0.047953542440546504,31.786370131636794,0.1042138841993231,-0.394048842435127
614,0.90911,0.1127,-0.0413835650698656,-0.9480760839538936,0.2796292777333802,0.0088141919341483,0.2697311618824451,0.2866302753273337,0.03934787836933151,1,-0.03934787836933151,38.72605004333825,-0.2843475744134964,-0.4037328736044847
309,1.4287,0.4748,0.1549410447303273,-0.3234892897174464,0.2795618106493928,0.0087988474418387,0.2696775018666006,0.2865399036988936,0.033361719730642725,1,-0.033361719730642725,43.553338734761866,-0.1925529220862876,-0.1938200260161128
157,0.53928,0.5247,-0.268185685869265,-0.280088935801661,0.2793030895007306,0.008791444473692,0.2694818440821312,0.28643786367851,0.02837713255600749,1,-0.02837713255600749,47.572951770744226,0.375553883598933,-0.0241088635982072
724,0.85147,0.349,-0.0698306490096339,-0.4571745730408201,0.2791145096840581,0.0087226326718632,0.2693335089326617,0.286086677409297,0.022255652587542474,1,-0.022255652587542474,52.50936472103986,1.2146849307506011,-1.5816987086802543
17,104.25,0.0485,2.018076063645795,-1.3142582613977365,0.2790295071443456,0.0086609762991347,0.2693038997434108,0.285910213460485,0.045354780443153886,1,-0.045354780443153886,33.882033671295794,-0.0399384987755497,-0.4013189010928366
526,0.0026599,0.0322,-2.5751346905360584,-1.4921441283041692,0.2787797413862022,0.0089077726715161,0.2687904434470505,0.2858977977541719,0.03173860024586883,1,-0.03173860024586883,44.86223594357266,0.6233113280355894,-0.0427280200070571
2,1.5964,0.6783,0.2031417191119856,-0.1685781829349778,0.2785892131122509,0.0090303863416353,0.2684330325609252,0.2857134888477021,0.03897767038447775,1,-0.03897767038447775,39.02458887710874,-0.2866858986252735,-0.5278288533076368
342,1.3623,0.618,0.1342727566206291,-0.2090115249111841,0.278431838874722,0.0091054945455483,0.2682143566496822,0.2856882120913873,0.01743075177298581,1,-0.01743075177298581,56.400205332716624,-1.0796835808742078,-1.0793549985932125
988,1.8269,0.6762,0.2617147757943664,-0.1699248335702498,0.2783247255090429,0.0090490747205197,0.2682133971916934,0.2856621725324145,0.007681550973009488,1,-0.007681550973009488,64.26204288375959,-0.4025022655359035,-0.0311436253853076
408,1.1419,0.3646,0.0576280729555684,-0.4381833356810425,0.2782242268735054,0.0091012623223645,0.2680483737574745,0.2855863534845541,0.05036746597490138,1,-0.05036746597490138,29.83976188372958,0.3513517389928011,-0.3375254962496903
617,0.73851,0.4521,-0.1316436196270276,-0.3447654929657057,0.2780604962157972,0.0091860798090972,0.2677575547133186,0.2853962539345575,0.04084717999522691,1,-0.04084717999522691,37.51700059768185,-0.1535206209598865,-0.5707323335668315
1112,0.085812,0.2053,-1.0664519759115056,-0.6876110506294081,0.2779236763618138,0.009237038091588,0.2675403759922642,0.2852279499825638,0.04615967656177522,1,-0.04615967656177522,33.2329586691601,0.3195640660921643,-0.222283261390374
220,5.7073,0.2617,0.756430701516937,-0.582196277360119,0.277789555294176,0.009205277864578,0.2674930005420777,0.2852231905725835,0.02631183204469545,1,-0.02631183204469545,49.23842747969267,0.2012332086808746,-0.0272419160964607
645,0.22993,0.1095,-0.6384043606817655,-0.9605858808238628,0.2775058920677767,0.0090471387469617,0.2673573008263777,0.284726181949425,0.03484496774245216,1,-0.03484496774245216,42.357235058573195,-0.1908849072380811,-0.2137456042102198
