Log(E_peak),Log(beta),Log(sigma_det),Log(beta_Rel),number,svm_score,prediction,Anomaly_Score,Anomaly_Rank(%)
0.1560643123398652,-0.9034375616258644,0.6904353192444014,0.0223633144516411,202,2.1109683667611208,1,-2.1109683667611208,11.039913262467522
0.5910757426396818,-1.4788619162959638,0.7855576018873149,0.4996374044895215,203,1.9846808645555303,1,-1.9846808645555303,13.914010850456826
0.0902227716865751,-0.3202996191280358,0.667863703902984,-0.1698260958672449,204,1.5000281369379085,1,-1.5000281369379085,24.943916511197507
-0.137087831528124,-0.3258740172572918,0.9118870368648974,-0.3707139121459663,205,1.810641586073638,1,-1.810641586073638,17.8748609881521
0.0768224233427733,-0.433798281145087,1.3699835456616685,-0.7052650981548194,206,2.0744244081577783,1,-2.0744244081577783,11.871594160759912
0.1728363601227105,-0.1890286001777925,0.7647662521772095,-0.1801368819941569,207,1.376479301472596,1,-1.376479301472596,27.755686510667996
-0.1664449322238082,-0.4654662439948844,0.8186349145899136,-0.3105189446322515,208,1.9281486662604141,1,-1.9281486662604141,15.200591485326122
0.7383999878610062,-0.3426572631853739,0.8529006651035517,-0.2139232750318087,209,1.6577652524125206,1,-1.6577652524125206,21.35407701636028
-2.0249912026442503,-1.3010299956639813,0.6825872717514821,0.3583156400821958,210,1.8752575617493967,1,-1.8752575617493967,16.404306763926954
0.0277979433502994,-0.1623484421536075,1.2673454114614788,-0.6650486266365327,211,1.6911801796760795,1,-1.6911801796760795,20.59360776822607
-0.329281134982243,-0.4710832997223452,0.7134737422087433,-0.113442532168419,212,1.7543536414789784,1,-1.7543536414789784,19.155882807152217
-1.3730850603670195,-1.056011124926228,0.7844104364813566,-0.0120227603455992,213,2.252059691052091,1,-2.252059691052091,7.828904827359338
1.5439067050064068,-0.8787685448503785,0.7017406324372125,0.0252066801361531,214,1.8426143036789835,1,-1.8426143036789835,17.14721407973998
-0.5541001412873998,-0.2511919950413978,0.8684857361807288,-0.2137671917074416,215,1.5907942522228762,1,-1.5907942522228762,22.878227757713425
0.0244035626829656,-0.0112181565463597,0.78290956540264,-0.6823568159029529,216,1.2203161303714616,1,-1.2203161303714616,31.30970559850979
0.917227093756322,0.0,0.6249006022044902,-1.779891911959945,217,0.35568986260235924,1,-0.35568986260235924,50.987189334484455
-2.570554579129979,-1.5044556624535514,0.8591262834497493,0.4124041840658238,218,1.832987213493361,1,-1.832987213493361,17.366310951549274
0.2034952351932908,-0.4039529924545608,1.0138017202633336,-0.1568722677019706,219,1.8732236358515468,1,-1.8732236358515468,16.45059560023352
0.756430701516937,-0.582196277360119,0.6601917043496205,0.0662112400276819,220,1.646973639280377,1,-1.646973639280377,21.599676531212623
-0.6590207833963646,-0.3920091414528251,0.8685856665587657,-0.3170662991644206,221,1.8513295154075742,1,-1.8513295154075742,16.948870074430722
-1.0034795719969505,-0.9935339577507682,0.670115916485489,0.0705382845441185,222,2.109011184378323,1,-2.109011184378323,11.084455541532456
0.395501124305626,-0.0002172015458642,0.694315572726167,-1.335140822898011,223,0.8869859695440567,1,-0.8869859695440567,38.89575643098655
-1.1078218871694867,-0.627824713884936,0.8141476698622682,-0.2153233850450529,224,2.0392135354140386,1,-2.0392135354140386,12.672936199016654
-2.111651989821951,-1.4156687756324693,0.7574188058783455,0.484596387314541,225,1.8304467824910162,1,-1.8304467824910162,17.424127017975273
0.4574579879820312,-0.2761340355564962,1.257539386379504,-0.6142874175391172,226,1.841585048998997,1,-1.841585048998997,17.170638237645647
-0.3823288041685252,-0.4540746706441572,0.7997539664118859,-0.3046279422458495,227,1.8940848269128434,1,-1.8940848269128434,15.975828914182124
-0.6166335172449607,-0.610656688747922,0.946496478263988,-0.3897778230260957,228,2.2090949415419505,1,-2.2090949415419505,8.8067124550265
-1.2586592759535131,-0.9229956732066495,0.9329048010667034,-0.1325216546431817,229,2.343768069444975,1,-2.343768069444975,5.741771702275408
-0.5781329440812816,-0.9150664250632838,0.6488574567367037,0.103150798778222,230,2.0382803631146906,1,-2.0382803631146906,12.694173678639686
-0.5434062497555922,-0.1714689933548986,0.893711840282855,-0.6710742385108758,231,1.5879877330136303,1,-1.5879877330136303,22.942099557765403
-0.3891269996199483,-0.2594004871888434,0.885587356189656,-0.4570721479494629,232,1.7096975300160508,1,-1.7096975300160508,20.172183074423636
-0.2307039270906521,-0.1519341045960085,0.9786415102773416,-0.4578375329348614,233,1.5845773752587586,1,-1.5845773752587586,23.019713738315914
0.2355031964943377,-0.37202001017002,1.4740821658844117,-0.7706474933987116,234,1.9356922372717165,1,-1.9356922372717165,15.028912111914224
-1.557238109568878,-1.080398976215889,0.6112771040922638,0.3020739732866578,235,1.8524714828177373,1,-1.8524714828177373,16.92288075860936
0.0926153909415546,-0.7164726351383064,0.695026128922327,-0.0246507354895623,236,1.9759693725842933,1,-1.9759693725842933,14.112270200155265
-1.0918153379355078,-0.7939841232366555,0.7867159391207527,-0.22238958963881,237,2.1919737496470457,1,-2.1919737496470457,9.196362859613167
-0.4751496967278017,-0.7185121120599187,1.1411549175080922,-0.4692431911397121,238,2.4081892263378375,1,-2.4081892263378375,4.275651235819147
-0.4298191230668786,-0.4958010814605551,1.2234803652683193,-0.6216743805845645,239,2.1813888912220403,1,-2.1813888912220403,9.437256974527173
1.4939596745541812,-0.0003910410285829,0.649860368042463,-1.2794496555654609,240,0.691028123437512,1,-0.691028123437512,43.35543742084042
-0.5882288223796267,-0.5204246898250116,0.8282731120520698,-0.3221185420407628,241,2.0042480709821255,1,-2.0042480709821255,13.468693144332484
-1.460259161425996,-1.2915790998652872,0.7013693556822556,0.2027367086052638,242,2.1279426429903854,1,-2.1279426429903854,10.653606418826158
0.6465213521386272,-1.3516399890190685,0.7318304202881624,0.5405684727799219,243,1.8774659582884468,1,-1.8774659582884468,16.35404726037074
0.7330928934483866,-1.1752235375244544,0.7670222164482889,0.1637824944030698,244,2.1780879626622376,1,-2.1780879626622376,9.512380725065917
-0.2422927877234366,-0.0623316856009949,1.0990103854573376,-0.5740563345068608,245,1.4920277813126397,1,-1.4920277813126397,25.125991557453546
0.7202833698207138,-0.361610592334664,0.7154350484228647,-0.1622826908251445,246,1.5446964650698725,1,-1.5446964650698725,23.927338212462978
0.5608030019939637,-0.2648004515776866,0.6112239540289375,-0.249762067346012,247,1.3402967239145624,1,-1.3402967239145624,28.579142965745277
-2.2087726583735496,-1.2716462179787715,0.7434156835318522,0.1054305926352504,248,2.04834991785534,1,-2.04834991785534,12.465007035173151
1.1488493429592204,-0.3775787260243297,0.6838212300456288,-0.1744884083834899,249,1.462176837324682,1,-1.462176837324682,25.805350358733207
-1.042742396096762,-1.7958800173440752,0.6157712495713075,0.933234128714808,250,1.314234816839873,1,-1.314234816839873,29.17226946641694
-0.4049228429923031,-0.361610592334664,0.8934399432348415,-0.4259354466250601,251,1.866579702942813,1,-1.866579702942813,16.60180067765019
0.2033593015222999,-1.6736641390712486,0.8316650511693378,0.6626687547697854,252,1.8624103498511229,1,-1.8624103498511229,16.696688354221656
0.3590002273746866,-0.1300059998782582,0.911759342314934,-0.3590470514487691,253,1.4500578092224643,1,-1.4500578092224643,26.08115967342418
-0.8714068930812952,-0.3626103498707881,0.7346718418234166,0.4355583816636737,254,1.1202163780796006,1,-1.1202163780796006,33.58781270804789
1.54476236021663,-0.922268820347608,0.8416409822467082,0.044156805451289,255,1.9847109889503098,1,-1.9847109889503098,13.913325268361504
0.7847884094522298,-0.5197055399969934,0.8146404145666377,-0.1271479137890272,256,1.8298360665135984,1,-1.8298360665135984,17.43802591760499
0.3440580724513018,-0.1495375672384834,1.5839374665448314,-0.9308614089774058,257,1.5082647598684584,1,-1.5082647598684584,24.756464406401484
-1.3073733670485193,-1.0888423912600234,1.1739143398014067,-0.0989129119396074,258,2.486544235434165,1,-2.486544235434165,2.4924190179230408
0.8591443040922973,-0.8374355934769809,0.7216869843870489,0.0366420726386387,259,1.9859472316044045,1,-1.9859472316044045,13.885190401741696
0.0445005623706412,-0.3318937620672686,1.263837193840415,-0.5958563403192166,260,1.9541188125047046,1,-1.9541188125047046,14.609553311501664
0.6232906498076649,-0.5051499783199059,0.7492956154347815,0.0924118280124401,261,1.6352955126715436,1,-1.6352955126715436,21.86545164698014
0.9971984698784466,-0.5249101966109935,0.7399360818157739,-0.1958792907876114,262,1.765522198747437,1,-1.765522198747437,18.901704658515307
-0.5388017113775068,-0.3600157519584114,0.96570487107103,-0.4312742281351874,263,1.9031523741337306,1,-1.9031523741337306,15.769466327691937
-0.2273336354685962,-0.627824713884936,0.6903733069160591,-0.2075250701807672,264,1.9743044153903941,1,-1.9743044153903941,14.150161910510747
-0.5849264417879414,-0.3586250548078745,0.6161813333689637,-0.1539537338326512,265,1.4944712511533584,1,-1.4944712511533584,25.070382168932248
0.230244499401375,-0.538651566352017,0.7850449583315441,-0.1136282166139447,266,1.8922685785538516,1,-1.8922685785538516,16.01716376471444
-0.5413772571320907,-0.1482525808667361,0.7923006182039176,-0.3192478330386015,267,1.3988619602484142,1,-1.3988619602484142,27.246293700794848
0.2212055176740039,-0.1624746905503987,1.4034568403988343,-0.7875324525294587,268,1.6520768884069046,1,-1.6520768884069046,21.48353490397873
-0.3723474398203639,-0.5780671867214916,1.3988146649899236,-0.6823604688284166,269,2.241152702723218,1,-2.241152702723218,8.077130093523913
-0.4118515942541627,-0.1727600004943545,0.7099564855093455,-0.3343399883969421,270,1.3758457131592063,1,-1.3758457131592063,27.77010594736195
-0.2787006202577934,-0.1244757360506912,0.7305481132939968,-0.2565353435843751,271,1.2796025256165322,1,-1.2796025256165322,29.960443932877645
-0.1995166240226817,-1.0506099933550872,0.6834613124997292,0.119537605037159,272,2.1608883593516754,1,-2.1608883593516754,9.903815645591813
-0.4456683533061711,-0.0145286167104123,0.7619428656512671,-0.5304741659801278,273,1.1883122060917266,1,-1.1883122060917266,32.038062719936065
0.3347351471318334,-0.1111468330170637,0.7077064039791987,-0.3771034556379535,274,1.2563914544709185,1,-1.2563914544709185,30.488690057230112
-2.278139942309905,-0.8620132672764684,0.8064241959489677,-0.0028540813467567,275,1.911924352257424,1,-1.911924352257424,15.569830411810415
0.2159282293399177,-0.0237417507429548,0.7648110386557377,-0.5209564775999689,276,1.198083397763483,1,-1.198083397763483,31.815686333317398
0.463220879774792,-0.1061827760325369,0.7551351635673076,-0.220980769796066,277,1.2136976788666747,1,-1.2136976788666747,31.460330760730237
0.1219863790508384,-0.7007106659123201,0.7931405517071146,-0.1293211600907874,278,2.106366221665132,1,-2.106366221665132,11.144650579216616
-1.2769303565785344,-0.8195873671616762,1.0684493280376783,-0.2967511976847062,279,2.3703539018848456,1,-2.3703539018848456,5.136721514761781
1.0937017848055486,-0.6591594501876684,1.040159117831352,-0.353174284886057,280,2.1561324047652715,1,-2.1561324047652715,10.012053415494954
-0.5658464289333992,-0.929962133392245,0.7407020961565908,-0.021984693492146,281,2.220220289517277,1,-2.220220289517277,8.553517679431259
0.8668188029260482,-1.0996328713435295,0.6617180576946594,0.17663719813688,282,2.0084008552764665,1,-2.0084008552764665,13.374182546566644
-0.4483182774774421,-0.6625407387093438,0.6462664557108608,-0.1258048607374736,283,1.927434342406432,1,-1.927434342406432,15.216848331252422
-0.5770000227283836,-0.6623411089738578,0.7221977640551155,-0.25451474788309,284,2.0562381851962623,1,-2.0562381851962623,12.285482935464138
-0.7468074301215563,-1.245651664288981,0.6597546162681032,1.8747961201113512,285,-0.4513665325712193,-1,0.4513665325712193,69.35447666085491
-0.4810256888556633,-0.7048729147478088,0.6782815921420242,-0.0379286591128466,286,1.963665220810185,1,-1.963665220810185,14.392292627700385
1.902302114017725,-0.2016947179780235,0.615255466590478,-0.0075979946942967,287,0.7963028898990956,1,-0.7963028898990956,40.959555428726866
0.9310203046006562,-0.2165252124177535,0.6416624622379814,-0.1841376545897573,288,1.2070624501480705,1,-1.2070624501480705,31.61133774497522
0.0218918739191091,-0.3982658517398951,0.8488477592766199,-0.3202462603200236,289,1.8548526133793128,1,-1.8548526133793128,16.868690110412274
0.1719603540126769,-0.1688984354986406,1.093824271616059,-0.5195596061001644,290,1.6605606910256423,1,-1.6605606910256423,21.29045739260475
0.6487014566517258,-0.8164454663811384,0.6441233407601185,0.1183431835763464,291,1.8657990520553156,1,-1.8657990520553156,16.61956701868658
1.50018156686907,-1.239577516576788,1.571206716129117,-0.7872946298235135,292,2.2174390200576983,1,-2.2174390200576983,8.616814836360618
0.0663259253620378,-0.5628839069519214,1.0674354061633633,-0.4101744650890493,293,2.212057351060645,1,-2.212057351060645,8.73929284577288
-0.4786657432224317,-0.5843590201038457,1.0491443414635082,-0.4490299932142201,294,2.2426090709233737,1,-2.2426090709233737,8.043985528478373
-1.4540005441998212,-1.1555228242543183,0.904656048808706,0.1044245852245323,295,2.3065599245302106,1,-2.3065599245302106,6.58856839779471
-0.2026008747168595,-0.4681380509041906,1.160768561861128,-0.6255269072907188,296,2.147032089446915,1,-2.147032089446915,10.219161750442069
0.9288667653964005,-1.1791420105603,0.676126370759378,0.2900682528267204,297,1.959310249050647,1,-1.959310249050647,14.491404682426698
1.6292056571023037,-0.6076548446387959,0.7355190588151711,-0.1373139920156526,298,1.6755244767709438,1,-1.6755244767709438,20.949906033470683
-0.0263457679595914,-0.263046046216854,1.2138549679386774,-0.5930028373591825,299,1.8532646621764535,1,-1.8532646621764535,16.904829290000713
0.5493834099779165,-0.8024437868464636,0.7816405047233714,0.0143648711549728,300,2.074011991010991,1,-2.074011991010991,11.880980102409922
-0.6861116978861322,-0.7907531512466263,0.7114444627638585,0.0760853788905107,301,2.007514771447495,1,-2.007514771447495,13.394348369400468
1.1184631397753655,-0.2816644210914932,0.7417029839577399,-0.126937027627258,302,1.3508938634214118,1,-1.3508938634214118,28.33796935343771
1.0133429043453466,-0.8371370066780739,0.9866553098320722,-0.1725241385343246,303,2.2545499214785547,1,-2.2545499214785547,7.772231244168303
-0.0781731166648107,-0.6701954778359306,1.017075096376059,0.0118278136139848,304,2.136858397473466,1,-2.136858397473466,10.450698387489773
0.0725807326489497,-0.8294449414787914,0.8317162409951754,0.0008788424217997,305,2.1953122989857707,1,-2.1953122989857707,9.120382921501857
-0.033393703348594,-0.7569619513137056,0.894692583410389,-0.1082236783658343,306,2.2372058898795526,1,-2.2372058898795526,8.166953116991088
1.510142699402573,0.0,0.6172625170913744,-3.0457574905606752,307,-1.797927140832014,-1,1.797927140832014,100.0
0.2216489281922289,-0.3337629041041955,1.1165280496157148,-0.4634764085026045,308,1.9170706405336144,1,-1.9170706405336144,15.452709283722719
0.1549410447303273,-0.3234892897174464,0.7278583226234522,-0.1854292968593663,309,1.5715285399662609,1,-1.5715285399662609,23.316683948235678
1.265478203580642,-1.4749551929631548,1.2405342723526027,-0.3049367189967902,310,2.4501568703587164,1,-2.4501568703587164,3.3205361029088465
-3.292012760898042,-1.1396619934290064,0.8130803608679104,0.2249525716590712,311,1.5801711315357494,1,-1.5801711315357494,23.119992659311414
-0.8464900106991624,-1.3655227298392685,0.6321838739435832,0.5419034220825388,312,1.8540271205316348,1,-1.8540271205316348,16.887476981329648
-0.0222809662560751,-0.5412111182891549,0.9242172395610398,-0.4801519333263707,313,2.137233942185814,1,-2.137233942185814,10.442151602312364
0.443951053179596,-0.0032257291386954,0.6592409509282418,-0.8497165998329448,314,1.042847676776951,1,-1.042847676776951,35.348598169128664
-1.990209280645702,-1.5482135644757098,1.161595572812202,0.0296561929780148,315,2.334510739028813,1,-2.334510739028813,5.95245344477275
0.2227684793485798,-0.5823622603477704,0.7201096669144572,-0.133884356319703,316,1.898090013126449,1,-1.898090013126449,15.884677408016202
0.0348689963611305,-0.3078583906332162,1.683009193502354,-0.9695076868329716,317,1.6712548286266067,1,-1.6712548286266067,21.047076261869258
0.6680316265024223,-1.3419886033428876,1.0576394825915378,0.131569315507313,318,2.409850870018216,1,-2.409850870018216,4.23783493562739
-1.697690721630015,-1.4596705252091262,0.7965257672143038,0.3103167603921928,319,2.1084344143098797,1,-2.1084344143098797,11.097581887636274
0.1540586103769709,-0.4748255721647285,0.6499187187354192,-0.1990434711244769,320,1.7186416527529662,1,-1.7186416527529662,19.968629427895735
-0.7282280719643703,-1.3788237182249647,1.0014437980329738,0.1207627959541637,321,2.478950510927435,1,-2.478950510927435,2.6652398030955737
-0.682919113926807,-0.3515424057174774,0.8687149541011864,-0.2555848488804431,322,1.7652372809485861,1,-1.7652372809485861,18.908188922944888
0.4293161521316618,-0.0110399296096619,0.9074328599692592,-0.6750928500211847,323,1.2906430166041112,1,-1.2906430166041112,29.709180363930333
-0.1475810070629986,-0.3943717779923814,0.9393345133801284,-0.4152965238373272,324,1.9422503197913823,1,-1.9422503197913823,14.879660849339388
0.1637277359589047,-0.6708055849115488,1.2895778052105744,-0.5103090004944413,325,2.353951344559716,1,-2.353951344559716,5.51001696856104
1.5388124296330574,-1.0132282657337552,1.05073153537156,-0.1036783756905549,326,2.23183608790872,1,-2.23183608790872,8.289161052240502
-0.1346117236858072,-0.5263670731261589,0.6399245471023367,-0.3303057968817946,327,1.8345432077831934,1,-1.8345432077831934,17.33089905918282
-1.0275425859667977,-1.142064735280571,0.6515299867927846,0.0929161941691174,328,2.154744420116989,1,-2.154744420116989,10.043641682426546
-0.6544694419653776,-1.2276782932770802,0.8351513312966196,0.0927822679182081,329,2.384600010815083,1,-2.384600010815083,4.812503309479908
-0.1923973300835054,-0.1851533313955367,0.8302421212693779,-0.2619352183879544,330,1.4785953210698342,1,-1.4785953210698342,25.431692445588624
0.9817461432349174,-0.6942188487450177,0.7983121919826278,0.0639911373419805,331,1.8707749210458324,1,-1.8707749210458324,16.5063243556041
-0.3720813844285818,-0.5572067740602309,0.7271018606291918,0.1561066611241138,332,1.7024520178331226,1,-1.7024520178331226,20.337079115005707
-0.4782867263616734,-0.4705696456330141,0.8778894253714841,-0.4131547667864416,333,2.004578473838553,1,-2.004578473838553,13.461173714174016
-0.2780081232150952,-0.4091581652183974,0.8120773708565142,-0.3725689812101551,334,1.8633928244210693,1,-1.8633928244210693,16.674328835326854
-0.1727793948459093,-0.3882766919926582,0.7816907640559065,-0.3772060244946552,335,1.8079046762873663,1,-1.8079046762873663,17.937148591263153
0.1592964266883854,-0.5388017113775068,0.8813161686664694,-0.1975622200343851,336,2.0136230625760785,1,-2.0136230625760785,13.255333625322159
-0.0715887838234752,-0.4898573005974269,1.4602015119995633,-0.8352815586647616,337,2.0948988442728744,1,-2.0948988442728744,11.405629386525632
-0.2807930517531736,-0.2511145599904833,0.7147990136881347,-0.5722155073413672,338,1.568153027082321,1,-1.568153027082321,23.39350511635226
0.0681116170273034,-0.1830961606243397,1.029063011929346,-0.536325469007584,339,1.6723212561970442,1,-1.6723212561970442,21.022806109602172
-0.9309982829544,-1.2873502983727887,0.7106165590890309,0.2586261471108938,340,2.1648090578437866,1,-2.1648090578437866,9.814586942176135
0.3095662958937734,-0.5741398549221596,0.6183200996243995,-0.1181502216730336,341,1.7599077687276452,1,-1.7599077687276452,19.02947992919529
0.1342727566206291,-0.2090115249111841,1.083470369042582,-0.5106377820428102,342,1.7262877528521692,1,-1.7262877528521692,19.79461665965784
0.094506066454455,-0.2787666299827225,0.9035945611002464,-0.3485054291316821,343,1.7154184403607307,1,-1.7154184403607307,20.041984485207898
-0.0184305382793848,-0.4671182805926027,1.1413651012407369,-0.5363700472532187,344,2.13435797266232,1,-2.13435797266232,10.507603978250152
0.3980442268420142,-0.8091082830778303,0.7163372878895486,0.0265922272917366,345,2.0312195940385216,1,-2.0312195940385216,12.85486526740933
0.1664893183259458,-0.4183916339679425,0.6413055159986573,-0.2333035029838968,346,1.643382461746274,1,-1.643382461746274,21.681405875039566
-0.5127484680651897,-0.7654827164873134,0.6423655808449733,-0.0918150377750711,347,2.0125970574041627,1,-2.0125970574041627,13.27868382972376
-0.2164680157257305,-0.2241711855353876,0.6965835256348845,-0.2940996175045964,348,1.4380703118709022,1,-1.4380703118709022,26.35397556274365
-0.1227957226000313,-0.081759909778585,0.8378345528577843,-0.6717415094256143,349,1.3996260413854404,1,-1.3996260413854404,27.228904460255592
-0.7767897022241373,-1.0496351456238768,0.7190411078698601,-0.0245372797513807,350,2.2658934569597893,1,-2.2658934569597893,7.514070876780465
-0.236489648051819,-0.721246399047171,0.7011879190544296,-0.1931063126559723,351,2.08123842390987,1,-2.08123842390987,11.716518275216423
-0.2327105254005672,-0.7265357273786537,1.105758768493414,-0.3898028374677287,352,2.4010692457984444,1,-2.4010692457984444,4.437690380923833
0.4650257503057249,-0.5636782998602666,0.8497325825908538,-0.2473932163788798,353,2.014947011880359,1,-2.014947011880359,13.225202698384841
-0.7031812984195114,-1.032920265855503,0.8254975205570063,-0.0667126054880268,354,2.3754467437272933,1,-2.3754467437272933,5.020816740340315
0.3087991039111291,-0.8158766457603289,0.6742271407891562,0.063113195267093,355,1.9799468212913762,1,-1.9799468212913762,14.021749954400718
-1.898734215008665,-1.2111248842245832,1.0961415007988953,0.0007055963890088,356,2.3576761253130147,1,-2.3576761253130147,5.425247033358616
-0.3130153625787906,-0.5516028965422324,1.097239951453569,-0.4470961704373495,357,2.2216566756587657,1,-2.2216566756587657,8.520827873452255
0.1264236537373385,-0.1964063352286554,0.6532318153233971,-0.213532433967602,358,1.2968134470659667,1,-1.2968134470659667,29.56875142996976
-0.499736073799117,-0.1627904721987935,0.7563774320581695,-0.2973809694233083,359,1.3861055727463132,1,-1.3861055727463132,27.536608275958113
-0.2120934161451804,-0.7685304095693187,0.9040985496620632,-0.2314695904306812,360,2.311969711407608,1,-2.311969711407608,6.465450471283255
1.3482853875226115,-1.2254830342714504,0.9022531644138868,0.1445611266475244,361,2.167446741201733,1,-2.167446741201733,9.754557570745447
-1.8392914277075705,-1.11690664142431,0.6757050368411145,0.1865747383359057,362,1.9714066070900724,1,-1.9714066070900724,14.216111301392289
0.0926153909415546,-0.4553119776973225,1.2948760772452397,-0.554349167515076,363,2.1149550348067976,1,-2.1149550348067976,10.949183199602395
0.3165154938184361,-0.388382889445664,1.522841828680398,-0.764661785534512,364,1.9239400375991895,1,-1.9239400375991895,15.296373009805691
-0.8808431253096951,-0.6806856959094879,0.7302814989946746,-0.3272028163035625,365,2.0821223510394056,1,-2.0821223510394056,11.696401535344407
-0.8375550857000221,-1.0788339493622612,0.6270789636107219,0.1473908444346243,366,2.079002837515784,1,-2.079002837515784,11.76739657552934
-0.121277188766483,-0.6720283763769894,0.6440839185768297,0.0244038713775094,367,1.8514559912429007,1,-1.8514559912429007,16.945991690688054
-0.234912880071288,-0.2184600313940582,1.3518291482095,-0.7729397968440243,368,1.771823888467127,1,-1.771823888467127,18.758288477917063
-0.0713276803117519,-0.33338843158097,1.2064102651165838,-0.5781210982366338,369,1.960235152868739,1,-1.960235152868739,14.470355379951997
-0.5182708030399841,-0.7456936676687144,0.9797668326975864,-0.2220906290333039,370,2.323986122570135,1,-2.323986122570135,6.191976550781732
1.1416065301182503,-0.6371406970413198,0.7008334670285428,-0.0003768282075058,371,1.7260935825284562,1,-1.7260935825284562,19.799035659553283
-0.3463726918677058,-0.86359655186601,1.071115795766573,-0.3058147794488457,372,2.490116594229468,1,-2.490116594229468,2.4111179578997124
-0.2477517458222252,-1.0535477349869269,0.6619356709162919,0.0768001946206383,373,2.1674183363831485,1,-2.1674183363831485,9.755204018091028
0.2663963491885927,-0.9434762759208996,1.103899460366908,-0.2396198847034401,374,2.5088250635135356,1,-2.5088250635135356,1.9853437086254218
-2.684302485550424,-1.1844222516757328,0.6280720349583051,0.5236748857084325,375,1.427148984505326,1,-1.427148984505326,26.60252716199806
0.6984485380153289,-0.2670436304243754,0.7473884998648123,-0.1641681572602776,376,1.4293130582707665,1,-1.4293130582707665,26.55327637248321
-2.567190994966832,-1.2464169411070931,0.9395042766886216,0.0763636370487293,377,2.077197804245829,1,-2.077197804245829,11.808476188925859
-0.2569608451950668,-0.8105096863006325,1.086235220120194,-0.2154394109064901,378,2.422084197106189,1,-2.422084197106189,3.9594243624307737
-1.3865387487472938,-1.6757175447023074,0.7188005267809064,0.7701886733439521,379,1.6187783750912637,1,-1.6187783750912637,22.24135476051776
-0.024788841556148,-0.8979094744881633,0.75564621945668,0.2295391921180955,380,2.0331679615565417,1,-2.0331679615565417,12.810523600290587
-0.1771457022039734,-0.4601714416221018,0.9966167306916188,-0.4192546271720483,381,2.064694544315481,1,-2.064694544315481,12.093029993381627
0.2643455070500924,-0.365724305374056,0.8499841820942704,-0.3638297866079815,382,1.8069846509990626,1,-1.8069846509990626,17.95808686635627
0.2211533219547051,-0.2048850143696367,0.7100665674648898,-0.2415960454813937,383,1.3795819198287447,1,-1.3795819198287447,27.685075976940425
0.4419934633574376,-0.3388501427552134,1.5711017926783823,-0.9052750015722952,384,1.7929754503977033,1,-1.7929754503977033,18.276913424446533
-0.424154281646555,-0.7404061211140514,1.2693191028898976,-0.4453462831540284,385,2.426501975429842,1,-2.426501975429842,3.8588829327363996
0.3986169801632263,-0.437231456983481,0.8669958131106479,-0.2470080523507844,386,1.8676992289126009,1,-1.8676992289126009,16.576322092412042
0.4066253278672057,-0.3530084625228775,0.6553113495137097,-0.1312501208077571,387,1.4916699981115862,1,-1.4916699981115862,25.134134119601114
-0.2864170636535224,-0.5029320636014952,1.049961890077682,-0.4936074042889982,388,2.1555478716495315,1,-2.1555478716495315,10.025356435894494
-0.146642544994468,-0.7554754884299162,0.9133316238067172,-0.2279089640129063,389,2.3029763666773864,1,-2.3029763666773864,6.670124330102688
0.2570062179123066,-0.3519328705510653,0.9396290603285952,-0.2454618875290198,390,1.7999750055895785,1,-1.7999750055895785,18.117614963849725
-0.4551385423540972,-0.6190655366692981,1.047041103415907,-0.4665913062112611,391,2.284435737815665,1,-2.284435737815665,7.092078805095227
0.2135974367473591,-0.0844946382456234,0.8760792138472924,-0.3485967065275732,392,1.3504452574835621,1,-1.3504452574835621,28.34817889295202
0.1703790764230741,-0.2835792661534451,1.2221049078014432,-0.5886682180135816,393,1.8760050797544778,1,-1.8760050797544778,16.387294473257967
0.5188165245374105,-0.7796303675486055,0.6425931077703003,-0.0348274775970192,394,1.9458202321490088,1,-1.9458202321490088,14.79841546624769
0.0002170929722301,-0.2509597312965427,0.8212252131583029,-0.3497127365447783,395,1.6150385522840178,1,-1.6150385522840178,22.326467028335948
-0.1236089381808124,-0.8218867476853682,0.7709550523453687,-0.1029313976959401,396,2.2035404127330427,1,-2.2035404127330427,8.933124471839612
-0.381293112788975,-0.6955094722265123,1.0427565947753064,-0.3110542972758759,397,2.332776264770329,1,-2.332776264770329,5.991927250142844
0.1228381940892662,-0.6651443103827085,0.6142220592987854,-0.0103674563096351,398,1.8182749567174614,1,-1.8182749567174614,17.701137921558185
-0.5115621019134654,-0.4063816918704641,0.8262433021960159,-0.4502911781374895,399,1.8831728451422656,1,-1.8831728451422656,16.224167822936096
0.2420442393695509,-0.361011840656318,1.3274038943112774,-0.6852284676104534,400,1.9786759648404413,1,-1.9786759648404413,14.050672574584986
-0.7724989350285697,-0.902395671125589,0.7581470425909222,0.1501235040353122,401,2.0949235888982702,1,-2.0949235888982702,11.40506623920762
0.3360793094376682,-0.2350770153501115,1.221648928192229,-0.6391165265103615,402,1.7922435420130842,1,-1.7922435420130842,18.293570465611523
-0.1064990038330034,-0.5977386175453198,0.7610478392558366,-0.2250135461990567,403,2.0146704241474236,1,-2.0146704241474236,13.23149738409969
-0.288108450119421,-0.7464197104378172,0.7079532081514907,-0.084788269248001,404,2.0655907815566827,1,-2.0655907815566827,12.072633095444637
0.2121076655476588,-0.0093947885760805,1.129860612405175,-0.8923076749292219,405,1.391915276845971,1,-1.391915276845971,27.404388885692754
