E_peak,beta,sigma,beta_Rel,number,anomaly,anomaly_score
0.90452,0.745,7.8082,0.3320805369127517,743,-1,-349.22559301610033
0.65911,0.3951,7.0997,0.4269805112629714,744,-1,-349.22559301610033
0.33985,0.1997,6.747,0.4661992989484226,745,-1,-349.22559301610033
1.5747,0.347,4.7699,0.4008645533141211,746,-1,-349.22559152741127
1.3405,0.1561,5.4485,0.7802690582959643,747,-1,-349.2255930155869
0.060994,0.0415,7.1691,1.4578313253012047,748,-1,-349.22559301610033
4.4849,0.2578,4.5364,0.709464701318852,749,-1,-349.2255926065158
0.41003,0.3088,4.762,0.6068652849740933,750,-1,-349.2255919759687
1.2623,0.2253,4.2514,0.3200177541056369,751,-1,-349.2253348062657
1.306,0.8463,7.2922,0.3017842372681082,752,-1,-349.22559301610033
1.6741,0.4241,9.2842,0.4001414760669653,753,-1,-349.22559301610033
1.1452,0.2134,32.9534,0.1733833177132146,754,-1,-349.22559301610033
1.9467,0.127,10.7225,0.6488188976377953,755,-1,-349.22559301610033
17.867,0.6593,6.4511,0.4620051569846807,756,-1,-349.22559301610033
1.0026,0.4377,6.9995,0.4021018962759881,757,-1,-349.22559301610033
0.87937,0.7934,6.7327,0.3050163851777162,758,-1,-349.22559301610033
1.2603,0.6555,14.471,0.275209763539283,759,-1,-349.22559301610033
0.43576,0.2492,4.65,0.6974317817014446,760,-1,-349.2255907531251
0.023134,0.136,4.6154,1.4595588235294117,761,-1,-349.22559293485233
1.2585,0.5237,7.1217,0.3752148176436891,762,-1,-349.22559301610033
1.0198,0.3797,4.0571,0.3926784303397419,763,-1,-349.22502549827294
0.75236,0.2897,10.3776,0.3662409389023127,764,-1,-349.22559301610033
1.3672,0.4793,5.274,0.6175672856248695,765,-1,-349.22559301322207
3.4915,0.4664,17.3694,0.2823756432246999,766,-1,-349.22559301610033
0.51271,0.3103,8.0279,0.2555591363196905,767,-1,-349.22559301610033
0.83061,0.1889,16.8374,0.3075701429327686,768,-1,-349.22559301610033
0.00029329,0.0552,4.4638,2.2717391304347827,769,-1,-349.22559301424076
0.67394,0.9316,6.3658,0.3146200085873766,770,-1,-349.22559301610033
1.0848,0.2694,8.3342,0.3166295471417966,771,-1,-349.22559301610033
0.74071,0.2202,5.7611,0.5835603996366939,772,-1,-349.2255930160552
0.36649,0.1772,5.4326,0.7742663656884875,773,-1,-349.22559301531686
1.2842,0.892,6.2076,0.4848654708520179,774,-1,-349.2255930161003
1.7523,0.0429,4.2323,1.766899766899767,775,-1,-349.2255926880043
0.95484,0.3777,4.2689,0.3632512576118613,776,-1,-349.22545970906276
0.88637,0.1597,9.3647,0.453976205385097,777,-1,-349.22559301610033
1.0105,0.6004,6.0514,0.4653564290473017,778,-1,-349.2255930160994
0.31635,0.2827,4.3857,0.6724442872302794,779,-1,-349.2255703647193
0.12143,0.0417,10.0602,1.009592326139089,780,-1,-349.22559301610033
1.0893,0.5408,6.4758,0.4262204142011835,781,-1,-349.22559301610033
1.2901,0.8661,6.3984,0.4340145479736751,782,-1,-349.22559301610033
3.5715,0.3944,13.9244,0.324290060851927,783,-1,-349.22559301610033
0.57592,0.4336,5.5755,0.5710332103321033,784,-1,-349.2255930158785
0.78703,0.2986,7.3567,0.4450770261219022,785,-1,-349.22559301610033
1.7256,0.2522,17.3542,0.3112609040444092,786,-1,-349.22559301610033
1.2636,0.4286,8.2014,0.4148390107326178,787,-1,-349.22559301610033
0.053092,0.2078,5.7071,0.9884504331087584,788,-1,-349.22559301609095
0.83634,0.9732,5.5871,0.2583230579531443,789,-1,-349.22559301595004
0.89237,0.5365,6.8525,0.4003727865796831,790,-1,-349.22559301610033
0.22586,0.1175,10.486,0.5114893617021277,791,-1,-349.22559301610033
0.37296,0.3269,4.8043,0.3377179565616396,792,-1,-349.2255907675368
1.6771,0.7475,12.4577,0.2713043478260869,793,-1,-349.22559301610033
0.42871,0.3236,12.4159,0.3340543881334981,794,-1,-349.22559301610033
0.15589,0.0919,4.1229,1.0924918389553864,795,-1,-349.2255451639012
0.22997,0.1905,4.4732,0.7805774278215223,796,-1,-349.2255840418272
0.15247,0.0804,4.5738,1.17910447761194,797,-1,-349.22559231594266
0.19689,0.1259,4.1117,1.0738681493248607,798,-1,-349.2255416178434
0.56193,0.4617,7.4921,0.4076239982672731,799,-1,-349.22559301610033
0.69837,0.5411,7.5524,0.1543152836813897,800,-1,-349.22559301610033
0.46348,0.6754,6.4124,0.6060112525910571,801,-1,-349.22559301610033
1.1276,0.8911,16.1206,0.1350016833127595,802,-1,-349.22559301610033
0.19057,0.1301,5.0567,0.9946195234435048,803,-1,-349.22559300084947
2.1511,0.7562,5.9933,0.5243321872520498,804,-1,-349.2255930160999
0.95951,0.385,9.6841,0.3685714285714285,805,-1,-349.22559301610033
1.1244,0.7934,5.5671,0.3440887320393244,806,-1,-349.2255930158841
0.41168,0.1572,7.63,0.5305343511450381,807,-1,-349.22559301610033
0.55588,0.2368,5.4035,0.6596283783783784,808,-1,-349.2255930144805
0.49639,0.2476,4.357,0.3065428109854604,809,-1,-349.22545301419376
1.631,0.2378,4.3178,0.6669470142977291,810,-1,-349.2255622091925
0.45188,0.1251,4.3968,0.8896882494004796,811,-1,-349.22558091284685
1.3798,0.3672,4.9002,0.3507625272331154,812,-1,-349.225592433333
0.87889,0.6527,5.1966,0.446606404167305,813,-1,-349.225593006099
0.4184,0.7044,7.6819,0.3489494605337876,814,-1,-349.22559301610033
1.797,0.4462,10.5644,0.3402061855670103,815,-1,-349.22559301610033
0.69506,0.3049,8.1646,0.4024270252541817,816,-1,-349.22559301610033
2.5716,0.4932,8.9231,0.4178832116788321,817,-1,-349.22559301610033
0.50974,0.2019,8.1266,0.5656265477959386,818,-1,-349.22559301610033
0.81659,0.2286,9.9637,0.4851268591426071,819,-1,-349.22559301610033
1.6388,0.6634,6.5653,0.7181187820319566,820,-1,-349.22559301610033
1.5437,0.6922,9.8576,0.3111817393816816,821,-1,-349.22559301610033
0.89352,0.5888,6.8199,0.4256114130434782,822,-1,-349.22559301610033
0.77882,0.3582,9.0605,0.4941373534338358,823,-1,-349.22559301610033
0.35956,0.5892,7.7068,0.4899864222674814,824,-1,-349.22559301610033
0.74312,0.4953,5.8651,0.499293357561074,825,-1,-349.2255930160903
0.49438,0.2512,8.4651,0.4315286624203822,826,-1,-349.22559301610033
0.00034031,0.0339,4.271,2.6253687315634218,827,-1,-349.2255930152968
0.71824,0.3562,9.1749,0.3340819764177428,828,-1,-349.22559301610033
0.90685,0.3532,12.7119,0.3244620611551528,829,-1,-349.22559301610033
0.3938,0.1036,4.8132,1.0897683397683398,830,-1,-349.22559290758437
1.6266,0.2796,10.4285,0.4198855507868383,831,-1,-349.22559301610033
0.27225,0.0607,11.684,0.8237232289950578,832,-1,-349.22559301610033
1.2389,0.5456,11.1421,0.2769428152492669,833,-1,-349.22559301610033
0.63473,0.3705,8.0348,0.2766531713900135,834,-1,-349.22559301610033
1.6065,0.5315,5.5746,0.646472248353716,835,-1,-349.2255930160254
1.7708,0.3743,8.8348,0.4165108201977023,836,-1,-349.22559301610033
0.027241,0.0472,5.2444,1.7139830508474576,837,-1,-349.22559301606765
0.15309,0.2017,6.0837,0.68368864650471,838,-1,-349.22559301609977
1.8119,0.5288,12.4026,0.3004916792738275,839,-1,-349.22559301610033
0.39262,0.3328,14.9785,0.2118389423076923,840,-1,-349.22559301610033
0.81508,0.5325,7.1886,0.3622535211267605,841,-1,-349.22559301610033
0.81579,0.1848,5.6781,0.6152597402597403,842,-1,-349.22559301599455
0.77872,0.5259,6.8877,4.6406160867085,843,-1,-349.22559301610033
0.22665,0.2713,4.593,3.3910799852561744,844,-1,-349.22559301610033
0.889,0.3117,7.5297,0.4321462945139557,845,-1,-349.22559301610033
1.6648,0.5017,7.9764,0.504883396452063,846,-1,-349.22559301610033
22.999,0.0929,7.6952,0.8826695371367063,847,-1,-349.22559301610033
0.68911,0.4568,7.0014,0.217600700525394,848,-1,-349.22559301610033
0.35735,0.1865,6.006,0.6916890080428955,849,-1,-349.2255930160988
1.2384,0.3731,10.4406,0.3805950147413562,850,-1,-349.22559301610033
0.87647,0.1978,27.4967,0.1946410515672396,851,-1,-349.22559301610033
1.7159,0.5604,6.7845,0.4887580299785867,852,-1,-349.22559301610033
0.21584,0.1574,6.0462,0.7077509529860229,853,-1,-349.2255930160994
3.8295,0.6855,19.6715,0.2,854,-1,-349.22559301610033
1.8314,0.3289,13.6705,0.3745819397993311,855,-1,-349.22559301610033
2.127,0.4774,5.7811,0.7754503560955174,856,-1,-349.2255930160973
0.9949,0.4359,4.8017,0.5602202339986235,857,-1,-349.2255925056645
0.20681,0.2015,4.5662,0.9980148883374688,858,-1,-349.22559169184154
0.63081,0.4384,5.5837,0.5237226277372262,859,-1,-349.22559301584386
0.70174,0.4983,8.0589,0.2436283363435681,860,-1,-349.22559301610033
3.8845,0.9846,4.2111,0.1819012797074954,861,-1,-349.22558770534556
1.5026,0.3699,15.9853,0.2643957826439578,862,-1,-349.22559301610033
1.8347,0.8617,5.5636,0.7458512243240107,863,-1,-349.22559301608806
2.2769,0.3378,4.6435,0.3969804618117229,864,-1,-349.22558982162565
0.90207,0.6015,7.7244,0.3825436408977556,865,-1,-349.22559301610033
1.1542,0.2201,18.1698,0.3334847796456157,866,-1,-349.22559301610033
1.9916,0.4577,12.3781,0.3185492680795281,867,-1,-349.22559301610033
2.0156,0.4302,16.9531,0.2715016271501627,868,-1,-349.22559301610033
0.4843,0.1705,6.7062,0.6662756598240469,869,-1,-349.22559301610033
0.34261,0.089,5.1679,1.096629213483146,870,-1,-349.2255930130898
1.3309,0.5409,6.4736,0.4059900166389351,871,-1,-349.22559301610033
0.78739,0.6172,7.3971,0.1753078418664938,872,-1,-349.22559301610033
1.5532,0.6486,7.7714,0.4085723095898859,873,-1,-349.22559301610033
1.2468,0.5199,9.1291,0.3102519715329871,874,-1,-349.22559301610033
0.75605,0.4468,9.0509,0.2795434198746643,875,-1,-349.22559301610033
0.78803,0.3345,7.743,0.3961136023916293,876,-1,-349.22559301610033
0.031897,0.0923,5.4982,1.0530877573131094,877,-1,-349.225593015997
0.96922,0.567,8.3785,0.3772486772486773,878,-1,-349.22559301610033
10.802,0.2639,4.442,0.8707843880257673,879,-1,-349.2255930160745
0.63607,0.2995,4.3186,0.803338898163606,880,-1,-349.2255737605946
1.0661,0.4604,4.1894,0.701346655082537,881,-1,-349.2255492519867
0.95388,0.2697,6.472,0.575083426028921,882,-1,-349.22559301610033
0.94809,0.2963,6.1746,1.4772190347620653,883,-1,-349.22559301610033
0.94858,0.3959,6.0021,0.3629704470825966,884,-1,-349.2255930160948
6.5307e-05,0.0267,4.1586,3.767790262172284,885,-1,-349.22559301610016
0.57976,0.2266,5.917,0.5233892321270962,886,-1,-349.22559301609
1.7401,0.8248,9.1385,0.3292919495635306,887,-1,-349.22559301610033
0.47992,0.0567,4.0806,1.7054673721340388,888,-1,-349.2255906814863
2.0126,0.6167,13.7016,0.2730663207394194,889,-1,-349.22559301610033
0.20816,0.1678,4.539,0.6895113230035756,890,-1,-349.2255846891004
1.0815,0.2168,7.9342,0.5479704797047971,891,-1,-349.22559301610033
0.23302,0.1639,4.7532,1.4704087858450274,892,-1,-349.2255929978635
1.1508,0.3787,5.6077,0.2933720623184579,893,-1,-349.2255930154073
0.92289,0.3255,15.0713,0.2804915514592934,894,-1,-349.22559301610033
3.1365,0.5388,8.3556,0.4974016332590943,895,-1,-349.22559301610033
1.003,0.5164,6.7951,0.4072424477149496,896,-1,-349.22559301610033
1.8635,0.6373,5.7194,0.4484544170720226,897,-1,-349.2255930160715
0.61297,0.3484,11.4064,0.255166475315729,898,-1,-349.22559301610033
0.51565,0.1938,5.1983,2.2053663570691437,899,-1,-349.2255930160995
2.1289,0.5143,5.8999,0.495819560567762,900,-1,-349.2255930160968
0.63107,0.2288,5.9182,0.5113636363636364,901,-1,-349.2255930160896
0.30774,0.1274,5.3023,2.021193092621664,902,-1,-349.2255930160989
0.11219,0.0448,4.984,1.689732142857143,903,-1,-349.2255930154485
0.80212,0.4685,6.6628,0.4463180362860192,904,-1,-349.22559301610033
0.42656,0.1783,8.5826,0.4301738642736961,905,-1,-349.22559301610033
2.071,0.6355,10.1884,0.3195908733280881,906,-1,-349.22559301610033
0.26066,0.1334,8.6744,0.5569715142428786,907,-1,-349.22559301610033
0.59251,0.4413,4.9001,0.5773849988669839,908,-1,-349.2255928098649
0.27602,0.1506,5.7217,0.9628154050464806,909,-1,-349.2255930160897
0.94643,0.2133,5.1601,0.6779184247538679,910,-1,-349.2255929977314
0.64742,0.7427,4.6504,0.2043893900632826,911,-1,-349.2255895507752
2.0662,0.3984,4.6157,0.6031626506024097,912,-1,-349.2255914773066
0.93711,0.2521,10.7337,0.3696945656485522,913,-1,-349.22559301610033
0.26666,0.2187,9.2997,0.3365340649291266,914,-1,-349.22559301610033
1.0815,0.8043,6.7443,0.3256247668780306,915,-1,-349.22559301610033
1.5667,0.2416,7.2972,0.6175496688741722,916,-1,-349.22559301610033
0.8853,0.0689,8.7595,0.9375907111756168,917,-1,-349.22559301610033
0.56188,0.2342,7.0744,0.6093082835183604,918,-1,-349.22559301610033
3.7667,0.6816,9.1137,0.3507922535211268,919,-1,-349.22559301610033
1.7998,0.3852,8.6997,0.4693665628245067,920,-1,-349.22559301610033
0.85176,0.2802,7.0753,0.4964311206281228,921,-1,-349.22559301610033
0.74002,0.4443,16.0634,0.20886788206167,922,-1,-349.22559301610033
0.60573,0.5652,4.2422,5.456652512384996,923,-1,-349.22559301610033
1.1472,0.4537,15.5899,0.2799206524134891,924,-1,-349.22559301610033
0.99843,0.6209,6.8386,0.4127878885488806,925,-1,-349.22559301610033
0.33785,0.2123,6.327,0.694300518134715,926,-1,-349.22559301610033
0.87538,0.6259,6.0382,0.5000798849656495,927,-1,-349.2255930160995
0.89335,0.329,6.8215,0.5592705167173252,928,-1,-349.22559301610033
0.58538,0.1682,8.5699,0.5083234244946493,929,-1,-349.22559301610033
0.96882,0.3435,7.5553,0.4771470160116448,930,-1,-349.22559301610033
0.71191,0.328,12.6662,0.2765243902439024,931,-1,-349.22559301610033
0.55918,0.427,10.4015,0.218735362997658,932,-1,-349.22559301610033
0.4345,0.4125,7.4814,0.3023030303030303,933,-1,-349.22559301610033
1.1171,0.2805,10.8088,0.3796791443850267,934,-1,-349.22559301610033
2.6911,0.1928,4.2969,0.8324688796680498,935,-1,-349.2255822438969
0.27233,0.1565,7.6751,0.6376996805111821,936,-1,-349.22559301610033
1.6014,0.4791,8.1636,0.4026299311208515,937,-1,-349.22559301610033
0.69063,0.3769,9.9613,0.2573626956752454,938,-1,-349.22559301610033
1.3054,0.6831,5.725,0.4880690967647488,939,-1,-349.2255930160763
1.0319,0.229,11.4571,0.3847161572052401,940,-1,-349.22559301610033
0.33698,0.302,4.0756,0.9013245033112584,941,-1,-349.22550610582795
0.79768,0.6755,5.0747,0.4504811250925241,942,-1,-349.2255929858316
0.60555,0.3354,5.6241,0.5217650566487776,943,-1,-349.22559301587387
0.012643,0.0711,5.2531,1.4106891701828412,944,-1,-349.22559301589945
0.75247,0.3817,19.3815,0.2161383285302593,945,-1,-349.22559301610033
0.53199,0.2198,5.5106,0.583712465878071,946,-1,-349.22559301530265
0.73462,0.6404,8.6861,0.4712679575265459,947,-1,-349.22559301610033
1.7257,0.9264,7.9728,0.3855785837651123,948,-1,-349.22559301610033
3.3283,0.8752,9.5148,0.2126371115173674,949,-1,-349.22559301610033
1.3206,0.6867,5.2211,0.4712392602300859,950,-1,-349.22559301085727
0.82271,0.1899,8.9866,0.5808320168509742,951,-1,-349.22559301610033
0.8289,0.2282,19.6119,0.1827344434706398,952,-1,-349.22559301610033
0.068393,0.1097,4.5146,2.075660893345488,953,-1,-349.22559301213084
0.50692,0.3696,10.9474,0.2416125541125541,954,-1,-349.22559301610033
1.3882,0.4395,21.0456,0.1890784982935153,955,-1,-349.22559301610033
1.2817,0.3543,6.2987,0.59808072255151,956,-1,-349.2255930161003
0.62839,0.7321,5.7924,0.5358557574101899,957,-1,-349.2255930160916
0.78736,0.0996,9.0768,1.247991967871486,958,-1,-349.22559301610033
0.69576,0.4475,10.6599,0.4589944134078212,959,-1,-349.22559301610033
1.6275,0.6596,6.5672,0.4968162522741055,960,-1,-349.22559301610033
0.71972,0.6,5.0173,0.6043333333333333,961,-1,-349.22559298349944
0.3362,0.4263,8.0233,0.3293455313159746,962,-1,-349.22559301610033
1.5738,0.4396,9.2088,0.402638762511374,963,-1,-349.22559301610033
0.77457,0.4793,9.9871,0.2153139995827248,964,-1,-349.22559301610033
1.5914,0.57,10.131,0.3692982456140351,965,-1,-349.22559301610033
0.59614,0.3508,5.174,0.5054161915621437,966,-1,-349.2255929886938
0.76737,0.2984,6.6193,1.453083109919571,967,-1,-349.22559301610033
0.52132,0.4047,10.0239,0.2359772671114405,968,-1,-349.22559301610033
2.6291,0.3123,18.2624,0.3077169388408581,969,-1,-349.22559301610033
0.66224,0.3011,6.6623,0.5549651278644969,970,-1,-349.22559301610033
0.33063,0.5667,6.0466,0.2696311981648138,971,-1,-349.2255930160966
0.72243,0.2038,10.903,0.4636898920510304,972,-1,-349.22559301610033
1.3857,0.9598,5.789,0.3278808085017712,973,-1,-349.22559301609016
1.3524,0.4843,5.679,0.5422258930415031,974,-1,-349.2255930160447
0.50834,0.3575,5.4139,0.4117482517482517,975,-1,-349.2255930123545
0.93628,0.4004,5.6412,0.5831668331668333,976,-1,-349.22559301599927
0.56451,0.3807,7.6415,0.3333333333333333,977,-1,-349.22559301610033
0.53187,0.1518,4.7824,0.6370223978919631,978,-1,-349.22559183016745
2.3192,0.4854,12.3878,0.3217964565306963,979,-1,-349.22559301610033
0.46598,0.3162,7.075,0.3810879190385832,980,-1,-349.22559301610033
0.0051208,0.0221,12.0595,1.5837104072398192,981,-1,-349.22559301610033
0.2896,0.1571,8.9027,0.4513049013367282,982,-1,-349.22559301610033
0.72895,0.3992,12.0971,0.2467434869739479,983,-1,-349.22559301610033
0.6225,0.3525,15.7964,0.2221276595744681,984,-1,-349.22559301610033
0.28053,0.2751,5.7527,0.6226826608505998,985,-1,-349.22559301606276
0.31729,0.2658,4.3162,0.6659142212189616,986,-1,-349.22554956830123
0.044629,0.0922,4.3326,1.3427331887201734,987,-1,-349.2255907105446
1.8269,0.6762,5.4459,0.6888494528246081,988,-1,-349.225593015973
0.51127,0.4403,4.2907,0.6043606631841926,989,-1,-349.2255553480932
0.70753,0.2626,10.675,0.4154607768469154,990,-1,-349.22559301610033
0.98359,0.3609,5.6405,0.5247991133277917,991,-1,-349.2255930159442
3.4794,0.4558,9.5779,0.4969284774023695,992,-1,-349.22559301610033
1.1426,0.2963,6.7368,0.4951063111711103,993,-1,-349.22559301610033
3.0951,0.5787,6.801,0.4686365992742353,994,-1,-349.22559301610033
3.1289,0.4918,4.5268,0.8275721838145587,995,-1,-349.2255926291337
0.59159,0.2197,8.8729,0.4451524806554392,996,-1,-349.22559301610033
0.39497,0.1796,4.586,0.9788418708240536,997,-1,-349.2255917396797
2.0603,0.7645,7.2387,0.2725964682799215,998,-1,-349.22559301610033
0.81665,0.3048,9.2697,0.369750656167979,999,-1,-349.22559301610033
0.41286,0.2857,6.3494,0.4854742737136856,1000,-1,-349.2255930161003
0.88588,0.6109,7.1795,0.4053036503519397,1001,-1,-349.22559301610033
0.54254,0.2124,5.7393,1.0437853107344632,1002,-1,-349.2255930160961
0.65303,0.3722,7.8631,0.2603439011284256,1003,-1,-349.22559301610033
0.26716,0.1012,10.7896,0.9634387351778656,1004,-1,-349.22559301610033
1.6029,0.8389,5.0806,0.4324710930981046,1005,-1,-349.2255930036933
0.3582,0.364,5.4401,0.4774725274725275,1006,-1,-349.22559301406375
1.1152,0.1575,4.5172,0.9904761904761904,1007,-1,-349.2255910339561
0.76062,0.3357,4.3787,0.6064938933571642,1008,-1,-349.22556838390466
0.38487,0.614,4.3737,1.8257328990228008,1009,-1,-349.22559300518105
58.718,0.2163,4.1131,1.296347665279704,1010,-1,-349.22559301610033
2.0303,0.2572,8.1188,0.5583203732503889,1011,-1,-349.22559301610033
1.4471,0.3266,8.6566,0.5838946723821188,1012,-1,-349.22559301610033
7.8607,0.9992,5.3194,0.0456365092073658,1013,-1,-349.2255930160995
2.5478,0.6124,7.2854,0.4062704114957544,1014,-1,-349.22559301610033
12.881,0.3764,4.1984,0.7526567481402763,1015,-1,-349.2255930160993
0.99852,0.1148,4.0994,1.048780487804878,1016,-1,-349.2255370787446
48.193,0.9998,4.2923,0.0644128825765153,1017,-1,-349.22559301610033
0.17158,0.1791,7.0677,0.7035175879396984,1018,-1,-349.22559301610033
2.1971,0.6895,4.6501,0.390572878897752,1019,-1,-349.22559205166556
3.3242,0.5713,9.3406,0.4022405041134255,1020,-1,-349.22559301610033
0.92645,0.6987,16.1889,0.2174037498210963,1021,-1,-349.22559301610033
1.0153,0.6469,4.5958,0.7738444891018705,1022,-1,-349.22559248435766
372.4,0.045,6.4346,1.8822222222222225,1023,-1,-349.22559301610033
10.154,0.9646,5.3467,0.3120464441219158,1024,-1,-349.22559301610033
2.6886,0.7886,23.298,0.166243976667512,1025,-1,-349.22559301610033
1.32,0.3461,5.5892,0.789945102571511,1026,-1,-349.2255930160428
0.18555,0.1688,4.3935,1.0930094786729858,1027,-1,-349.2255889248867
0.14587,0.1534,10.3725,0.6479791395045632,1028,-1,-349.22559301610033
0.39474,0.3819,16.3195,0.2173343807279392,1029,-1,-349.22559301610033
1.0247,0.4005,12.5249,0.3707865168539325,1030,-1,-349.22559301610033
1.2832,0.2562,41.8061,0.1592505854800937,1031,-1,-349.22559301610033
0.031635,0.1214,4.4543,1.2957166392092256,1032,-1,-349.2255920625108
0.096642,0.1013,4.4024,1.0937808489634748,1033,-1,-349.22558830475566
0.44289,0.0609,7.5352,1.2660098522167489,1034,-1,-349.22559301610033
0.9494,0.3085,27.9197,0.1734197730956239,1035,-1,-349.22559301610033
0.71148,0.0634,6.151,1.2492113564668772,1036,-1,-349.22559301610033
1.1633,0.3584,4.6658,0.5943080357142857,1037,-1,-349.22559119538363
1.8871,0.719,16.2465,0.2443671766342142,1038,-1,-349.22559301610033
0.016044,0.0108,4.567,6.8240740740740735,1039,-1,-349.22559301610033
2.1595,0.7383,11.3356,0.3448462684545578,1040,-1,-349.22559301610033
0.74391,0.2767,9.821,0.5218648355619805,1041,-1,-349.22559301610033
5.4797,0.1137,5.665,1.1213720316622693,1042,-1,-349.22559301609994
0.28976,0.9344,5.4449,0.2760059931506849,1043,-1,-349.22559301533386
0.0017648,0.0373,4.4642,3.8176943699731902,1044,-1,-349.22559301610033
0.18054,0.0904,5.8435,1.4966814159292037,1045,-1,-349.2255930161002
1.3713,0.3462,4.3628,0.7047949162333911,1046,-1,-349.2255788163958
0.069857,0.0325,4.4584,2.4,1047,-1,-349.22559301529935
0.60182,0.5131,8.7481,0.4151237575521341,1048,-1,-349.22559301610033
0.10982,0.1303,5.4779,0.7759017651573292,1049,-1,-349.2255930155451
0.13557,0.1104,7.2957,0.7907608695652174,1050,-1,-349.22559301610033
0.95116,0.3464,11.9881,0.3137990762124711,1051,-1,-349.22559301610033
0.37164,0.1637,9.2199,0.5839951130116066,1052,-1,-349.22559301610033
2.0032,0.6348,5.8858,0.4976370510396975,1053,-1,-349.22559301609726
2950.5,0.0917,4.7826,2.079607415485278,1054,-1,-349.22559301610033
0.51,0.4519,5.5924,0.5337464040716973,1055,-1,-349.22559301588365
0.082079,0.0578,6.9915,1.4186851211072666,1056,-1,-349.22559301610033
0.3359,0.1995,4.2913,0.9343358395989976,1057,-1,-349.2255740591439
1.3682,0.737,6.5809,0.4048846675712347,1058,-1,-349.22559301610033
0.97136,0.0905,8.0779,0.9591160220994476,1059,-1,-349.22559301610033
0.2213,0.1245,4.1301,1.0795180722891566,1060,-1,-349.2255496660742
0.28449,0.2231,13.7746,0.291349170775437,1061,-1,-349.22559301610033
31.769,0.347,9.5904,0.3757925072046109,1062,-1,-349.22559301610033
2.1442,0.4224,50.3083,0.1067708333333333,1063,-1,-349.22559301610033
0.51287,0.1768,10.4693,0.4926470588235294,1064,-1,-349.22559301610033
0.93231,0.2801,10.2526,0.4862549089610852,1065,-1,-349.22559301610033
2.9578,0.1104,8.9042,0.8451086956521738,1066,-1,-349.22559301610033
0.33765,0.1188,10.794,0.7550505050505051,1067,-1,-349.22559301610033
31.346,0.237,4.0873,0.9164556962025318,1068,-1,-349.22559301610033
0.13913,0.1455,5.0974,0.7305841924398626,1069,-1,-349.22559297756766
12.079,0.1129,5.2113,1.154118689105403,1070,-1,-349.22559301610033
0.34635,0.111,14.5111,0.5261261261261261,1071,-1,-349.22559301610033
0.71992,0.5041,4.6202,0.6407458837532236,1072,-1,-349.2255914901481
1.2646,0.59,20.9141,0.2186440677966102,1073,-1,-349.22559301610033
0.10324,0.1263,5.2419,1.0831353919239906,1074,-1,-349.22559301474695
0.13346,0.1029,6.6792,0.8658892128279883,1075,-1,-349.22559301610033
4.1049,0.4349,6.0223,0.8631869395263279,1076,-1,-349.22559301610033
0.00032292,0.0362,8.67,2.0994475138121547,1077,-1,-349.22559301610033
190.24,0.0575,10.7288,1.382608695652174,1078,-1,-349.22559301610033
2.0623,0.6162,12.1375,0.381207400194742,1079,-1,-349.22559301610033
0.0016012,0.0752,4.2887,1.767287234042553,1080,-1,-349.22559273865375
0.57895,0.1792,21.8474,0.21875,1081,-1,-349.22559301610033
0.097764,0.2869,6.7656,0.5406064830951551,1082,-1,-349.22559301610033
0.21614,0.0993,4.5404,1.636455186304129,1083,-1,-349.22559295523354
1.2427,0.5175,14.0851,0.2504347826086956,1084,-1,-349.22559301610033
1.552,0.48,9.3641,0.3852083333333334,1085,-1,-349.22559301610033
2.5378,0.677,12.9877,0.3324963072378138,1086,-1,-349.22559301610033
0.42591,0.3251,12.8926,0.2657643801907106,1087,-1,-349.22559301610033
9.0674,0.6097,4.3354,0.6800065606035756,1088,-1,-349.22559301555077
6.4558,0.0759,6.0214,1.3662714097496709,1089,-1,-349.22559301610033
0.51022,0.8673,6.239,0.339328951919751,1090,-1,-349.2255930161002
0.2834,0.2343,6.4436,0.520273154075971,1091,-1,-349.22559301610033
2.4156,0.0742,10.1648,1.0215633423180597,1092,-1,-349.22559301610033
9.1064,0.6128,4.3295,0.8908289817232377,1093,-1,-349.225593015852
6.7305,0.0752,7.546,1.559840425531915,1094,-1,-349.22559301610033
0.10937,0.4355,5.2397,0.6904707233065442,1095,-1,-349.225593011659
1.8004,0.5491,9.8981,0.3864505554543799,1096,-1,-349.22559301610033
0.15787,0.2837,5.8911,2.4839619316179062,1097,-1,-349.22559301610033
0.41272,0.0604,5.4748,2.0794701986754967,1098,-1,-349.22559301610016
1.0329,0.7733,13.5,0.2972972972972973,1099,-1,-349.22559301610033
12.113,0.5693,4.4326,0.6207623397154399,1100,-1,-349.2255930160999
0.052716,0.0817,5.6368,1.7870257037943695,1101,-1,-349.22559301610016
17.617,0.1776,5.4213,0.849099099099099,1102,-1,-349.22559301610033
47.771,0.1169,10.4479,0.3738237810094098,1103,-1,-349.22559301610033
2.7037,0.3672,4.5918,0.9937363834422658,1104,-1,-349.2255928044857
0.28678,0.3359,5.4389,0.5668353676689492,1105,-1,-349.225593014684
0.61673,0.3047,6.8058,0.5123071873974401,1106,-1,-349.22559301610033
20.633,0.1857,5.0246,2.648896068928379,1107,-1,-349.22559301610033
4.4638,0.2289,5.8057,0.8313674093490607,1108,-1,-349.2255930160998
2.3549e-06,0.0142,4.2952,6.901408450704225,1109,-1,-349.22559301610033
2.8064,0.6059,5.1549,0.7253672223139132,1110,-1,-349.22559301465327
