number,prob_0,prob_ann,prob_ann_std
502.0,0.4635045709896556,0.4635045709896556,0.20782442424201628
503.0,7.51468396112872e-19,7.51468396112872e-19,1.2286873032800499e-18
504.0,2.2492456034129067e-36,2.2492456034129067e-36,4.184402028358927e-36
505.0,0.2124722825504522,0.2124722825504522,0.22834870106001487
506.0,8.864997221817672e-06,8.864997221817672e-06,1.3168425229488926e-05
507.0,0.25161223086764906,0.25161223086764906,0.13911109281561748
508.0,0.2001898072630252,0.2001898072630252,0.03315179972007452
509.0,0.06727347560739805,0.06727347560739805,0.03463010931672417
510.0,1.731050097489766e-10,1.731050097489766e-10,2.400545666258524e-10
511.0,3.2626475307629774e-18,3.2626475307629774e-18,5.51212319554923e-18
512.0,0.06451017298638709,0.06451017298638709,0.0520647767344095
513.0,2.938519963050056e-105,2.938519963050056e-105,6.552361624350957e-105
514.0,0.4666601927844335,0.4666601927844335,0.10873788803083165
515.0,5.677672925842347e-09,5.677672925842347e-09,1.1681170040230234e-08
516.0,3.639310203797892e-21,3.639310203797892e-21,5.255866965542345e-21
517.0,3.1733731618636805e-11,3.1733731618636805e-11,6.454049131449033e-11
518.0,0.4559891294079259,0.4559891294079259,0.06303485194377115
519.0,0.3275532898023819,0.3275532898023819,0.07090579508231816
520.0,0.3260683250694913,0.3260683250694913,0.06249817161523399
521.0,0.1643461544875378,0.1643461544875378,0.032024320614465356
522.0,2.6295796910821e-06,2.6295796910821e-06,4.111768726646197e-06
523.0,1.7840896385053804e-53,1.7840896385053804e-53,3.191600844362109e-53
524.0,0.521933341283443,0.521933341283443,0.1255057747775527
525.0,0.23233457457963227,0.23233457457963227,0.05295215462816873
526.0,2.9683837590558234e-62,2.9683837590558234e-62,6.3864192412561845e-62
527.0,0.059354191596967545,0.059354191596967545,0.03478349772775297
528.0,5.039684646716875e-11,5.039684646716875e-11,7.283326599123054e-11
529.0,0.3362710402121266,0.3362710402121266,0.20609232509892886
530.0,0.5465874228803813,0.5465874228803813,0.16086552467322277
531.0,0.42283924874894785,0.42283924874894785,0.18269907613884548
532.0,0.31077066443865553,0.31077066443865553,0.0797136151841799
533.0,0.8003953397543574,0.8003953397543574,0.2062503041448423
534.0,0.3847489948303414,0.3847489948303414,0.10114500339369031
535.0,0.0018781167172868772,0.0018781167172868772,0.0026727280965563255
536.0,0.2759441723349384,0.2759441723349384,0.1342133131565726
537.0,0.5357135013628616,0.5357135013628616,0.07208092173045254
538.0,2.6329753874047955e-27,2.6329753874047955e-27,3.71947369041923e-27
539.0,6.193063546487892e-08,6.193063546487892e-08,9.365743793106506e-08
540.0,0.21056932951984572,0.21056932951984572,0.13871807767554725
541.0,2.014899286785131e-12,2.014899286785131e-12,2.9657941345978235e-12
542.0,0.994276462525535,0.994276462525535,0.009726227453079583
543.0,0.6405787361524682,0.6405787361524682,0.15787492958529661
544.0,7.715867048563732e-10,7.715867048563732e-10,1.0587197430098465e-09
545.0,0.9438352786307238,0.9438352786307238,0.030274294967308234
546.0,0.3119383891587,0.3119383891587,0.07789777529087424
547.0,0.00022707457739928985,0.00022707457739928985,0.0002760243599821113
548.0,2.5524501095829465e-11,2.5524501095829465e-11,3.849890451856217e-11
549.0,0.3866953789443616,0.3866953789443616,0.1672998953548253
550.0,5.672849455928667e-06,5.672849455928667e-06,7.647803325758925e-06
551.0,0.19784939965605364,0.19784939965605364,0.08516118305400178
552.0,0.5731879479349038,0.5731879479349038,0.1205517027297281
553.0,0.40747720743196914,0.40747720743196914,0.18719991946361236
554.0,0.9926572672797039,0.9926572672797039,0.005800446007413699
555.0,9.80330709928644e-39,9.80330709928644e-39,1.3820176363691767e-38
556.0,1.1413645704636938e-34,1.1413645704636938e-34,1.5926458962059713e-34
557.0,0.24526058087994257,0.24526058087994257,0.08556428086323961
558.0,0.3241040667065034,0.3241040667065034,0.0698602279406388
559.0,0.2318588598223515,0.2318588598223515,0.1285708420731098
560.0,0.3157301883913539,0.3157301883913539,0.07243753040017532
561.0,0.5150813470524536,0.5150813470524536,0.12326775935255826
562.0,6.026745306624311e-100,6.026745306624311e-100,1.3476185567678686e-99
563.0,1.1421198873791547e-20,1.1421198873791547e-20,2.0588921142210936e-20
564.0,6.186240714404029e-57,6.186240714404029e-57,1.324590706122918e-56
565.0,0.16179152579934653,0.16179152579934653,0.09951042144763113
566.0,0.336984542055667,0.336984542055667,0.11491619726830787
567.0,0.32580370422264265,0.32580370422264265,0.1063444325247588
568.0,4.870829186631488e-09,4.870829186631488e-09,6.575190662384883e-09
569.0,0.3631556217025604,0.3631556217025604,0.16689286853052018
570.0,0.009587113408349345,0.009587113408349345,0.011998826881947087
571.0,0.565523194217333,0.565523194217333,0.09100697694040077
572.0,0.3971552173486362,0.3971552173486362,0.09699966696717435
573.0,0.346619351960148,0.346619351960148,0.08702245425550946
574.0,7.026538277349967e-05,7.026538277349967e-05,9.63441904177808e-05
575.0,0.15410421578643824,0.15410421578643824,0.12453409348096176
576.0,1.0843463635484022e-53,1.0843463635484022e-53,2.3877693226148503e-53
577.0,4.544247019515016e-37,4.544247019515016e-37,7.13414412109155e-37
578.0,0.1253942967457001,0.1253942967457001,0.04442167852012136
579.0,0.027861972002759684,0.027861972002759684,0.034691198468371466
580.0,4.171964479206461e-12,4.171964479206461e-12,5.709689312985848e-12
581.0,1.5186747932976113e-06,1.5186747932976113e-06,1.996863744352022e-06
582.0,0.041526954944485876,0.041526954944485876,0.03895209220560794
583.0,5.57283373357026e-20,5.57283373357026e-20,8.713206827447809e-20
584.0,0.24000920456710748,0.24000920456710748,0.06458125198505296
585.0,0.3194568875641709,0.3194568875641709,0.0619231559208652
586.0,0.5603024809378063,0.5603024809378063,0.14704315841521406
587.0,5.4860831058833635e-12,5.4860831058833635e-12,1.0487723901806369e-11
588.0,0.4197907457753235,0.4197907457753235,0.08305852667405333
589.0,0.06510713287873424,0.06510713287873424,0.05906063671472537
590.0,1.3435271336166969e-05,1.3435271336166969e-05,2.0614776526277148e-05
591.0,0.3079333018219517,0.3079333018219517,0.060546231340571396
592.0,0.8401461667558486,0.8401461667558486,0.04926808927161271
593.0,0.010782585950879862,0.010782585950879862,0.012245459975596725
594.0,0.2988836370401657,0.2988836370401657,0.14813455238714246
595.0,0.31126866423954314,0.31126866423954314,0.10753584840641096
596.0,0.1331919494357463,0.1331919494357463,0.025779247286686287
597.0,0.6648637008147404,0.6648637008147404,0.27309671336438457
598.0,0.3724688327880271,0.3724688327880271,0.07467034241425106
599.0,0.06552682586048217,0.06552682586048217,0.06979269288565186
600.0,8.082503549871378e-20,8.082503549871378e-20,1.6162215604881207e-19
601.0,0.3638286586587589,0.3638286586587589,0.1130224239840489
602.0,0.040827352774172376,0.040827352774172376,0.02066081481255452
603.0,0.024022680637420635,0.024022680637420635,0.017589544553009255
604.0,4.198808908055037e-29,4.198808908055037e-29,5.886831038245215e-29
605.0,0.19551197812771073,0.19551197812771073,0.12834355367828318
606.0,0.25770276550572446,0.25770276550572446,0.032539439523964646
607.0,0.31338428227369336,0.31338428227369336,0.1868834272704177
608.0,0.436263859410669,0.436263859410669,0.10884185968856509
609.0,0.2263281658225635,0.2263281658225635,0.10715426633048762
610.0,0.28596052435957686,0.28596052435957686,0.05307786402055962
611.0,0.21641669844315667,0.21641669844315667,0.03598103550342635
612.0,2.5786165109192913e-05,2.5786165109192913e-05,3.500314280350433e-05
613.0,1.063623695263913e-24,1.063623695263913e-24,1.6651449222005332e-24
614.0,8.102198584726668e-12,8.102198584726668e-12,1.2933458289350665e-11
615.0,0.4103885153194434,0.4103885153194434,0.09281307589694261
616.0,0.1955441488908048,0.1955441488908048,0.0745732141836415
617.0,0.2116486446481213,0.2116486446481213,0.07474048482792252
618.0,0.43742983834448895,0.43742983834448895,0.18792040584098058
619.0,0.8545144858756559,0.8545144858756559,0.0662063159829901
620.0,0.02185180077752966,0.02185180077752966,0.016268515535129258
621.0,0.414071613598622,0.414071613598622,0.13208218356638454
622.0,1.2784523309347615e-05,1.2784523309347615e-05,2.082663831286297e-05
623.0,0.49547867882877583,0.49547867882877583,0.09061883992720375
624.0,3.820043216913505e-24,3.820043216913505e-24,5.558972074250746e-24
625.0,9.480678316927546e-05,9.480678316927546e-05,0.00019152753642271163
626.0,0.39122828451432856,0.39122828451432856,0.13810621011757587
