Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,F_peak,Beta,log_F_peak,log_Beta,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
928,0.2774348282184441,0.3874778577595847,5.051172225894883e-09,5.095951806974344e-12,0.4963701405541883,1.034700485496194e-47,0.9945704550560014,0.89335,0.329,-0.048978358257465056,-0.48280410205002566,False,False,False,False
430,0.2766748031003456,0.15156467291549935,0.3226334729162726,0.2976195922932681,0.3490039588495174,6.758881661992687e-09,0.42113458925622876,0.38363,0.0587,-0.4160874381932037,-1.2313618987523856,False,False,False,False
30,0.27626547362685294,0.29689064721761566,0.2549785814892628,0.0012110815854279285,0.4760184267519095,2.361840931933718e-11,0.7927767923718821,6.9046,0.396,0.8391385239248444,-0.40230481407448765,False,False,False,False
217,0.2760437406327787,0.3430140279963256,0.17536774408562225,6.573257277693791e-27,0.3996877597310718,2.143834254876581e-60,0.9987700254790928,8.2647,1.0,0.9172270937563219,0.0,False,False,False,False
865,0.27586742708270773,0.24307379564276194,0.38522358837629206,0.0006468845022700591,0.4870440879076813,1.9617069199432428e-55,0.5309860763178437,0.90207,0.6015,-0.04475976020288136,-0.22076436832413643,False,False,False,False
1105,0.2757764082307384,0.15582935111349747,0.30829055605630407,0.293582153240706,0.3355904940505431,6.521896441747194e-08,0.44974182369636945,0.28678,0.3359,-0.5424511395889915,-0.4737899961583357,False,False,False,False
320,0.27571235730219873,0.2176307414446196,0.3698577401983053,0.03679322632300984,0.42314739787873723,4.1288695974450694e-23,0.5504829544677039,1.4258,0.3351,0.1540586103769709,-0.4748255721647285,False,False,False,False
78,0.27567279731383787,0.20357123250514148,0.37125450566959173,0.06469645591309463,0.4276433533818434,2.7663453143628882e-33,0.497550866789533,0.047584,0.1064,-1.3225390531581398,-0.9730583720409707,False,False,False,False
187,0.2755217786611078,0.19432233577081431,0.37715386838409026,0.07905698108288499,0.3916125114536376,1.3974694117309266e-55,0.46940711046666206,2.8787,0.0527,0.459196407798106,-1.2781893847874535,False,False,False,False
894,0.27547777005283364,0.310886608354762,0.20484905822198385,1.1549937349495789e-23,0.4934869983720742,1.279705019342803e-30,0.8350801794305183,0.92289,0.3255,-0.03485005979739368,-0.48744900709578926,False,False,False,False
954,0.27531842852819965,0.23761692658516442,0.42895526673297113,5.885564745587714e-07,0.47056006736869116,1.5771961064276042e-20,0.4830455434600306,0.50692,0.3696,-0.29506057380265965,-0.43226803745193093,False,False,False,False
274,0.275300929735116,0.2380382983495173,0.3310584684233425,0.03227641563046483,0.4574386132451763,1.377520626081213e-26,0.5684600457497401,2.1614,0.7742,0.3347351471318334,-0.11114683301706371,False,False,False,False
344,0.2752827755356116,0.31010469108492483,0.2202375953472216,8.335694083450458e-14,0.4817320337295853,6.724255499684686e-65,0.8349712193118312,0.95845,0.3411,-0.01843053827938486,-0.46711828059260274,False,False,False,False
913,0.27526893411878295,0.29512020814515344,0.2719178948716284,0.003685491697848631,0.4321143034426531,4.0539171950394205e-55,0.8924950395379094,0.93711,0.2521,-0.028209427693773284,-0.5984271543235541,False,False,False,False
341,0.27525987365928783,0.26027801215787144,0.30457055551146095,1.677632682803592e-12,0.4838537969618641,9.990344397865065e-49,0.6814380347888522,2.0397,0.2666,0.30956629589377344,-0.5741398549221596,False,False,False,False
887,0.2749246577944123,0.2711406528416285,0.2807770947243917,4.780297048981445e-05,0.4937121276533224,1.2459837715986347e-28,0.6857138599857925,1.7401,0.8248,0.24057420701838447,-0.08365134772453987,False,False,False,False
859,0.2746765873185046,0.2380828064292398,0.41390200113263204,0.0006126421764192319,0.46346347964857393,1.12996371484744e-19,0.5132626600418372,0.63081,0.4384,-0.2001014305771308,-0.3581294545236872,False,False,False,False
196,0.27437457689239425,0.24497226112407042,0.3728538099990547,1.2097403842087995e-05,0.4540926561078463,1.008030423993918e-57,0.5539886626007872,1.6799,0.2602,0.22528343009444338,-0.5846927077744326,False,False,False,False
930,0.27339685190249385,0.3045484741293639,0.23374969787978983,0.0002110223221162692,0.47669834256855115,2.896784467293805e-20,0.8294586843440481,0.96882,0.3435,-0.013756904340661543,-0.4640732586044307,False,False,False,False
174,0.2731700589975149,0.19162867595482583,0.3487575436709195,0.09287190716642926,0.3857758329451414,2.747477692676376e-32,0.5072627526234308,0.5579,0.3848,-0.25344363858963087,-0.4147649366342247,False,False,False,False
582,0.27310983271548117,0.19667795848948755,0.3159597736652201,0.08778364898799396,0.4214543173734107,1.5404952623436035e-36,0.49139772759787526,0.36537,0.3089,-0.43726711480869124,-0.5101820916985493,False,False,False,False
692,0.27284055109382044,0.30186842136809233,0.19890342435307487,6.376441721436922e-08,0.4815062541111871,1.5947933341238428e-27,0.7288193913037837,0.61912,0.2752,-0.2082251663483575,-0.5603515704365263,False,False,False,False
1053,0.27267886497838445,0.15131802030859798,0.33329527764604927,0.2628654630814643,0.3504862175884747,6.023788167514641e-30,0.4376123006013772,2.0032,0.6348,0.3017243115303357,-0.1973630819171894,False,False,False,False
962,0.27262432227129463,0.23446523528891214,0.43986000572749473,0.0005634505690102159,0.45851719777414207,5.1106215289496145e-37,0.46857467197387676,0.3362,0.4263,-0.47340229089654784,-0.3702846673528678,False,False,False,False
810,0.27182131514938035,0.24920170000712952,0.33633271743122745,2.7693216232776998e-09,0.4759554696359609,4.869227100438272e-78,0.5926188527094339,1.631,0.2378,0.2124539610402758,-0.6237881497173272,False,False,False,False
108,0.27162359400534253,0.30821107917827967,0.17050735701611738,5.466964053069827e-07,0.4772603227971377,2.327523762746605e-41,0.7867291563773369,0.19796,0.2265,-0.7034225548608813,-0.6449317936511493,False,False,False,False
787,0.27149766912936957,0.24785632092929402,0.33687878096383866,1.0010064645503495e-06,0.4741785076971482,1.0094561498743711e-23,0.5979476653514635,1.2636,0.4286,0.10160961723311136,-0.3679478332941902,False,False,False,False
871,0.27135381788451224,0.25155559452534365,0.33325527942032407,1.6346638497940297e-06,0.48272240395696453,1.0419993599679266e-63,0.5466376299141742,1.3309,0.5409,0.12414542506165377,-0.26688301855793556,False,False,False,False
234,0.2713408831245019,0.28513150728004455,0.21787182118857157,0.008465608315978668,0.49065594578047445,1.073042842049092e-36,0.7584659921491393,1.7199,0.4246,0.23550319649433774,-0.37202001017002,False,False,False,False
232,0.27099680857948827,0.310139269181414,0.21313804995849336,4.6253756804162836e-07,0.46375015319628654,5.1336394410093353e-54,0.8700918878504144,0.4082,0.5503,-0.3891269996199483,-0.25940048718884345,False,False,False,False
847,0.2709952816310474,0.211762416972936,0.35325905319746914,0.058898945240346987,0.4447605284123274,5.5058131427959996e-42,0.5102589936422607,22.999,0.0929,1.3617089532383162,-1.0319842860063582,False,False,False,False
1081,0.2709421083867295,0.19039562101707347,0.35692474282600106,0.08101343608532963,0.40517424512712,2.3137119465862783e-29,0.4438304106488721,0.57895,0.1792,-0.2373589417332636,-0.7466619946738936,False,False,False,False
667,0.2708139475482215,0.33899915246260287,0.17860536896455967,2.4584787477723465e-27,0.3778472473668203,1.7856484409891066e-62,0.9995478302270916,1.466,0.2658,0.16613397030510912,-0.5754450233932868,False,False,False,False
1031,0.27080956252117294,0.15220508293015764,0.30135396209227694,0.282327348630805,0.3391284173018475,9.793506242798053e-22,0.43782471283973956,1.2832,0.2562,0.10829435094008824,-0.5914208745913325,False,False,False,False
227,0.2700875256274453,0.3676764421563552,0.0073982793547380426,6.78056944201877e-07,0.5546325251917019,2.078851303554166e-77,0.9398603361043233,0.41464,0.3515,-0.3823288041685252,-0.45407467064415724,False,False,False,False
825,0.26992188031699693,0.29392099236196595,0.19360833883225817,1.7622288012598392e-14,0.5336083185486112,4.335775226960643e-80,0.6889511827357055,0.74312,0.4953,-0.12894105012936408,-0.30513167201754393,False,False,False,False
305,0.2697916884657151,0.2535312111448636,0.2925810413530623,0.009907933035633051,0.4468073973119119,4.375638995133908e-16,0.6346234192314025,1.1819,0.1481,0.0725807326489497,-0.8294449414787914,False,False,False,False
1016,0.2696909250510099,0.24899982030272644,0.31473745056636604,2.926126984085011e-12,0.47629935746456675,3.012134523241351e-46,0.6211080788417767,0.99852,0.1148,-0.0006432319423524059,-0.9400581119380453,False,False,False,False
135,0.2695263856854654,0.24488952792921653,0.34739550176578127,9.136295201234913e-08,0.45645530373314325,3.4559249749989716e-70,0.6103260232223201,1.0096,0.0741,0.004149341900059117,-1.1301817920206718,False,False,False,False
662,0.2692361321427227,0.2556096516366954,0.3224383967903742,0.0001516291474445074,0.4389000595377438,7.05939520018385e-27,0.6725789308090514,0.49695,0.1591,-0.30368730506235875,-0.7983298203534185,False,False,False,False
949,0.26902531917030315,0.24094933248527395,0.3219709523734554,0.022314353539683633,0.46966853011859305,1.7931348305420972e-44,0.5877387227325088,3.3283,0.8752,0.5222224649962562,-0.057892691010644454,False,False,False,False
223,0.26880783890523474,0.2552676506489046,0.31620207991290133,3.186183937931435e-18,0.4244288306388718,6.533660547351639e-143,0.6539919499827644,2.486,0.9995,0.395501124305626,-0.00021720154586423186,False,False,False,False
1087,0.26862509809568597,0.1887631578025486,0.37720559014189425,0.07514889934578961,0.3933737313346934,2.763821324073755e-45,0.4441090463259919,0.42591,0.3251,-0.37068216294612827,-0.4879830305038733,False,False,False,False
666,0.26818717971509926,0.25978980984843497,0.32673062647787277,1.5150888406232808e-05,0.3658978369862484,1.9160682853435507e-98,0.6659145491545903,0.3031,0.098,-0.5184140636323777,-1.0087739243075051,False,False,False,False
9,0.2681762881938712,0.2884407805532477,0.2175530925334882,0.004883616585725402,0.47083457005425355,8.383080019094376e-34,0.7901372946341013,0.40093,0.2463,-0.396931446001918,-0.6085355881608968,False,False,False,False
356,0.26793686601139005,0.17088525418204067,0.28324455461490905,0.21850740506060448,0.34439041213711347,1.3377858902345563e-22,0.5176780105540341,0.012626,0.0615,-1.898734215008665,-1.2111248842245832,False,False,False,False
731,0.2678046583433882,0.23596909770800653,0.3801619783585808,9.248162271725627e-06,0.4566514336878048,5.908774431432884e-45,0.5569270417740341,0.35073,0.2701,-0.4550270847679848,-0.5684754158125491,False,False,False,False
643,0.26761487828626185,0.23365266539227914,0.3695771949583454,0.013854228384535504,0.4170122196669472,1.180560244663724e-18,0.603719902120237,0.75217,0.2658,-0.12368399223012935,-0.5754450233932868,False,False,False,False
504,0.2675573635159059,0.23381573776257353,0.388798539762517,8.702124341421962e-06,0.4539686158576274,8.5068783711905465e-16,0.517305720438886,0.023511,0.0809,-1.6287288985124155,-1.0920514783877278,False,False,False,False
976,0.2674644548080931,0.23827840100024017,0.36218669928307934,0.00021685479858033692,0.46804903780369866,6.161790368120635e-100,0.5443818233537517,0.93628,0.4004,-0.028594253537366957,-0.397505931192719,False,False,False,False
980,0.26738708174021875,0.2668399010198194,0.2743049573517515,0.004708451852635817,0.4794139130568539,3.4105568227689755e-26,0.6687675025565255,0.46598,0.3162,-0.3316327229581455,-0.5000381344038097,False,False,False,False
308,0.2673622027526575,0.23444325400693877,0.3822822798226515,1.95864773298916e-11,0.4667205132980459,1.3438258443739937e-39,0.5094236378479788,1.6659,0.4637,0.22164892819222898,-0.33376290410419557,False,False,False,False
803,0.2673364500118568,0.2245435057441525,0.39635767670688093,0.009021759122358655,0.4450650371114667,2.570884323629712e-131,0.50041072794773,0.19057,0.1301,-0.7199454660267529,-0.8857227034384137,False,False,False,False
673,0.2671719552273588,0.2530678460974093,0.31090450408070425,1.9662393843655826e-18,0.42611643886592543,1.461038156038327e-147,0.6263184622081617,1.45,0.3455,0.16136800223497488,-0.4615519482897828,False,False,False,False
163,0.26714807366467275,0.25371316893958895,0.32732516678793355,2.775118929580872e-09,0.4200563220429655,3.2165497116149063e-133,0.6786698153155531,0.78304,0.3434,-0.10621605232830486,-0.46419970917510234,False,False,False,False
1032,0.2671061858406496,0.18223876309361536,0.2876669059414415,0.13237703436253323,0.4018675649829193,3.6581121111849693e-29,0.5045047597295902,0.031635,0.1214,-1.4998321612048324,-0.9157813132607613,False,False,False,False
28,0.26708725122492943,0.3766017072240254,1.940099898947695e-05,3.1296186042951674e-07,0.47834642962375584,3.763415219057604e-27,0.98272616005216,3.9697,0.1,0.5987576873002555,-1.0,False,False,False,False
83,0.26701170179915745,0.2349603408727717,0.36865839803729217,4.315552289493054e-10,0.4746510895946427,2.9327982235229755e-37,0.5096243834570047,1.6143,0.3588,0.20798424676615634,-0.4451475656279455,False,False,False,False
1006,0.2670106057219523,0.3724682733563957,5.919766496414897e-10,1.9374054225246387e-11,0.4700057594757135,4.573338274051946e-26,0.9149372565794259,0.3582,0.364,-0.4458744184869873,-0.438898616350944,False,False,False,False
128,0.26698520634673467,0.19149527919396572,0.3478983081277951,0.06843344896160246,0.4052290285515013,2.3324503309353467e-115,0.4705842094457198,0.91082,0.7123,-0.04056744161171042,-0.14733705565543073,False,False,False,False
150,0.26668012672630603,0.29487179692311716,0.16690025414677612,3.607680563675e-14,0.5404051719519396,8.2710936338012e-74,0.6898117569783533,3.4862,0.2133,0.5423522985527542,-0.6710091445505713,False,False,False,False
412,0.26652650768108355,0.19561799467744928,0.32839130749193646,0.06407100117871196,0.4118882635316615,3.740355100186886e-47,0.49656845647041475,0.69786,0.5003,-0.15623169388948388,-0.3007694971165909,False,False,False,False
477,0.2664006043586086,0.273823240669046,0.17832919598833316,0.010028744261032419,0.5204292194217975,6.097885449977105e-39,0.6756436007244685,0.84351,0.3472,-0.07390976438596963,-0.4594202834955457,False,False,False,False
957,0.26632896279195345,0.2696517957608447,0.25396228362977974,0.0002568645930570048,0.4702154715820703,8.888327166874596e-83,0.7191665682757483,0.62839,0.7321,-0.20177073480229815,-0.13542959314656974,False,False,False,False
838,0.26584641726635116,0.2615750804886691,0.28181638551672583,3.162270862479272e-10,0.45595140921294014,2.6797512192565594e-151,0.6723137090852374,0.15309,0.2017,-0.8150531769481061,-0.6952941017872346,False,False,False,False
730,0.2656593096305596,0.2136960018495603,0.33437602404128997,0.03423115367932955,0.42412795840515966,9.8030438095002e-19,0.5675669855320543,0.5874,0.227,-0.2310660578132185,-0.6439741428068773,False,False,False,False
969,0.2656127879657223,0.23060271111586464,0.3989507936427329,2.0783861662015103e-06,0.45046084693949384,4.745575013324559e-41,0.5053167330675142,2.6291,0.3123,0.41980710517149866,-0.5054280157698013,False,False,False,False
942,0.26554995930327147,0.23358868959286053,0.3672877236417669,0.005090076155835777,0.4557805235489447,6.928628508176788e-21,0.5022811247354795,0.79768,0.6755,-0.09817129675223872,-0.17037464664195062,False,False,False,False
703,0.2655016186427621,0.36168329632716856,0.0012374054987385722,0.00012028864302323261,0.5604193330298048,1.7506355075414501e-15,0.942638001420336,0.2301,0.2387,-0.6380833813313566,-0.6221475809932454,False,False,False,False
173,0.2654379921036779,0.2524960244313636,0.2496129360853893,0.008934566628765746,0.4931101930941247,1.177114318283721e-33,0.6125196254167959,4.0982,0.0557,0.6125931489838942,-1.254144804826271,False,False,False,False
526,0.26541736984410125,0.2407726083277245,0.3372399202459857,0.0010270161450151012,0.46862449976630377,2.56260333737787e-72,0.5756253239586288,0.0026599,0.0322,-2.5751346905360584,-1.4921441283041692,False,False,False,False
624,0.26489819463708303,0.18380972765648773,0.35039822783586977,0.09072333654812154,0.3663060197367096,7.019426275509354e-33,0.46529739226820566,0.14409,0.0925,-0.8413661586413754,-1.0338582672609673,False,False,False,False
1107,0.26484010998602736,0.1897662757039992,0.34090601117825103,0.07170091751252182,0.40235540786037166,3.911069672129085e-26,0.4661208110403165,20.633,0.1857,1.3145623781778388,-0.7311880962602195,False,False,False,False
623,0.26482196382678935,0.22753187618598317,0.3045816544212525,0.019502559499042678,0.45215552263751707,2.1965834169006723e-34,0.5798410373279934,3.371,0.2402,0.5277587525209719,-0.6194269969331128,False,False,False,False
112,0.26474124449668845,0.24109570516566872,0.33797907266223187,1.5743468866359708e-10,0.4420219508696107,1.482288787237008e-42,0.6204546579162382,0.32826,0.3203,-0.4837820348388871,-0.49444306133617827,False,False,False,False
255,0.26466258886635974,0.2864017673377395,0.239296385653618,0.0010327892097496325,0.4650413387929012,1.2614692370293201e-12,0.7489912036860789,35.056,0.1196,1.54476236021663,-0.9222688203476079,False,False,False,False
131,0.2644104362116748,0.21389839546858283,0.30209451978012614,0.07298338724063858,0.3519681428862609,1.9798079817321156e-26,0.6797805219986824,0.56403,0.3349,-0.2486977958607041,-0.47508485246013316,False,False,False,False
80,0.2642538642069656,0.2496296104353003,0.254399042234037,0.03130752917932525,0.4574130825320376,1.1927191659925174e-14,0.6391424604856636,0.45868,0.6221,-0.3384901961640768,-0.2061397986573304,False,False,False,False
219,0.2640680598400945,0.30196602217034374,0.17865313151494133,7.23885641931361e-22,0.4806408540974496,2.1473587729951288e-27,0.8144063176708976,1.5977,0.3945,0.20349523519329082,-0.40395299245456084,False,False,False,False
1008,0.2637512190803435,0.32029000528330226,0.09410038932945776,6.561244346899346e-13,0.47897434272142153,2.0120189861942364e-78,0.8236628366229743,0.76062,0.3357,-0.11883225928804116,-0.47404865875198754,False,False,False,False
2,0.26349874325587114,0.3616473810175461,0.0210064920703171,3.5092642926463135e-07,0.4409087056488328,3.270380564407998e-72,0.9437759239326091,1.5964,0.6783,0.20314171911198567,-0.16857818293497784,False,False,False,False
783,0.26347108490380255,0.28766080047618975,0.1744324342776115,0.00013748014031544632,0.52569113235671,4.089160425241549e-23,0.6566419893877626,3.5715,0.3944,0.5528506544605611,-0.40406309373082644,False,False,False,False
909,0.2631354827180115,0.29922860950097907,0.18308082749220142,0.0013328853196761473,0.4717227223384499,5.355107440635349e-63,0.829147768423789,0.27602,0.1506,-0.5590594484603362,-0.8221750281353182,False,False,False,False
76,0.26306684577765255,0.23052830170617683,0.3576874945721106,0.004632536916766015,0.44922801913026583,1.3598588943409244e-52,0.5556560379701276,0.9815,0.1991,-0.008109696063974972,-0.7009287399725904,False,False,False,False
955,0.26302230556913,0.2217055924845908,0.38202665826620724,0.008546543940132633,0.4444969163688083,8.500059429666904e-60,0.49546341671857824,1.3882,0.4395,0.14245204006634057,-0.3570411205902093,False,False,False,False
239,0.2629441090473007,0.240413131191843,0.3277588475766291,6.91116863041362e-17,0.45996932160409176,1.334406025005384e-62,0.5799200194066642,0.37169,0.3193,-0.42981912306687864,-0.4958010814605551,False,False,False,False
5,0.26279802989088,0.24867751667523924,0.28490571894663497,0.001070278539347378,0.47956280486894703,1.3034361649562263e-25,0.6072861640786662,0.51449,0.103,-0.28862306208138316,-0.9871627752948278,False,False,False,False
558,0.2625650933300872,0.30488072147212925,0.114397839626931,1.5750574491526155e-09,0.5067715077967347,6.077977201064248e-57,0.7306544451793043,1.9311,0.5416,0.2858047638486317,-0.2663213443229121,False,False,False,False
152,0.26248047814534453,0.24137386146581125,0.324256047569186,9.976449062451493e-09,0.4590396651291463,1.5895088329122093e-24,0.6075367403129692,0.52896,0.4666,-0.2765771681086466,-0.33105526554226616,False,False,False,False
898,0.26238802709216136,0.2710893269820781,0.24098142263026562,6.411384560599144e-20,0.4504030045047197,2.050292107377385e-162,0.6439831730905352,0.61297,0.3484,-0.21256078021776886,-0.45792185366437443,False,False,False,False
832,0.26238387215963066,0.2931344193654272,0.20177287525950993,3.5666219929648383e-06,0.4594476220500043,2.527553946904255e-53,0.7509656679071874,0.27225,0.0607,-0.5650321115721875,-1.2168113089247425,False,False,False,False
520,0.2623053979752505,0.2740042044783903,0.20968274211429475,0.0005988711908016678,0.5262800221616921,2.0113197791708738e-17,0.6074769282122574,1.8654,0.5583,0.27077197242683543,-0.2531323721495705,False,False,False,False
238,0.2622618260677178,0.26459585039238387,0.31129280769613266,0.009829546893385182,0.37324421232308314,2.2767529616134604e-32,0.8376036671891429,0.33485,0.1912,-0.4751496967278017,-0.7185121120599187,False,False,False,False
614,0.26225509561175875,0.27907472470173766,0.222867151033425,1.0197060251539358e-11,0.525973125757463,4.8885212064014186e-73,0.6029024560994342,0.90911,0.1127,-0.04138356506986568,-0.9480760839538935,False,False,False,False
1011,0.2621878085561888,0.2825418023788749,0.2158324510162989,5.1997810031584005e-21,0.4951560773802411,1.1344826956298955e-100,0.6314527086749065,2.0303,0.2572,0.30756021462173594,-0.5897290357478155,False,False,False,False
455,0.26215274881322526,0.25085393001086254,0.2648590794752065,0.0007236295761215826,0.5093752126937574,1.032061335679303e-34,0.5768241747544764,0.3795,0.43,-0.42078821976850084,-0.36653154442041347,False,False,False,False
159,0.2620860957680686,0.23106766186494443,0.362741814297992,0.00029652511376479225,0.44290147033145977,1.4218452830989824e-21,0.5400419638763947,0.73186,0.1936,-0.13557198867184442,-0.7130946470276252,False,False,False,False
562,0.261607348014478,0.23765392263756538,0.3330962381474476,9.874838040581908e-14,0.4301761016040823,4.961573852167533e-58,0.5911062655115206,1.2876e-05,0.0164,-4.890219031986424,-1.785156151952302,False,False,False,False
14,0.2611727581358748,0.24116767866813932,0.33600702728868115,2.883610986662308e-15,0.40735638731352153,3.8963155177775236e-59,0.6470436299201417,1.404,0.6046,0.14736710779378645,-0.21853185715820167,False,False,False,False
842,0.2611540358840692,0.22310318703118295,0.38493832680740014,0.0061252377013031245,0.415511264335908,5.4039343122155105e-20,0.5194553239425026,0.81579,0.1848,-0.08842162259263953,-0.7332980331159121,False,False,False,False
1102,0.2611175233980322,0.22478852855557274,0.3286223169701326,0.0122179747620052,0.45345971786969175,8.17288708689536e-41,0.5265433209586098,17.617,0.1776,1.245931954338602,-0.7505570385574177,False,False,False,False
288,0.26067632632510607,0.2333758517544857,0.2958968439197501,0.011115821039547686,0.48743792874873304,3.7476385571065226e-26,0.5167975154011705,8.5314,0.6074,0.9310203046006562,-0.21652521241775355,False,False,False,False
478,0.2605864766728937,0.36919678392893507,5.093983447534646e-07,4.7471723090194556e-09,0.46049924037877393,1.6187326712564953e-35,0.9909206077060883,0.91932,0.2433,-0.036533291612699886,-0.6138578910691815,False,False,False,False
216,0.2601564346616145,0.2680496037533461,0.26538428115484197,1.3933918826067082e-05,0.3659325416090389,2.5928061975655623e-95,0.6861499586561729,1.0578,0.9745,0.024403562682965684,-0.011218156546359746,False,False,False,False
561,0.26008156053183507,0.2853200487815733,0.19221671880312552,1.2475842079554395e-15,0.5282075647996608,3.3862712847743444e-78,0.6312831012643371,0.713,0.8213,-0.14691047014813446,-0.08549817717268592,False,False,False,False
406,0.2600349700980048,0.18400887437212904,0.36075823171315,0.06943788901562298,0.38081550752220494,9.797246267117638e-31,0.4380476806028379,0.024163,0.1174,-1.6168491461038255,-0.9303319030884043,False,False,False,False
786,0.2599517588313379,0.28156223057712976,0.1921264880851267,2.6375528186505406e-07,0.5420916201609778,6.66333142362422e-37,0.597026026035858,1.7256,0.2522,0.23694013209448864,-0.5982549177629373,False,False,False,False
715,0.2598904179298377,0.2513400246677301,0.2601470748318079,9.47546314917035e-05,0.5044637576098852,4.952521266793781e-14,0.5797063366385711,0.63854,0.4799,-0.19481189208082367,-0.31884925006757864,False,False,False,False
467,0.2595599131045593,0.2939944319941869,0.1754648860794631,1.861979816412552e-16,0.4398528408527135,1.5293972877335268e-67,0.7296389067444773,0.13425,0.2026,-0.8720857056284067,-0.6933605589757383,False,False,False,False
452,0.25921500679943715,0.3579017800262654,0.009024392300403684,1.4033919211850002e-08,0.4590841901673013,4.2601857522250744e-97,0.9488861604678912,0.67961,0.2687,-0.1677402394073664,-0.5707323335668315,False,False,False,False
506,0.2591027396887415,0.2472026941132663,0.3056130539041052,5.53045823318844e-11,0.3932178809327061,1.1272898328867207e-112,0.6220903404536445,0.43712,0.1945,-0.3593993223345803,-0.7110803943382734,False,False,False,False
17,0.2590890003482026,0.2972854950868594,0.1764092847474236,5.495467822305467e-13,0.4217187902209028,8.4104676808297845e-50,0.7460314183655876,104.25,0.0485,2.018076063645795,-1.3142582613977363,False,False,False,False
378,0.2590302276385448,0.1742874484620433,0.3444847444860854,0.10154567304213832,0.3723032677024254,3.79424114009318e-32,0.42054411346896997,0.5534,0.1547,-0.25696084519506684,-0.8105096863006325,False,False,False,False
94,0.25886802467047343,0.20207739790923396,0.3447389547810108,0.05550150975691397,0.39496920945178277,3.87663379729479e-34,0.5033398204305056,0.010104,0.0771,-1.9955066624527256,-1.112945621949043,False,False,False,False
870,0.25868499661843447,0.22412829581856553,0.3856194242552428,0.002580493409686712,0.41817628439286625,1.597647652452825e-104,0.5239168675128602,0.34261,0.089,-0.4651999651257969,-1.0506099933550872,False,False,False,False
827,0.25865429216335917,0.25024861973308615,0.2777221415341641,1.1140931421517552e-09,0.4811742307867036,4.1142233019115835e-27,0.5852829573811019,0.00034031,0.0339,-3.468125288985267,-1.469800301796918,False,False,False,False
253,0.2586069652064442,0.36966545824533376,3.0742624270984825e-06,1.4892518225974593e-07,0.44600580964198355,2.0042474539342223e-28,0.9895146888343502,2.2856,0.7413,0.3590002273746866,-0.1300059998782582,False,False,False,False
220,0.25855800828411235,0.34661894824973716,5.8637413925809376e-09,9.095272706090107e-29,0.566911532266101,2.6617783287368855e-91,0.8766530758416674,5.7073,0.2617,0.756430701516937,-0.582196277360119,False,False,False,False
578,0.2584168080477114,0.18332243726325426,0.3531166643934887,0.068114446275396,0.384641413059672,1.061589669794174e-118,0.4308534876533984,0.30254,0.5228,-0.5192171974385207,-0.28166442109149326,False,False,False,False
781,0.25834601011615194,0.3557236490786551,0.0006917326395125076,7.190120311393609e-05,0.5013528576006208,7.614291717890692e-09,0.8335958390835645,1.0893,0.5408,0.03714750363255473,-0.2669633170664205,False,False,False,False
252,0.2581389752971132,0.27053375483058395,0.152742150472705,0.012568188874134013,0.4775926797951381,2.1520408540436274e-31,0.6548749088069931,1.5972,0.0212,0.20335930152229995,-1.6736641390712486,False,False,False,False
741,0.2580188714479852,0.22565861708589552,0.38405517455167726,9.07397995926932e-06,0.41838006255194,1.697824224040535e-14,0.5075435801255573,2.6871,0.8617,0.42928382893412503,-0.06464390705442685,False,False,False,False
492,0.2579277166276236,0.2265340700668282,0.3294687132519074,0.014575078695322442,0.4276317557163323,1.5718178917326884e-15,0.5582123036050299,1.4017,0.7207,0.14665507334097388,-0.14224547794055778,False,False,False,False
210,0.25790790581537115,0.19112866100139686,0.3219514402410921,0.08008343890959999,0.34461420602472315,2.3609903252884288e-85,0.5558259712154455,0.0094408,0.05,-2.0249912026442503,-1.3010299956639813,False,False,False,False
464,0.2578325575671061,0.24562031128776615,0.2963409190621308,1.906152938964358e-20,0.4446965660237719,1.1704835958032519e-78,0.5951941610866265,1.2396,0.6127,0.09328156756724541,-0.21275211966804605,False,False,False,False
963,0.25767714152413357,0.23410680555276442,0.3213459365166202,0.0029651344635198574,0.47297977404571295,4.2012544451848325e-44,0.5012482720963191,1.5738,0.4396,0.19694954097399722,-0.35694231624854705,False,False,False,False
349,0.25767397797541536,0.2801818169957936,0.20714574274761344,2.46680306529255e-13,0.4886117600015254,1.7248426333417787e-110,0.6440989286481174,0.75371,0.8284,-0.12279572260003131,-0.081759909778585,False,False,False,False
281,0.25763396208003336,0.23423857210084612,0.35361685563035306,2.1181702090575487e-09,0.3815041251382121,1.3301209783323236e-89,0.5739825033653287,0.27174,0.1175,-0.5658464289333992,-0.929962133392245,False,False,False,False
640,0.2576202212452755,0.2204884173492531,0.34545450707253994,0.008149344432186362,0.4477379172601877,6.033681809895104e-53,0.49498069334066624,0.33779,0.1699,-0.47135321151191095,-0.7698066211309544,False,False,False,False
54,0.25740445383807786,0.2239949783121598,0.38114735545307016,6.913139963129438e-05,0.4380106414622925,4.546683381778101e-12,0.4846713274977207,18.49,0.147,1.266936911159173,-0.8326826652518239,False,False,False,False
463,0.2573608313988141,0.26888726633250065,0.29138328169915717,0.006719480596918246,0.3676910409087424,1.2377189433108443e-40,0.8520091115929529,1.8573,0.5145,0.2688820587325674,-0.2886146209015483,False,False,False,False
