Source_ID,Mean_Prob,Std_Dev,Coeff_Var,Median_Prob,Q25_Prob,Q75_Prob,IQR,Min_Prob,Max_Prob,Range,Skewness,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty,Consistent,Premium_Candidate,Stable_Candidate
176,0.4676848726942552,0.4182915933222503,0.8943876717001021,0.20419359177275093,0.16015015703861188,0.8780862307075101,0.7179360736688982,0.12696467553287485,0.9690297084195282,0.8420650328866534,0.4132278449576866,0.75374,0.4969,4.2607,0.6419802777218756,-0.12277843667418462,-0.30373100325446717,0.6294809561832443,-0.1924783136883517,False,False,False,False,False,False,False
418,0.4662571313429523,0.31211542544831555,0.6694062090916933,0.3742830097070152,0.34932054812493185,0.45478451527680935,0.1054639671518775,0.1622539543916473,0.9906436292143576,0.8283896748227102,1.0454321137953881,1.06,0.4038,18.9621,0.24665676077265972,0.02530586526477026,-0.3938336853923795,1.2778864325752741,-0.6079069761839218,False,False,False,False,False,False,False
361,0.46384206632962144,0.3728259952748141,0.8037778681593165,0.3830964584561744,0.2961349870780458,0.6564707804781873,0.3603357934001415,0.0004866134863243589,0.9830214921493753,0.9825348786630509,0.22850463886771355,22.299,0.0595,7.9846,1.3949579831932775,1.3482853875226117,-1.2254830342714504,0.9022531644138869,0.14456112664752438,False,False,False,False,False,False,False
401,0.463027757591229,0.39186417695634423,0.846308157704897,0.2295937517408592,0.19592510634568353,0.7795917605440535,0.58366665419837,0.12416658575208124,0.9858615835734676,0.8616949978213864,0.4828806091568165,0.16885,0.1252,5.7299,1.4129392971246006,-0.7724989350285697,-0.902395671125589,0.7581470425909222,0.15012350403531224,False,False,False,False,False,False,False
622,0.46068490270032925,0.38032523502995685,0.8255647722445698,0.24168896387338462,0.18118398492800972,0.7477786495830396,0.56659466465503,0.1494088223993355,0.9833640927178766,0.8339552703185411,0.5281844246941483,0.33105,0.237,4.4419,0.8616033755274262,-0.4801064077826637,-0.6252516539898961,0.6475687770992071,-0.06469260825921243,False,False,False,False,False,False,False
1062,0.4600235865934212,0.3807587495644882,0.827693953927783,0.5757333044210396,0.17430499331142119,0.5816581631413381,0.40735316982991693,1.666741378989809e-08,0.968421455425893,0.9684214387584792,0.07128272149745357,31.769,0.347,9.5904,0.37579250720461094,1.50200354465664,-0.4596705252091263,0.9818367212655508,-0.42505188339497235,False,False,False,False,False,False,False
704,0.4586879665137878,0.189852679996542,0.4139037640347549,0.4909859519439067,0.32084141945720906,0.5585478758586347,0.23770645640142568,0.22263571656730463,0.7004288687418836,0.47779315217457896,-0.02515238751256573,1.9224,0.3834,6.8789,0.4731351069379238,0.2838437577958437,-0.4163478914579562,0.837518996066281,-0.32501482581796737,False,False,False,False,False,False,False
1023,0.4550237917851542,0.26519256564235505,0.5828103158602886,0.3602197066778773,0.2438981656027211,0.5976386817078487,0.35374051610512763,0.22517544759628827,0.8481869573410353,0.6230115097447471,0.6184929891869098,372.4,0.045,6.4346,1.8822222222222222,2.5710096723093048,-1.3467874862246563,0.8085215546293504,0.27467089655536325,False,False,False,False,False,False,False
136,0.4541606141067384,0.39900463118521085,0.8785539961109341,0.3253227794652958,0.22519589231028977,0.7335770439956508,0.508381151685361,7.43358023300654e-05,0.9866330189601258,0.9865586831577957,0.2860636665718944,0.95302,0.3488,13.6926,0.39220183486238536,-0.020897985197458762,-0.4574235237394704,1.1364859213583254,-0.40649037887643213,False,False,False,False,False,False,False
201,0.45117493044739926,0.3654437617464758,0.8099824014695725,0.45959306883610246,0.28765781423494435,0.5092086213308104,0.221550807095866,5.313562679725391e-05,0.9993620122083419,0.9993088765815447,0.3937423234467511,1.7029,0.5027,9.56,0.4875671374577283,0.23118914548266753,-0.2986911147719247,0.9804578922761001,-0.31196557397599733,False,False,False,False,False,False,False
809,0.4507465034106266,0.26152694320366476,0.5802084662281475,0.4619046537865793,0.3620328566292729,0.6590035604445048,0.2969707038152319,0.05853313586669249,0.7122583103260837,0.6537251744593912,-0.5330752881765759,0.49639,0.2476,4.357,0.30654281098546043,-0.30417697614301775,-0.6062493596519196,0.6391875599357539,-0.5135088644526,False,False,False,False,False,False,False
654,0.44953916440003716,0.20940825337235364,0.4658287092595068,0.45187631957164703,0.4383283381229104,0.5693836205928667,0.13105528246995635,0.11588460556532239,0.6722229381474392,0.5563383325821167,-0.7421309804769386,0.9335,0.3805,15.6382,0.2759526938239159,-0.02988567771490289,-0.4196453388934084,1.1941867631064798,-0.5591653620366536,False,False,False,False,False,False,False
