Source_ID,E_peak,Beta,log_E_peak,log_Beta,Prob_Run1,Std_Run1,Prob_Run2,Std_Run2,Prob_Run3,Std_Run3,Mean_Consensus,Std_Consensus,Min_Consensus,Max_Consensus,Range_Consensus,CV_Consensus
208,0.68164,0.3424,-0.1664449322238082,-0.4654662439948844,0.4633566582615254,0.1837161041338641,0.4349453882914135,0.2610103934206526,0.4387032691644976,0.2315735953059565,0.4456684385724788,0.015433251568935621,0.4349453882914135,0.4633566582615254,0.028411269970111896,0.034629446213591944
588,2.372,0.3542,0.375114684692225,-0.450751443145944,0.4613093168085552,0.2614110274824494,0.4327264409614096,0.1627451156120664,0.437240379972063,0.2411755414983162,0.44375871258067595,0.015365926360643364,0.4327264409614096,0.4613093168085552,0.028582875847145583,0.034626759044380964
33,10.804,0.3954,1.0335845755154134,-0.4029633350223465,0.460200411836845,0.0760388612542953,0.4316395774098882,0.2074983311087052,0.4359592252753334,0.1579500691644095,0.44259973817402215,0.01539488955657851,0.4316395774098882,0.460200411836845,0.028560834426956838,0.034782870121574314
194,11.639,0.9984,1.065915668188592,-0.0006954276616512,0.4601126758211317,0.22067748359382,0.4311120909280892,0.2275911507176788,0.434903821761766,0.1044132387652632,0.4420428628369956,0.015763340751249487,0.4311120909280892,0.4601126758211317,0.02900058489304247,0.035660207911693345
180,1.8223,0.3778,0.2606198751723718,-0.4227380464141851,0.4575906855099055,0.2576554036583005,0.4291182653451666,0.3336081633826101,0.434164503164708,0.1913022485647108,0.44029115133992675,0.015192812146095285,0.4291182653451666,0.4575906855099055,0.028472420164738887,0.03450628465913191
222,0.099202,0.1015,-1.0034795719969505,-0.9935339577507682,0.4565939515473567,0.3453716948066738,0.4284566493615555,0.0970797937642467,0.4340885550419188,0.2805448645421037,0.4397130519836103,0.01488802095508657,0.4284566493615555,0.4565939515473567,0.02813730218580124,0.03385849146241987
546,1.2265,0.5375,0.0886675525424044,-0.269621531412357,0.4559441959725869,0.0743084074421613,0.4278572043698856,0.2571749500038844,0.4317346626475853,0.2411232603067102,0.43851202099668596,0.015220683754898994,0.4278572043698856,0.4559441959725869,0.028086991602701283,0.03470984301229816
110,0.34322,0.3537,-0.4644274130244902,-0.4513649401852484,0.4545447453572677,0.2754203984209274,0.4268456682642987,0.1558622437881346,0.4306226972446173,0.2414392520608902,0.4373377036220612,0.015020925435451507,0.4268456682642987,0.4545447453572677,0.027699077092968982,0.03434628427319282
133,0.090608,0.1285,-1.042833455717546,-0.8910968723326866,0.4522249080627961,0.2751070329461558,0.4254802684472154,0.2826753999671446,0.4300170357304742,0.1591473889347872,0.4359074040801619,0.014312276776008551,0.4254802684472154,0.4522249080627961,0.026744639615580656,0.032833295130365855
552,0.60684,0.239,-0.2169258003198306,-0.6216020990518624,0.4517651327343498,0.2772505754102661,0.4249588809254359,0.0715260612895111,0.4273310855809205,0.325920322914305,0.43468503308023543,0.01483927868454985,0.4249588809254359,0.4517651327343498,0.02680625180891394,0.03413800157326962
199,0.85847,0.3025,-0.066274877045996,-0.5192746210115123,0.451205335694089,0.2439390631124364,0.4230950994045056,0.227886310635849,0.4253397013010085,0.2755276456494568,0.4332133787998677,0.015621857894664248,0.4230950994045056,0.451205335694089,0.028110236289583368,0.03606042264284935
1038,1.8871,0.719,0.275794914631003,-0.1432711096171174,0.4506169121414218,0.2459170884975043,0.4220838464046899,0.2420593885190787,0.4244297499948918,0.285054993442118,0.43237683618033457,0.015839857771246142,0.4220838464046899,0.4506169121414218,0.028533065736731922,0.03663438019675942
59,1.8193,0.5178,0.2599043195152694,-0.2858379539011467,0.4496228462877155,0.2525961046525968,0.4213222720659833,0.2492991899478726,0.4241590139995983,0.2660961019915026,0.431701377451099,0.015585123039162797,0.4213222720659833,0.4496228462877155,0.028300574221732155,0.03610162832967083
102,0.17789,0.2687,-0.7498484648833882,-0.5707323335668315,0.4481297588821169,0.2530784415550884,0.4195822786764346,0.3105733760799328,0.4229533927584802,0.1588482044698997,0.4302218101056772,0.015600066492590091,0.4195822786764346,0.4481297588821169,0.02854748020568232,0.036260519024251675
75,0.83632,0.4803,-0.0776275172463246,-0.3184874133610378,0.4479135568613209,0.1915856502894668,0.4171593977355205,0.2006648064833181,0.4218988561182722,0.1686236261379309,0.42899060357170454,0.01655820755218422,0.4171593977355205,0.4479135568613209,0.030754159125800373,0.03859806491877139
1098,0.41272,0.0604,-0.3843444851347481,-1.2189630613788682,0.4468552157281751,0.1601621585537915,0.4153424717239217,0.1570671532339766,0.4217057665482652,0.2181093953897558,0.4279678180001207,0.016663529786892877,0.4153424717239217,0.4468552157281751,0.03151274400425341,0.03893640759110561
146,11.498,0.34,1.060622304309956,-0.4685210829577448,0.4445094711548308,0.1780003609818338,0.4149137276693518,0.3200373151343569,0.4209548725886305,0.1546668423844238,0.42679269047093776,0.015637681936105728,0.4149137276693518,0.4445094711548308,0.029595743485478998,0.03663999388661186
67,6.4615,0.1658,0.8103333486611494,-0.7804154737857453,0.4441182169713765,0.1831870242055499,0.4136263056070082,0.1700189448114496,0.4208434082976905,0.2397950270605854,0.42619597695869177,0.015935076344849197,0.4136263056070082,0.4441182169713765,0.030491911364368296,0.03738908115620918
577,0.031671,0.0689,-1.4993382237254835,-1.161780778092374,0.4421136998263093,0.1712390935850617,0.4133594264681169,0.3561398635738798,0.4206335318096055,0.1781320989052391,0.4253688860346772,0.014950576705167334,0.4133594264681169,0.4421136998263093,0.028754273358192417,0.03514731999574441
604,0.083237,0.0833,-1.0796835808742078,-1.0793549985932125,0.4407852106653629,0.1677457822357567,0.4128007388046003,0.2299692824877206,0.4197458308526647,0.0579950025232651,0.4244439267742093,0.014571779071118236,0.4128007388046003,0.4407852106653629,0.02798447186076264,0.03433145772293117
41,9.3339,0.1988,0.970063143701394,-0.7015836199387054,0.43988391079987,0.1729093190907331,0.4126900711638905,0.0844237623670862,0.4195947623325494,0.0602646010527502,0.42405624809876996,0.014135235051759268,0.4126900711638905,0.43988391079987,0.02719383963597949,0.03333339570351755
536,0.73941,0.3503,-0.1311146801958965,-0.4555598626823076,0.4394866948504525,0.1617297999542642,0.4121675329896865,0.1764009716770327,0.4184777079823494,0.2627922475524589,0.4233773119408295,0.014303452045088556,0.4121675329896865,0.4394866948504525,0.027319161860765995,0.033784171479755314
214,34.987,0.1322,1.5439067050064068,-0.8787685448503785,0.4390207006661978,0.3834339283448338,0.4113628474642186,0.2877204398755412,0.4175499135319388,0.2360296892454906,0.42264448722078507,0.014515688813792869,0.4113628474642186,0.4390207006661978,0.02765785320197922,0.03434491377326516
335,0.67177,0.409,-0.1727793948459093,-0.3882766919926582,0.4387557817932722,0.2865236528180271,0.411290457660099,0.2398398766312835,0.416457447048686,0.0742067855927462,0.42216789550068573,0.014595989982775278,0.411290457660099,0.4387557817932722,0.027465324133173208,0.034573897713670636
