E_peak,beta,sigma_det,beta_Rel,number
-0.14920065553211007,-0.021591207376960735,0.7033085775595421,-0.5158610638203752,89
-0.22117611432719253,-0.13241467345296382,0.8112531870474915,-0.5015361167468008,90
0.4649959786188647,-0.9730583720409707,0.7780571430505687,0.04012922808634078,91
0.9117965904372521,-0.18695303483989212,0.750346372018922,-0.25590082284174476,92
-0.2717923603344581,-0.08024221949810581,0.8087644637362441,-0.46506533126241734,93
-1.9955066624527256,-1.112945621949043,0.9110670102576917,0.040829032279749884,94
1.5959809501292492,-1.8632794328435933,0.657266252953749,0.8155874425057185,95
0.9171062162503074,-0.9507819773298184,0.8203131396210697,0.013739811414328588,96
0.008302024212001435,-0.00793273997233325,1.1207088047588294,-0.9276092708007483,97
0.18881603050235274,-0.4917396944876655,1.441233108488046,-0.7243567262395997,98
0.21133416373254996,-0.3315208970674144,0.8830706200494456,-0.24245608724270953,99
-0.41844854210953,-0.3725317275402904,1.401779521353841,-0.8260645624423547,100
-1.5856785828224607,-0.8985966494446692,1.0253632211257557,-0.11687603721153814,101
-0.7498484648833882,-0.5707323335668315,0.710405106268253,-0.29732837122274386,102
-0.4007830657603303,-0.3277173752110794,0.8365582930236525,-0.34944335210259947,103
0.5018394690389455,-0.3181258778713531,0.8890158146415691,-0.27312551594440293,104
-0.07145053299833613,-0.6495581434649388,1.0237708336020193,-0.3508763683090789,105
1.1427960357135558,-0.8419392060633948,1.0724741577663524,-0.21407191886283325,106
-1.062758017738154,-1.3496924768680636,0.6609697720149355,0.5032024661689011,107
-0.7034225548608813,-0.6449317936511493,0.7719694332290316,-0.31367552119062564,108
-0.39328551691240415,-1.0589857562944303,0.6367084980205472,0.31159609686180323,109
-0.46442741302449025,-0.4513649401852484,0.6319001471668083,-0.25549357636382075,110
-0.30156015839696826,-0.6673595896125374,0.874528201815916,-0.19974064044297968,111
-0.4837820348388871,-0.49444306133617827,0.8404699460424192,-0.28807299444991546,112
-0.4430585914372789,-0.638461028730721,0.7815543323334125,-0.2870882523146879,113
0.849892150402969,-0.6530605373010094,0.8343380336136376,-0.1114110157914417,114
0.9116741917514548,-0.23150989482875495,0.6083762510332354,-0.18257839485181093,115
0.5843877694469549,-0.11019424813191456,0.9684082247956808,-0.39315281261716756,116
-5.471996534616308,-1.6736641390712486,0.6651774631580316,0.6894428954602896,117
0.7468442906042914,-0.3565473235138126,0.746626415812606,-0.28570835130581185,118
0.22863130498970377,-0.3984832163499898,1.6217214050718511,-0.8659178839518304,119
0.07928980609865958,-0.27531461176264055,0.8821999765312737,-0.2547161787374,120
-1.2433258641299516,-0.9351677802614262,0.7602339466362688,-0.028203324376412767,121
0.5583725221691569,-1.0856568428805593,0.9191722665102628,0.07510666054725106,122
-0.5702800107505644,-0.7493360805367565,0.7042449184230212,-0.13906539458284953,123
-0.48668915652613826,-1.490797477668897,1.4016761958094612,-0.26865327404850325,124
-0.31095766097182814,-0.27400674107527756,0.6829659383364004,-0.2760522701513848,125
1.8522969658269255,-2.5228787452803374,1.3663743882455943,0.7215358322347604,126
-1.3165566912097522,-0.8601209135987634,0.6173254157805694,-0.03368818913782127,127
-0.04056744161171042,-0.14733705565543073,1.1350371915496176,-0.6364970420585764,128
-0.6691805335041632,-0.6726410656136697,0.7104389456388407,-0.21441895830225022,129
-0.15874692595146694,-0.5920994598573648,0.8747948143900837,-0.20787127358886484,130
-0.2486977958607041,-0.47508485246013316,0.6720886175292894,-0.13327444404747898,131
0.5471221585220075,-0.03067729388779786,0.7025425424030116,-0.19502476761292473,132
-1.042833455717546,-0.8910968723326866,0.6981788682265163,-0.035551425280412344,133
-0.07719153068486387,-0.5076587467450255,0.8618210581266268,-0.32090735231196615,134
0.004149341900059117,-1.1301817920206718,0.7056926965377035,0.2002196586284269,135
-0.020897985197458762,-0.4574235237394704,1.1364859213583254,-0.4064903788764322,136
1.4197740664128746,-0.43203309317684574,0.7211178288511998,-0.004367177941623159,137
-1.3378751887885323,-1.1857524042680798,0.6587457353611534,0.19350018226881976,138
-0.03165249772615456,-0.0547776833646592,0.7631808246564441,-0.544166590863497,139
-2.261600012138994,-1.779891911959945,1.0848335614026987,0.5867499414787624,140
-0.8874620243906921,-0.8389316145288254,0.6922474789033832,-0.05487748820775927,141
-1.9336740746379621,-1.2175273758337137,0.6241995617263543,0.3426832054142439,142
0.4092058741895735,-0.5456125328530449,1.3725474843268406,-0.6428124612763618,143
-1.4179934856363015,-1.640164517660112,0.807000286780912,0.4808977522719187,144
-0.5139948136377578,-0.37283904762522424,0.6656466461278069,-0.3329152362366576,145
1.060622304309956,-0.46852108295774486,0.956523791593644,-0.27140752905718035,146
0.003201946521692444,-0.3884891128733437,0.7477457521411728,-0.3547931411491693,147
-0.3928560644713847,-0.11075433910702034,0.9068735347220704,-0.5785523485496191,148
-0.27963393892200983,-0.06363708040225555,0.7002189747884962,-0.49529651295848126,149
0.5423522985527542,-0.6710091445505713,0.8308516034582474,0.0038514115449228854,150
-0.2931542518963959,-1.0716041477432863,0.7820065467479834,0.11770893498932478,151
-0.2765771681086466,-0.33105526554226616,0.8726806071519296,-0.4538361534046407,152
0.12596896309255604,-0.5349147124425672,0.9493802471086951,-0.29629326724325106,153
-0.16667436024177146,-0.08958906008531183,0.7254297226447448,-0.22538615480897414,154
0.003072595967674963,-0.46699097750451457,0.7493342912398051,-0.1404879325635531,155
-0.10168627697458847,-0.3136318965269638,0.8778549059589654,-0.4057897331049599,156
-0.26818568586926506,-0.280088935801661,0.8182786921650999,-0.4668154783493075,157
0.41869893622642385,-0.5309147008768795,0.6330036128014777,0.01833591223635392,158
-0.13557198867184442,-0.7130946470276252,0.6149499184762431,-0.03526713252416285,159
-0.33847125986801746,-0.1634860011093286,0.721670497617557,-0.23196396631941008,160
-4.663220167016358,-1.5816987086802545,0.7019132112123438,0.4205477994175099,161
-0.7232395774422224,-0.39728905504244255,0.7011101372897544,-0.2778114479052441,162
-0.10621605232830486,-0.46419970917510234,0.8336697363505493,-0.41852899516913344,163
-0.03676010685843677,-1.3829996588791011,0.9009076117425697,0.13427876286244336,164
-1.0130760654746682,-0.9389246763702083,0.7621306621766503,-0.10346803656969654,165
1.3291944150884512,0.0,0.637159379988064,-2.42021640338319,166
-0.09059910363488151,-0.08639805027084262,0.7431960814487013,-0.40278893921666126,167
-0.6532950375669138,-0.6836102489268046,0.7002795971800063,-0.048748768727279894,168
1.183582992351017,-0.7822529267372064,0.7010064065955481,0.11771082742659063,169
0.4291060083326965,-0.5649523586600355,0.7395723444500919,-0.20690403374222283,170
1.4917397856894972,-1.413412695328245,0.6395263309714628,0.45243001732565696,171
-0.8725388374884626,-0.5912513938157561,0.7462370816147819,0.060631529665681166,172
0.6125931489838942,-1.254144804826271,0.6592599864084948,0.396221265899556,173
-0.25344363858963087,-0.4147649366342247,0.6624933980307025,-0.2956461108231786,174
-0.6121654276091893,-0.8683813356508745,0.7946204758267942,0.037173355965056255,175
-0.12277843667418462,-0.30373100325446717,0.6294809561832443,-0.1924783136883517,176
1.3293165050902587,-0.5434821421947373,0.8879209752548487,-0.11845998238550651,177
-2.8105658365989723,-1.3655227298392685,0.6458740150011016,0.45542784127866637,178
0.7165792370063578,-0.2778598745425845,0.7012743269021318,-0.20191868957545556,179
0.26061987517237184,-0.42273804641418516,1.0557795625299975,-0.3783300836536058,180
0.3773608987811124,-0.6466609046886953,0.7142794524514837,-0.05975558181518784,181
-2.000486682412786,-1.279014255846261,0.6444779794712127,0.3479418675283327,182
0.11149774880803018,-0.3535962737769304,0.9899034539958822,-0.39671629841776807,183
0.6067144830875958,-0.35115229162710637,0.7360776370039458,-0.25650255301168956,184
0.48864940857720196,-0.8623294627632448,0.8865753197541674,-0.11113727271345833,185
-0.1031322130864112,-0.3689623034632596,0.7334620959501552,-0.2850761547235991,186
0.459196407798106,-1.2781893847874535,0.754944316901831,0.3083841701442046,187
-0.43651891460558934,-0.48439105076551975,0.9823028991910594,-0.47382163026272855,188
0.23696529910297962,-0.1027578971946346,0.9605183427807079,-0.41694764280235885,189
-0.3175209793714187,-0.3578323655950549,0.7406074046980541,-0.06033171034729719,190
-0.5816821328713212,-0.49120103459609504,0.7047937573650463,-0.18637291299795236,191
-0.008756198363872819,-0.5421181032660077,0.9031496983781415,-0.31020557249289354,192
-0.6340442773343206,-0.46711828059260274,0.7864958796363328,-0.3802876414799275,193
1.065915668188592,-0.0006954276616512517,0.7314356473785603,-1.3198766757262306,194
1.0303973008567617,-0.8133261325002549,1.0725954305805168,-0.25116660167503235,195
0.22528343009444338,-0.5846927077744326,0.8126928126861466,-0.11601795813788754,196
-0.6365760670828237,-0.38668683854454045,0.7335022077513035,-0.30946938656680506,197
-0.4850539946919957,-0.5554867936659571,1.1191139613574326,-0.4480015341798643,198
-0.06627487704599606,-0.5192746210115123,1.4575579466082083,-0.737215614260058,199
-0.6551756120102399,-0.395342027952129,0.6269764558844445,-0.1262357843077904,200
0.23118914548266753,-0.2986911147719247,0.9804578922761001,-0.31196557397599733,201
0.15606431233986529,-0.9034375616258645,0.6904353192444014,0.02236331445164117,202
0.5910757426396818,-1.4788619162959638,0.7855576018873149,0.49963740448952154,203
0.09022277168657512,-0.32029961912803584,0.667863703902984,-0.16982609586724493,204
-0.13708783152812404,-0.3258740172572918,0.9118870368648974,-0.3707139121459663,205
0.07682242334277335,-0.433798281145087,1.3699835456616685,-0.7052650981548194,206
0.17283636012271056,-0.18902860017779252,0.7647662521772095,-0.1801368819941569,207
-0.1664449322238082,-0.4654662439948844,0.8186349145899136,-0.31051894463225155,208
0.7383999878610062,-0.34265726318537393,0.8529006651035517,-0.21392327503180875,209
-2.0249912026442503,-1.3010299956639813,0.6825872717514821,0.35831564008219585,210
0.02779794335029943,-0.16234844215360753,1.2673454114614788,-0.6650486266365327,211
-0.32928113498224304,-0.47108329972234525,0.7134737422087433,-0.11344253216841906,212
-1.3730850603670197,-1.056011124926228,0.7844104364813566,-0.012022760345599235,213
1.5439067050064068,-0.8787685448503785,0.7017406324372125,0.025206680136153136,214
-0.5541001412873998,-0.2511919950413978,0.8684857361807288,-0.21376719170744168,215
0.024403562682965684,-0.011218156546359746,0.78290956540264,-0.6823568159029529,216
0.9172270937563219,0.0,0.6249006022044902,-1.779891911959945,217
-2.570554579129979,-1.5044556624535514,0.8591262834497493,0.4124041840658238,218
0.20349523519329082,-0.40395299245456084,1.0138017202633336,-0.15687226770197069,219
0.756430701516937,-0.582196277360119,0.6601917043496205,0.06621124002768193,220
-0.6590207833963646,-0.3920091414528251,0.8685856665587657,-0.31706629916442064,221
-1.0034795719969505,-0.9935339577507682,0.670115916485489,0.07053828454411853,222
0.395501124305626,-0.00021720154586423186,0.694315572726167,-1.335140822898011,223
-1.1078218871694867,-0.627824713884936,0.8141476698622682,-0.21532338504505297,224
-2.111651989821951,-1.4156687756324693,0.7574188058783455,0.484596387314541,225
0.4574579879820312,-0.27613403555649624,1.257539386379504,-0.6142874175391172,226
-0.3823288041685252,-0.45407467064415724,0.7997539664118859,-0.30462794224584955,227
-0.6166335172449607,-0.610656688747922,0.946496478263988,-0.3897778230260957,228
-1.2586592759535133,-0.9229956732066497,0.9329048010667034,-0.1325216546431817,229
-0.5781329440812816,-0.9150664250632838,0.6488574567367037,0.10315079877822206,230
-0.5434062497555922,-0.17146899335489862,0.893711840282855,-0.6710742385108758,231
-0.3891269996199483,-0.25940048718884345,0.885587356189656,-0.4570721479494629,232
-0.2307039270906521,-0.1519341045960085,0.9786415102773416,-0.45783753293486146,233
0.23550319649433774,-0.37202001017002,1.4740821658844117,-0.7706474933987116,234
-1.5572381095688779,-1.080398976215889,0.6112771040922638,0.3020739732866578,235
0.09261539094155469,-0.7164726351383064,0.695026128922327,-0.02465073548956234,236
-1.0918153379355078,-0.7939841232366555,0.7867159391207527,-0.22238958963881003,237
-0.4751496967278017,-0.7185121120599187,1.1411549175080922,-0.46924319113971213,238
-0.42981912306687864,-0.4958010814605551,1.2234803652683193,-0.6216743805845645,239
1.4939596745541812,-0.0003910410285829482,0.649860368042463,-1.2794496555654609,240
-0.5882288223796267,-0.5204246898250116,0.8282731120520698,-0.3221185420407628,241
-1.4602591614259959,-1.2915790998652872,0.7013693556822556,0.20273670860526388,242
0.6465213521386272,-1.3516399890190685,0.7318304202881624,0.5405684727799219,243
0.7330928934483866,-1.1752235375244544,0.7670222164482889,0.1637824944030698,244
-0.24229278772343668,-0.06233168560099491,1.0990103854573376,-0.5740563345068608,245
0.7202833698207138,-0.361610592334664,0.7154350484228647,-0.16228269082514457,246
0.5608030019939637,-0.26480045157768667,0.6112239540289375,-0.249762067346012,247
-2.2087726583735496,-1.2716462179787715,0.7434156835318522,0.10543059263525045,248
1.1488493429592204,-0.37757872602432974,0.6838212300456288,-0.17448840838348997,249
-1.0427423960967621,-1.7958800173440752,0.6157712495713075,0.933234128714808,250
-0.40492284299230313,-0.361610592334664,0.8934399432348415,-0.42593544662506017,251
0.20335930152229995,-1.6736641390712486,0.8316650511693378,0.6626687547697854,252
0.3590002273746866,-0.1300059998782582,0.9117593423149339,-0.3590470514487691,253
-0.8714068930812952,-0.3626103498707881,0.7346718418234166,0.4355583816636737,254
1.54476236021663,-0.9222688203476079,0.8416409822467082,0.04415680545128906,255
0.7847884094522298,-0.5197055399969934,0.8146404145666377,-0.12714791378902726,256
0.3440580724513018,-0.14953756723848344,1.5839374665448314,-0.9308614089774058,257
-1.3073733670485193,-1.0888423912600234,1.1739143398014067,-0.09891291193960741,258
0.8591443040922973,-0.8374355934769809,0.7216869843870489,0.03664207263863875,259
0.044500562370641226,-0.33189376206726867,1.263837193840415,-0.5958563403192166,260
0.6232906498076649,-0.5051499783199059,0.7492956154347815,0.09241182801244018,261
0.9971984698784466,-0.5249101966109935,0.7399360818157739,-0.19587929078761143,262
-0.5388017113775068,-0.36001575195841146,0.9657048710710299,-0.4312742281351874,263
-0.22733363546859628,-0.627824713884936,0.6903733069160591,-0.2075250701807672,264
-0.5849264417879414,-0.3586250548078745,0.6161813333689637,-0.1539537338326512,265
0.23024449940137506,-0.538651566352017,0.7850449583315441,-0.11362821661394473,266
-0.5413772571320907,-0.1482525808667361,0.7923006182039176,-0.3192478330386015,267
0.22120551767400395,-0.16247469055039873,1.4034568403988343,-0.7875324525294587,268
-0.37234743982036395,-0.5780671867214916,1.3988146649899236,-0.6823604688284166,269
-0.4118515942541627,-0.17276000049435455,0.7099564855093455,-0.3343399883969421,270
-0.27870062025779346,-0.12447573605069127,0.7305481132939968,-0.2565353435843751,271
-0.1995166240226817,-1.0506099933550872,0.6834613124997292,0.11953760503715906,272
-0.44566835330617116,-0.01452861671041231,0.7619428656512671,-0.5304741659801278,273
0.3347351471318334,-0.11114683301706371,0.7077064039791987,-0.3771034556379535,274
-2.278139942309905,-0.8620132672764684,0.8064241959489677,-0.0028540813467567185,275
0.21592822933991776,-0.023741750742954877,0.7648110386557377,-0.5209564775999689,276
0.46322087977479204,-0.10618277603253695,0.7551351635673076,-0.220980769796066,277
0.1219863790508384,-0.7007106659123201,0.7931405517071146,-0.12932116009078745,278
-1.2769303565785344,-0.8195873671616762,1.0684493280376783,-0.2967511976847062,279
1.0937017848055486,-0.6591594501876684,1.040159117831352,-0.35317428488605707,280
-0.5658464289333992,-0.929962133392245,0.7407020961565908,-0.021984693492146008,281
0.8668188029260482,-1.0996328713435297,0.6617180576946594,0.17663719813688003,282
-0.44831827747744213,-0.6625407387093438,0.6462664557108608,-0.12580486073747368,283
-0.5770000227283836,-0.6623411089738578,0.7221977640551155,-0.25451474788309003,284
-0.7468074301215563,-1.245651664288981,0.6597546162681032,1.8747961201113512,285
-0.4810256888556633,-0.7048729147478088,0.6782815921420242,-0.03792865911284666,286
1.902302114017725,-0.2016947179780235,0.615255466590478,-0.007597994694296797,287
0.9310203046006562,-0.21652521241775355,0.6416624622379814,-0.18413765458975734,288
0.021891873919109107,-0.3982658517398951,0.8488477592766199,-0.3202462603200236,289
0.17196035401267698,-0.1688984354986406,1.0938242716160593,-0.5195596061001644,290
0.6487014566517258,-0.8164454663811384,0.6441233407601185,0.11834318357634642,291
1.5001815668690701,-1.239577516576788,1.571206716129117,-0.7872946298235135,292
0.0663259253620378,-0.5628839069519214,1.0674354061633633,-0.41017446508904937,293
-0.4786657432224317,-0.5843590201038457,1.0491443414635082,-0.4490299932142201,294
-1.4540005441998212,-1.1555228242543185,0.904656048808706,0.10442458522453231,295
-0.2026008747168595,-0.46813805090419064,1.160768561861128,-0.6255269072907188,296
0.9288667653964005,-1.1791420105603,0.676126370759378,0.2900682528267204,297
1.6292056571023037,-0.6076548446387959,0.7355190588151711,-0.13731399201565264,298
-0.026345767959591485,-0.263046046216854,1.2138549679386774,-0.5930028373591825,299
0.5493834099779165,-0.8024437868464636,0.7816405047233714,0.01436487115497285,300
-0.6861116978861322,-0.7907531512466263,0.7114444627638585,0.07608537889051077,301
1.1184631397753655,-0.28166442109149326,0.7417029839577399,-0.12693702762725803,302
1.0133429043453466,-0.8371370066780739,0.9866553098320722,-0.1725241385343246,303
-0.07817311666481078,-0.6701954778359306,1.017075096376059,0.011827813613984828,304
0.0725807326489497,-0.8294449414787914,0.8317162409951754,0.0008788424217997946,305
-0.033393703348594005,-0.7569619513137056,0.894692583410389,-0.10822367836583431,306
1.510142699402573,0.0,0.6172625170913744,-3.0457574905606752,307
0.22164892819222898,-0.33376290410419557,1.1165280496157148,-0.4634764085026045,308
0.15494104473032735,-0.3234892897174464,0.7278583226234522,-0.18542929685936638,309
1.265478203580642,-1.4749551929631548,1.2405342723526027,-0.3049367189967902,310
-3.292012760898042,-1.1396619934290064,0.8130803608679104,0.22495257165907126,311
-0.8464900106991624,-1.3655227298392685,0.6321838739435832,0.5419034220825388,312
-0.022280966256075178,-0.5412111182891549,0.9242172395610398,-0.48015193332637074,313
0.443951053179596,-0.0032257291386954146,0.6592409509282418,-0.8497165998329448,314
-1.9902092806457021,-1.5482135644757098,1.161595572812202,0.0296561929780148,315
0.22276847934857988,-0.5823622603477704,0.7201096669144572,-0.13388435631970308,316
0.03486899636113058,-0.30785839063321624,1.683009193502354,-0.9695076868329717,317
0.6680316265024223,-1.3419886033428876,1.0576394825915378,0.13156931550731307,318
-1.697690721630015,-1.4596705252091262,0.7965257672143038,0.31031676039219286,319
0.1540586103769709,-0.4748255721647285,0.6499187187354192,-0.1990434711244769,320
-0.7282280719643703,-1.3788237182249647,1.0014437980329738,0.12076279595416371,321
-0.682919113926807,-0.35154240571747747,0.8687149541011864,-0.25558484888044314,322
0.4293161521316618,-0.011039929609661969,0.9074328599692592,-0.6750928500211847,323
-0.1475810070629986,-0.3943717779923814,0.9393345133801285,-0.4152965238373272,324
0.16372773595890472,-0.6708055849115488,1.2895778052105744,-0.5103090004944413,325
1.5388124296330574,-1.0132282657337552,1.05073153537156,-0.10367837569055494,326
-0.13461172368580723,-0.5263670731261589,0.6399245471023367,-0.3303057968817946,327
-1.0275425859667975,-1.142064735280571,0.6515299867927846,0.09291619416911744,328
-0.6544694419653776,-1.2276782932770802,0.8351513312966196,0.09278226791820816,329
-0.1923973300835054,-0.1851533313955367,0.8302421212693779,-0.26193521838795447,330
0.9817461432349174,-0.6942188487450177,0.7983121919826278,0.06399113734198054,331
-0.3720813844285818,-0.5572067740602309,0.7271018606291918,0.15610666112411384,332
-0.4782867263616734,-0.4705696456330141,0.8778894253714841,-0.4131547667864416,333
-0.27800812321509527,-0.4091581652183974,0.8120773708565142,-0.3725689812101551,334
-0.17277939484590937,-0.38827669199265824,0.7816907640559065,-0.3772060244946552,335
0.1592964266883854,-0.5388017113775068,0.8813161686664694,-0.1975622200343851,336
-0.07158878382347528,-0.4898573005974269,1.4602015119995633,-0.8352815586647616,337
-0.2807930517531736,-0.2511145599904833,0.7147990136881347,-0.5722155073413672,338
0.06811161702730344,-0.1830961606243397,1.029063011929346,-0.536325469007584,339
-0.9309982829543999,-1.2873502983727887,0.7106165590890309,0.2586261471108938,340
0.30956629589377344,-0.5741398549221596,0.6183200996243995,-0.11815022167303367,341
0.1342727566206291,-0.20901152491118416,1.083470369042582,-0.5106377820428102,342
0.09450606645445501,-0.2787666299827225,0.9035945611002464,-0.3485054291316821,343
-0.01843053827938486,-0.46711828059260274,1.1413651012407369,-0.5363700472532187,344
0.3980442268420142,-0.8091082830778303,0.7163372878895486,0.026592227291736648,345
0.16648931832594588,-0.4183916339679425,0.6413055159986573,-0.23330350298389682,346
-0.5127484680651897,-0.7654827164873134,0.6423655808449733,-0.0918150377750711,347
-0.21646801572573054,-0.22417118553538762,0.6965835256348845,-0.29409961750459646,348
-0.12279572260003131,-0.081759909778585,0.8378345528577843,-0.6717415094256143,349
