Source_ID,E_peak,Beta,log_E_peak,log_Beta,Prob_Run1,Std_Run1,Prob_Run2,Std_Run2,Prob_Run3,Std_Run3,Mean_Consensus,Std_Consensus,Min_Consensus,Max_Consensus,Range_Consensus,CV_Consensus
742,0.32501,0.2177,-0.488103276319569,-0.6621415709589057,0.3656478082362532,0.1891376230301143,0.3462416502851541,0.2303196463483802,0.3561515634006014,0.240767273988902,0.3560136739740029,0.009703813772235517,0.3462416502851541,0.3656478082362532,0.019406157951099123,0.027256856152035203
413,0.93953,0.3098,-0.0270893479461656,-0.5089185865768128,0.365640178711578,0.2795650331514823,0.3460361032260655,0.1366261443157852,0.3561299160932627,0.3331691470574476,0.3559353993436354,0.00980348517032756,0.3460361032260655,0.365640178711578,0.019604075485512518,0.02754287691805019
480,0.15719,0.1718,-0.8035750860508047,-0.7649768405047764,0.3656319956876531,0.3208429863926844,0.34599524787414,0.3338567501849946,0.3560113930802423,0.1968175580082581,0.35587954554734513,0.009819037834830163,0.34599524787414,0.3656319956876531,0.0196367478135131,0.02759090170192108
647,1.3432,0.1913,0.1281406831299923,-0.7182850299727042,0.3655267797296799,0.2568139167075461,0.3457422479874795,0.3438357186903543,0.355214131640563,0.2534679479082644,0.35549438645257414,0.009895242853729029,0.3457422479874795,0.3655267797296799,0.019784531742200406,0.02783515845108162
700,0.83692,0.3534,-0.0773160536185,-0.4517334548292547,0.3651831003864064,0.294551322997893,0.3455177355687616,0.1859282249163729,0.3550782685316843,0.283490644126622,0.3552597014956174,0.009833937756212751,0.3455177355687616,0.3651831003864064,0.019665364817644804,0.02768098221667915
708,1.9661,0.5839,0.2936056031928181,-0.2336615247487127,0.3649346887171978,0.1112691643735921,0.3454073809113605,0.2037242116545273,0.3547620245624314,0.1963427521873702,0.3550346980636632,0.009766509134009164,0.3454073809113605,0.3649346887171978,0.019527307805837335,0.027508603841227483
982,0.2896,0.1571,-0.5382014424748907,-0.8038238149600268,0.3647326336697913,0.2019843977178073,0.3453225354696401,0.1833995320730052,0.3544061502116916,0.2596607217243315,0.35482043978370764,0.009711678790095424,0.3453225354696401,0.3647326336697913,0.019410098200151216,0.027370685077524406
38,0.23882,0.4794,-0.6219293059935578,-0.3193019703023649,0.3647220669782138,0.2609033446133929,0.3449661651559844,0.240804379378729,0.3542985435629545,0.2431902355128082,0.35466225856571754,0.009882971752201769,0.3449661651559844,0.3647220669782138,0.019755901822229416,0.027865867412875053
205,0.72931,0.4722,-0.137087831528124,-0.3258740172572918,0.364663180691212,0.2065565552733818,0.344942205304652,0.2851100769265649,0.3540558622881155,0.1902997242667218,0.3545537494279931,0.009869910650678042,0.344942205304652,0.364663180691212,0.01972097538655998,0.027837557459837167
903,0.11219,0.0448,-0.9500458519779535,-1.348721986001856,0.3643445100542614,0.2704115309884089,0.3449256980621946,0.2474246360352388,0.3535446072162317,0.1920556912695149,0.35427160511089584,0.009729797492751015,0.3449256980621946,0.3643445100542614,0.019418811992066798,0.02746423105250853
655,0.92514,0.5094,-0.0337925411779872,-0.2929410593724037,0.3638718418978126,0.1947346468379979,0.3446181146737378,0.1991505909792722,0.3533149491365598,0.3209792299759127,0.35393496856937007,0.009641826646313764,0.3446181146737378,0.3638718418978126,0.019253727224074757,0.02724180211090382
993,1.1426,0.2963,0.0578942197245302,-0.5282683485199489,0.3638639671103479,0.1451544195023769,0.344421676192343,0.1902476739585323,0.3528921547919076,0.1866202364303219,0.3537259326981996,0.009747925842601058,0.344421676192343,0.3638639671103479,0.019442290918004923,0.027557848226354233
1018,0.17158,0.1791,-0.7655333365097383,-0.7469044141509684,0.3631008978700469,0.2864081772422548,0.3444045493308462,0.2453889977918133,0.3524355047250629,0.2582156597218814,0.35331365064198533,0.00937905738138827,0.3444045493308462,0.3631008978700469,0.018696348539200713,0.02654598003469818
