E_peak beta sigma_det beta_Rel number 
2.0995 0.6334 13.8592 0.31938743290179983 524 
2.6115 0.3131 16.9039 0.28329607154263814 525 
0.0026599 0.0322 6.9671 2.37888198757764 526 
1.8232 0.9433 5.3417 0.3782465811512774 527 
0.40657 0.159 5.9411 0.9377358490566038 528 
0.32639 0.4637 6.4652 0.2682769031701531 529 
0.87116 0.4096 8.2802 0.21606445312499997 530 
0.53484 0.3421 7.8642 0.3162817889505992 531 
1.9836 0.6441 14.6433 0.272007452258966 532 
0.56431 0.4918 4.224 0.17710451403009353 533 
1.8792 0.3716 5.0607 0.5831539289558666 534 
0.47241 0.9671 5.0476 0.08613380208871885 535 
0.73941 0.3503 11.8614 0.2874678846702826 536 
3.4503 0.388 4.834 0.5721649484536082 537 
0.15613 0.0752 4.8355 1.2872340425531914 538 
0.22678 0.2357 4.4601 0.9444208739923632 539 
0.562 0.5617 8.0549 0.14918995905287522 540 
0.62423 0.1213 7.4426 0.7683429513602639 541 
0.46175 0.5373 6.5968 1.2086357714498417 542 
0.90093 0.5149 7.2964 0.20528257914158088 543 
0.8917 0.1159 7.3891 0.633304572907679 544 
2.0232 0.3687 6.6072 0.3024138866286954 545 
1.2265 0.5375 4.4488 0.818046511627907 546 
0.78792 0.1853 8.824 0.531570426335672 547 
0.49725 0.1198 5.9268 0.6118530884808013 548 
0.59265 0.3751 4.5612 0.5478539056251666 549 
0.59707 0.1834 6.5756 0.6712104689203926 550 
1.2094 0.2911 12.4713 0.3716935760906905 551 
0.60684 0.239 5.8623 0.2665271966527197 552 
0.56316 0.3127 7.9081 0.2711864406779661 553 
1.2411 0.2883 4.1905 0.27055150884495316 554 
0.04837 0.0534 5.6599 1.4101123595505618 555 
0.07633 0.0593 4.2719 1.4873524451939293 556 
1.2402 0.3139 13.209 0.326218540936604 557 
1.9311 0.5416 6.498 0.5437592319054653 558 
0.65804 0.2489 5.3793 0.5608678184009642 559 
1.4393 0.3499 13.1306 0.3046584738496713 560 
0.713 0.8213 5.933 0.36137830269085597 561 
1.2876e-05 0.0164 7.2054 20.786585365853657 562 
0.24451 0.095 8.745 0.7063157894736842 563 
27.477 0.0029 7.3417 25.0 564 
0.43489 0.3813 5.7417 0.5339627589824286 565 
0.74252 0.374 8.7766 0.37700534759358284 566 
1.819 0.6742 17.9288 0.2500741619697419 567 
0.59502 0.1516 5.3912 0.8529023746701846 568 
0.54992 0.3611 6.7336 0.4192744392135143 569 
0.35286 0.2682 5.2074 0.5656226696495154 570 
36.416 0.092 6.6284 1.4967391304347826 571 
1.8769 0.5706 9.465 0.38468279004556605 572 
2.0132 0.4445 10.8222 0.40832395950506184 573 
0.39106 0.2225 8.453 0.46966292134831455 574 
0.59731 0.2726 10.6308 0.35546588407923696 575 
0.0020788 0.0584 5.0831 1.9195205479452055 576 
0.031671 0.0689 6.9565 1.1364296081277212 577 
0.30254 0.5228 8.834 0.381407804131599 578 
1.306 0.2097 34.6074 0.19217930376728662 579 
0.26575 0.1466 10.5842 0.3806275579809004 580 
0.53609 0.1784 9.9728 0.4573991031390135 581 
0.36537 0.3089 11.2585 0.3544836516672062 582 
0.071576 0.16 4.1965 1.00625 583 
1.6522 0.4032 8.9174 0.453125 584 
4.2983 0.2698 6.7482 0.5670867309117865 585 
0.32576 0.5315 5.6836 0.814299153339605 586 
1.2289 0.1041 5.2537 1.4707012487992317 587 
2.372 0.3542 4.4753 0.6343873517786561 588 
0.33851 0.2968 4.614 0.5754716981132075 589 
0.46063 0.1841 5.0516 0.5942422596414991 590 
0.7903 0.5448 8.2158 0.45668135095447876 591 
328.3 0.0626 6.0641 1.7492012779552715 592 
3.0973 0.1502 4.811 1.2989347536617843 593 
0.45012 0.4002 6.8637 0.40379810094952523 594 
1.8044 0.4102 9.6803 0.39785470502194054 595 
1.2712 0.4036 19.3727 0.23092170465807732 596 
0.51958 0.3947 5.0371 0.17380288826957183 597 
0.64187 0.64 7.2147 0.3803125 598 
2.3744 0.946 8.7405 0.2141649048625793 599 
16.394 0.0262 26.3078 0.5648854961832062 600 
0.91214 0.3969 7.8949 0.41143864953388765 601 
4.2006 0.9063 4.747 0.4199492441796315 602 
0.51679 0.2966 14.3182 0.21173297370195548 603 
0.083237 0.0833 6.3238 1.1116446578631454 604 
0.39582 0.9308 5.8745 0.3366996132359261 605 
2.2457 0.4597 5.7694 0.6410702632151404 606 
0.70223 0.2687 6.1726 0.5132117603275028 607 
2.0872 0.5994 7.9979 0.47647647647647645 608 
1.5894 0.9392 10.2299 0.34060902896081774 609 
0.64434 0.6113 6.0805 0.47407165058072964 610 
1.5963 0.4717 4.8945 0.7017171931312275 611 
1.2335 0.1456 5.7405 0.7403846153846154 612 
0.31481 0.07 5.7585 1.3714285714285712 613 
0.90911 0.1127 4.7024 1.150842945874002 614 
1.9787 0.4458 13.2846 0.3622700762673845 615 
1.2239 0.2673 7.6766 0.6677890011223345 616 
0.73851 0.4521 4.4061 0.8055739880557399 617 
0.36399 0.4685 5.7267 0.2358591248665955 618 
0.88957 0.344 6.4828 0.30000000000000004 619 
0.34177 0.2736 5.5259 0.48647660818713445 620 
0.83551 0.2986 4.7041 0.5850636302746149 621 
0.33105 0.237 4.4419 0.8616033755274262 622 
3.371 0.2402 6.953 0.517901748542881 623 
0.14409 0.0925 4.2011 1.1632432432432434 624 
0.41424 0.2464 38.9105 0.14366883116883117 625 
1.1276 0.324 10.7485 0.34012345679012346 626 
1.5779 0.3636 13.6397 0.29647964796479653 627 
0.64093 0.5377 5.3222 1.0723451738887857 628 
0.57885 0.4386 6.2491 0.44049247606019154 629 
0.7116 0.7331 5.4158 0.5580411949256582 630 
0.92908 0.3793 4.0629 0.36224624307935666 631 
0.5431 0.816 4.6873 0.2558823529411765 632 
0.2668 0.1796 5.7569 0.515033407572383 633 
0.4777 0.2765 6.4873 0.6795660036166365 634 
0.44448 0.2483 4.7768 0.6194120016109544 635 
0.060231 0.0922 10.6583 0.6941431670281996 636 
0.87989 0.6511 8.376 0.3673782829058516 637 
2.5159 0.3783 5.5674 0.711868887126619 638 
1.3559 0.975 10.8942 0.13384615384615386 639 
0.33779 0.1699 5.8554 0.7557386698057681 640 
2.0291 0.4544 10.4043 0.3351672535211267 641 
3.0037 0.7633 4.4451 0.6787632647713874 642 
0.75217 0.2658 12.5577 0.30398796087283675 643 
1.748 0.5247 12.3968 0.3262816847722508 644 
0.22993 0.1095 5.1057 1.1616438356164385 645 
6.4825 0.1543 10.2151 0.5975372650680493 646 
1.3432 0.1913 4.3846 0.7088342916884475 647 
1.2581 0.3196 15.4787 0.35356695869837296 648 
0.44508 0.2134 6.9726 0.6007497656982194 649 
0.0084023 0.0554 5.535 2.104693140794224 650 
0.9143 0.5412 7.0189 0.5404656319290465 651 
0.7676 0.5228 6.7736 0.42444529456771224 652 
0.30774 0.119 5.9031 0.7924369747899159 653 
0.9335 0.3805 15.6382 0.2759526938239159 654 
0.92514 0.5094 11.3153 0.3535531998429525 655 
0.7242 0.2326 9.2866 0.39208942390369733 656 
1.0541 0.3168 7.4518 0.32291666666666663 657 
0.85311 0.2507 9.913 0.39250099720781817 658 
0.5335 0.3501 4.6468 0.656098257640674 659 
0.31112 0.109 4.6234 1.0174311926605504 660 
0.91753 0.9206 6.3253 0.2866608733434717 661 
0.49695 0.1591 10.2343 0.6700188560653677 662 
0.064547 0.0851 6.3551 1.0517038777908343 663 
1.4958 0.4329 5.502 0.5553245553245553 664 
0.97529 0.2566 4.3608 0.32813717848791896 665 
0.3031 0.098 5.1884 0.9091836734693877 666 
1.466 0.2658 8.2783 0.48758465011286684 667 
1.3244 0.2287 9.0877 0.5386969829470923 668 
0.43212 0.4079 5.1489 0.8744790389801422 669 
0.85101 0.2233 4.3994 0.864755933721451 670 
0.37738 0.3817 6.8988 0.1988472622478386 671 
1.4211 0.5775 8.8243 0.46909090909090906 672 
1.45 0.3455 8.7028 0.42691751085383506 673 
0.83445 0.5112 7.2045 0.22437402190923317 674 
0.87989 0.5653 6.4926 0.6920219352556164 675 
0.49416 0.1308 8.3156 0.7691131498470948 676 
0.57643 0.7284 6.8479 0.4772103239978034 677 
1.5437 0.5756 17.5202 0.22307157748436413 678 
1.8825 0.6565 7.6285 0.40106626047220106 679 
14.848 0.2305 5.3042 0.8694143167028199 680 
0.69609 0.812 6.1645 0.3466748768472906 681 
1.539 0.3234 4.153 0.33766233766233766 682 
0.59897 0.3107 5.6302 0.4293530737045381 683 
0.50673 0.1853 7.0622 0.5493793847814356 684 
0.87141 0.4899 6.8936 0.4986731986119616 685 
0.45853 0.7019 7.0169 0.40475851260863377 686 
1.7479 0.4967 7.9905 0.19387960539561103 687 
0.83417 0.6221 9.6266 0.43079890692814665 688 
0.69535 0.1396 6.214 0.7005730659025787 689 
0.36376 0.2418 10.9944 0.4036393713813069 690 
1.344 0.385 16.9631 0.26363636363636367 691 
0.61912 0.2752 4.756 0.6017441860465116 692 
0.26758 0.065 4.6126 1.5446153846153845 693 
0.73596 0.4553 7.7171 0.2991434219196134 694 
0.69795 0.189 5.9697 0.5576719576719577 695 
0.174 0.1899 4.2992 2.887309110057925 696 
0.7192 0.7612 11.0443 0.1815554387808723 697 
0.6459 0.3955 6.7774 0.42402022756005053 698 
0.60974 0.2761 8.4595 0.46758420862006517 699 
0.83692 0.3534 11.2251 0.36587436332767403 700 
1.2701 0.9465 6.7211 0.34632857897517166 701 
0.3363 0.2588 5.0678 2.501159196290572 702 
0.2301 0.2387 5.5743 0.5839966485127775 703 
1.9224 0.3834 6.8789 0.4731351069379238 704 
0.68198 0.2075 5.9211 0.7325301204819278 705 
0.090757 0.1837 8.4363 0.5449101796407185 706 
1.715 0.797 8.5034 0.2382685069008783 707 
1.9661 0.5839 5.0981 0.4332933721527659 708 
1.3108 0.584 5.9903 3.1011986301369863 709 
2.6434 0.9044 7.4517 0.2830605926581159 710 
0.86662 0.5411 5.7059 0.48142672334134173 711 
0.094255 0.0038 29.3928 2.8421052631578947 712 
0.61542 0.4449 6.5205 0.20723758147898405 713 
0.62823 0.2844 5.1173 0.6684247538677919 714 
0.63854 0.4799 11.1711 0.34965617837049384 715 
0.56061 0.1763 5.7961 0.7385138967668746 716 
1.8353 0.2588 4.0967 0.29289026275115926 717 
0.33511 0.2304 5.8919 0.4344618055555555 718 
1.89 0.1658 5.8117 0.7032569360675512 719 
0.98604 0.5629 13.6817 0.25581808491739205 720 
0.42047 0.1282 6.5099 4.345553822152886 721 
0.56915 0.6184 5.5453 0.794954721862872 722 
1.6699 0.3992 12.7269 0.29809619238476953 723 
0.85147 0.349 10.6479 0.3134670487106017 724 
1.4507 0.6174 8.3379 0.3616780045351474 725 
0.48705 0.213 5.5844 0.6 726 
0.92916 0.2208 7.4705 0.2740036231884058 727 
1.3272 0.3499 6.2362 0.5218633895398685 728 
0.024029 0.0218 27.3935 0.7568807339449541 729 
0.5874 0.227 4.5096 0.3162995594713656 730 
0.35073 0.2701 6.3688 2.04183635690485 731 
0.76672 0.5752 13.7531 0.43636995827538244 732 
1.2978 0.2119 13.0936 0.37989617744218973 733 
0.3387 0.3602 5.5782 1.5177679067184895 734 
8.9034 0.2152 4.3608 0.8513011152416357 735 
1.7031 0.4037 5.2565 0.5442160019816695 736 
0.16436 0.0855 6.3238 0.9122807017543859 737 
1.7757 0.5652 12.4792 0.3198867657466383 738 
0.84496 0.5132 4.5241 0.6182774746687452 739 
0.36038 0.5254 6.623 0.8208983631518844 740 
2.6871 0.8617 7.2308 0.2995241963560404 741 
0.32501 0.2177 13.8554 0.3068442811208084 742 
0.90452 0.745 7.8082 0.3320805369127517 743 
0.65911 0.3951 7.0997 0.4269805112629714 744 
0.33985 0.1997 6.747 0.46619929894842266 745 
1.5747 0.347 4.7699 0.4008645533141211 746 
1.3405 0.1561 5.4485 0.7802690582959643 747 
0.060994 0.0415 7.1691 1.4578313253012047 748 
4.4849 0.2578 4.5364 0.709464701318852 749 
0.41003 0.3088 4.762 0.6068652849740933 750 
1.2623 0.2253 4.2514 0.32001775410563693 751 
1.306 0.8463 7.2922 0.3017842372681082 752 
1.6741 0.4241 9.2842 0.4001414760669653 753 
1.1452 0.2134 32.9534 0.1733833177132146 754 
1.9467 0.127 10.7225 0.6488188976377953 755 
17.867 0.6593 6.4511 0.4620051569846807 756 
1.0026 0.4377 6.9995 0.40210189627598814 757 
0.87937 0.7934 6.7327 0.3050163851777162 758 
1.2603 0.6555 14.471 0.275209763539283 759 
0.43576 0.2492 4.65 0.6974317817014446 760 
0.023134 0.136 4.6154 1.4595588235294117 761 
1.2585 0.5237 7.1217 0.37521481764368914 762 
1.0198 0.3797 4.0571 0.3926784303397419 763 
0.75236 0.2897 10.3776 0.36624093890231274 764 
1.3672 0.4793 5.274 0.6175672856248695 765 
3.4915 0.4664 17.3694 0.2823756432246999 766 
0.51271 0.3103 8.0279 0.25555913631969057 767 
0.83061 0.1889 16.8374 0.30757014293276863 768 
0.00029329 0.0552 4.4638 2.2717391304347827 769 
0.67394 0.9316 6.3658 0.3146200085873766 770 
1.0848 0.2694 8.3342 0.31662954714179664 771 
0.74071 0.2202 5.7611 0.5835603996366939 772 
0.36649 0.1772 5.4326 0.7742663656884875 773 
1.2842 0.892 6.2076 0.4848654708520179 774 
1.7523 0.0429 4.2323 1.766899766899767 775 
0.95484 0.3777 4.2689 0.3632512576118613 776 
0.88637 0.1597 9.3647 0.453976205385097 777 
1.0105 0.6004 6.0514 0.46535642904730173 778 
0.31635 0.2827 4.3857 0.6724442872302794 779 
0.12143 0.0417 10.0602 1.0095923261390887 780 
1.0893 0.5408 6.4758 0.4262204142011835 781 
1.2901 0.8661 6.3984 0.4340145479736751 782 
3.5715 0.3944 13.9244 0.324290060851927 783 
0.57592 0.4336 5.5755 0.5710332103321033 784 
0.78703 0.2986 7.3567 0.4450770261219022 785 
1.7256 0.2522 17.3542 0.3112609040444092 786 
1.2636 0.4286 8.2014 0.41483901073261786 787 
0.053092 0.2078 5.7071 0.9884504331087584 788 
0.83634 0.9732 5.5871 0.2583230579531443 789 
0.89237 0.5365 6.8525 0.4003727865796831 790 
0.22586 0.1175 10.486 0.5114893617021277 791 
0.37296 0.3269 4.8043 0.3377179565616396 792 
1.6771 0.7475 12.4577 0.2713043478260869 793 
0.42871 0.3236 12.4159 0.33405438813349814 794 
0.15589 0.0919 4.1229 1.0924918389553864 795 
0.22997 0.1905 4.4732 0.7805774278215223 796 
0.15247 0.0804 4.5738 1.1791044776119401 797 
0.19689 0.1259 4.1117 1.0738681493248607 798 
0.56193 0.4617 7.4921 0.40762399826727314 799 
0.69837 0.5411 7.5524 0.15431528368138978 800 
0.46348 0.6754 6.4124 0.6060112525910571 801 
1.1276 0.8911 16.1206 0.13500168331275952 802 
0.19057 0.1301 5.0567 0.9946195234435049 803 
2.1511 0.7562 5.9933 0.5243321872520498 804 
0.95951 0.385 9.6841 0.36857142857142855 805 
1.1244 0.7934 5.5671 0.34408873203932444 806 
0.41168 0.1572 7.63 0.5305343511450381 807 
0.55588 0.2368 5.4035 0.6596283783783784 808 
0.49639 0.2476 4.357 0.30654281098546043 809 
1.631 0.2378 4.3178 0.6669470142977291 810 
0.45188 0.1251 4.3968 0.8896882494004796 811 
1.3798 0.3672 4.9002 0.35076252723311546 812 
0.87889 0.6527 5.1966 0.44660640416730507 813 
0.4184 0.7044 7.6819 0.3489494605337876 814 
1.797 0.4462 10.5644 0.3402061855670103 815 
0.69506 0.3049 8.1646 0.4024270252541817 816 
2.5716 0.4932 8.9231 0.4178832116788321 817 
0.50974 0.2019 8.1266 0.5656265477959386 818 
0.81659 0.2286 9.9637 0.48512685914260717 819 
1.6388 0.6634 6.5653 0.7181187820319566 820 
1.5437 0.6922 9.8576 0.3111817393816816 821 
0.89352 0.5888 6.8199 0.42561141304347827 822 
0.77882 0.3582 9.0605 0.4941373534338358 823 
0.35956 0.5892 7.7068 0.4899864222674814 824 
0.74312 0.4953 5.8651 0.49929335756107407 825 
0.49438 0.2512 8.4651 0.4315286624203822 826 
0.00034031 0.0339 4.271 2.6253687315634218 827 
0.71824 0.3562 9.1749 0.3340819764177428 828 
0.90685 0.3532 12.7119 0.32446206115515286 829 
0.3938 0.1036 4.8132 1.0897683397683398 830 
1.6266 0.2796 10.4285 0.4198855507868383 831 
0.27225 0.0607 11.684 0.8237232289950578 832 
1.2389 0.5456 11.1421 0.2769428152492669 833 
0.63473 0.3705 8.0348 0.2766531713900135 834 
1.6065 0.5315 5.5746 0.646472248353716 835 
1.7708 0.3743 8.8348 0.41651082019770236 836 
0.027241 0.0472 5.2444 1.7139830508474576 837 
0.15309 0.2017 6.0837 0.68368864650471 838 
1.8119 0.5288 12.4026 0.3004916792738275 839 
0.39262 0.3328 14.9785 0.2118389423076923 840 
0.81508 0.5325 7.1886 0.36225352112676057 841 
0.81579 0.1848 5.6781 0.6152597402597403 842 
0.77872 0.5259 6.8877 4.6406160867085 843 
0.22665 0.2713 4.593 3.3910799852561744 844 
0.889 0.3117 7.5297 0.4321462945139557 845 
1.6648 0.5017 7.9764 0.504883396452063 846 
22.999 0.0929 7.6952 0.8826695371367063 847 
0.68911 0.4568 7.0014 0.21760070052539407 848 
0.35735 0.1865 6.006 0.6916890080428955 849 
1.2384 0.3731 10.4406 0.3805950147413562 850 
0.87647 0.1978 27.4967 0.19464105156723963 851 
1.7159 0.5604 6.7845 0.4887580299785867 852 
0.21584 0.1574 6.0462 0.7077509529860229 853 
3.8295 0.6855 19.6715 0.2 854 
1.8314 0.3289 13.6705 0.3745819397993311 855 
2.127 0.4774 5.7811 0.7754503560955174 856 
0.9949 0.4359 4.8017 0.5602202339986235 857 
0.20681 0.2015 4.5662 0.9980148883374689 858 
0.63081 0.4384 5.5837 0.5237226277372262 859 
0.70174 0.4983 8.0589 0.24362833634356812 860 
3.8845 0.9846 4.2111 0.18190127970749542 861 
1.5026 0.3699 15.9853 0.2643957826439578 862 
1.8347 0.8617 5.5636 0.7458512243240107 863 
2.2769 0.3378 4.6435 0.3969804618117229 864 
0.90207 0.6015 7.7244 0.3825436408977556 865 
1.1542 0.2201 18.1698 0.3334847796456157 866 
1.9916 0.4577 12.3781 0.3185492680795281 867 
2.0156 0.4302 16.9531 0.2715016271501627 868 
0.4843 0.1705 6.7062 0.6662756598240469 869 
0.34261 0.089 5.1679 1.0966292134831461 870 
1.3309 0.5409 6.4736 0.4059900166389351 871 
0.78739 0.6172 7.3971 0.17530784186649387 872 
1.5532 0.6486 7.7714 0.40857230958988594 873 
1.2468 0.5199 9.1291 0.3102519715329871 874 
0.75605 0.4468 9.0509 0.2795434198746643 875 
0.78803 0.3345 7.743 0.3961136023916293 876 
0.031897 0.0923 5.4982 1.0530877573131094 877 
0.96922 0.567 8.3785 0.3772486772486773 878 
10.802 0.2639 4.442 0.8707843880257673 879 
0.63607 0.2995 4.3186 0.803338898163606 880 
1.0661 0.4604 4.1894 0.701346655082537 881 
0.95388 0.2697 6.472 0.575083426028921 882 
0.94809 0.2963 6.1746 1.4772190347620653 883 
0.94858 0.3959 6.0021 0.3629704470825966 884 
6.5307e-05 0.0267 4.1586 3.767790262172284 885 
0.57976 0.2266 5.917 0.5233892321270962 886 
1.7401 0.8248 9.1385 0.3292919495635306 887 
0.47992 0.0567 4.0806 1.7054673721340388 888 
2.0126 0.6167 13.7016 0.27306632073941944 889 
0.20816 0.1678 4.539 0.6895113230035756 890 
1.0815 0.2168 7.9342 0.5479704797047971 891 
0.23302 0.1639 4.7532 1.4704087858450274 892 
1.1508 0.3787 5.6077 0.2933720623184579 893 
0.92289 0.3255 15.0713 0.2804915514592934 894 
3.1365 0.5388 8.3556 0.49740163325909437 895 
1.003 0.5164 6.7951 0.40724244771494966 896 
1.8635 0.6373 5.7194 0.4484544170720226 897 
0.61297 0.3484 11.4064 0.25516647531572906 898 
0.51565 0.1938 5.1983 2.2053663570691433 899 
2.1289 0.5143 5.8999 0.49581956056776205 900 
0.63107 0.2288 5.9182 0.5113636363636364 901 
0.30774 0.1274 5.3023 2.021193092621664 902 
0.11219 0.0448 4.984 1.689732142857143 903 
0.80212 0.4685 6.6628 0.4463180362860192 904 
0.42656 0.1783 8.5826 0.4301738642736961 905 
2.071 0.6355 10.1884 0.31959087332808817 906 
0.26066 0.1334 8.6744 0.5569715142428786 907 
0.59251 0.4413 4.9001 0.5773849988669839 908 
0.27602 0.1506 5.7217 0.9628154050464806 909 
0.94643 0.2133 5.1601 0.6779184247538679 910 
0.64742 0.7427 4.6504 0.2043893900632826 911 
2.0662 0.3984 4.6157 0.6031626506024097 912 
0.93711 0.2521 10.7337 0.3696945656485522 913 
0.26666 0.2187 9.2997 0.33653406492912663 914 
1.0815 0.8043 6.7443 0.3256247668780306 915 
1.5667 0.2416 7.2972 0.6175496688741722 916 
0.8853 0.0689 8.7595 0.9375907111756169 917 
0.56188 0.2342 7.0744 0.6093082835183604 918 
3.7667 0.6816 9.1137 0.3507922535211268 919 
1.7998 0.3852 8.6997 0.46936656282450673 920 
0.85176 0.2802 7.0753 0.4964311206281228 921 
0.74002 0.4443 16.0634 0.20886788206167003 922 
0.60573 0.5652 4.2422 5.456652512384996 923 
1.1472 0.4537 15.5899 0.2799206524134891 924 
0.99843 0.6209 6.8386 0.4127878885488806 925 
0.33785 0.2123 6.327 0.694300518134715 926 
0.87538 0.6259 6.0382 0.5000798849656495 927 
0.89335 0.329 6.8215 0.5592705167173252 928 
0.58538 0.1682 8.5699 0.5083234244946493 929 
0.96882 0.3435 7.5553 0.4771470160116448 930 
0.71191 0.328 12.6662 0.27652439024390246 931 
0.55918 0.427 10.4015 0.21873536299765808 932 
0.4345 0.4125 7.4814 0.30230303030303035 933 
1.1171 0.2805 10.8088 0.3796791443850267 934 
2.6911 0.1928 4.2969 0.8324688796680498 935 
0.27233 0.1565 7.6751 0.6376996805111821 936 
1.6014 0.4791 8.1636 0.40262993112085155 937 
0.69063 0.3769 9.9613 0.25736269567524545 938 
1.3054 0.6831 5.725 0.48806909676474886 939 
1.0319 0.229 11.4571 0.38471615720524016 940 
0.33698 0.302 4.0756 0.9013245033112584 941 
0.79768 0.6755 5.0747 0.4504811250925241 942 
0.60555 0.3354 5.6241 0.5217650566487776 943 
0.012643 0.0711 5.2531 1.4106891701828412 944 
0.75247 0.3817 19.3815 0.21613832853025938 945 
0.53199 0.2198 5.5106 0.583712465878071 946 
0.73462 0.6404 8.6861 0.47126795752654593 947 
1.7257 0.9264 7.9728 0.3855785837651123 948 
3.3283 0.8752 9.5148 0.21263711151736744 949 
1.3206 0.6867 5.2211 0.47123926023008594 950 
0.82271 0.1899 8.9866 0.5808320168509742 951 
0.8289 0.2282 19.6119 0.1827344434706398 952 
0.068393 0.1097 4.5146 2.075660893345488 953 
0.50692 0.3696 10.9474 0.24161255411255414 954 
1.3882 0.4395 21.0456 0.18907849829351533 955 
1.2817 0.3543 6.2987 0.59808072255151 956 
0.62839 0.7321 5.7924 0.5358557574101899 957 
0.78736 0.0996 9.0768 1.247991967871486 958 
0.69576 0.4475 10.6599 0.4589944134078212 959 
1.6275 0.6596 6.5672 0.49681625227410553 960 
0.71972 0.6 5.0173 0.6043333333333333 961 
0.3362 0.4263 8.0233 0.32934553131597466 962 
1.5738 0.4396 9.2088 0.402638762511374 963 
0.77457 0.4793 9.9871 0.21531399958272482 964 
1.5914 0.57 10.131 0.3692982456140351 965 
0.59614 0.3508 5.174 0.5054161915621437 966 
0.76737 0.2984 6.6193 1.453083109919571 967 
0.52132 0.4047 10.0239 0.23597726711144057 968 
2.6291 0.3123 18.2624 0.30771693884085816 969 
0.66224 0.3011 6.6623 0.5549651278644969 970 
0.33063 0.5667 6.0466 0.26963119816481385 971 
0.72243 0.2038 10.903 0.4636898920510304 972 
1.3857 0.9598 5.789 0.3278808085017712 973 
1.3524 0.4843 5.679 0.5422258930415031 974 
0.50834 0.3575 5.4139 0.41174825174825175 975 
0.93628 0.4004 5.6412 0.5831668331668333 976 
0.56451 0.3807 7.6415 0.33333333333333337 977 
0.53187 0.1518 4.7824 0.6370223978919631 978 
2.3192 0.4854 12.3878 0.32179645653069633 979 
0.46598 0.3162 7.075 0.3810879190385832 980 
0.0051208 0.0221 12.0595 1.5837104072398192 981 
0.2896 0.1571 8.9027 0.45130490133672824 982 
0.72895 0.3992 12.0971 0.2467434869739479 983 
0.6225 0.3525 15.7964 0.2221276595744681 984 
0.28053 0.2751 5.7527 0.6226826608505998 985 
0.31729 0.2658 4.3162 0.6659142212189616 986 
0.044629 0.0922 4.3326 1.3427331887201734 987 
1.8269 0.6762 5.4459 0.6888494528246081 988 
0.51127 0.4403 4.2907 0.6043606631841926 989 
0.70753 0.2626 10.675 0.41546077684691546 990 
0.98359 0.3609 5.6405 0.5247991133277917 991 
3.4794 0.4558 9.5779 0.4969284774023695 992 
1.1426 0.2963 6.7368 0.4951063111711103 993 
3.0951 0.5787 6.801 0.46863659927423534 994 
3.1289 0.4918 4.5268 0.8275721838145587 995 
0.59159 0.2197 8.8729 0.4451524806554392 996 
0.39497 0.1796 4.586 0.9788418708240535 997 
2.0603 0.7645 7.2387 0.2725964682799215 998 
0.81665 0.3048 9.2697 0.369750656167979 999 
0.41286 0.2857 6.3494 0.4854742737136856 1000 
0.88588 0.6109 7.1795 0.4053036503519397 1001 
0.54254 0.2124 5.7393 1.0437853107344632 1002 
0.65303 0.3722 7.8631 0.2603439011284256 1003 
0.26716 0.1012 10.7896 0.9634387351778657 1004 
1.6029 0.8389 5.0806 0.43247109309810466 1005 
0.3582 0.364 5.4401 0.4774725274725275 1006 
1.1152 0.1575 4.5172 0.9904761904761905 1007 
0.76062 0.3357 4.3787 0.6064938933571642 1008 
0.38487 0.614 4.3737 1.8257328990228012 1009 
58.718 0.2163 4.1131 1.2963476652797041 1010 
2.0303 0.2572 8.1188 0.5583203732503889 1011 
1.4471 0.3266 8.6566 0.5838946723821188 1012 
7.8607 0.9992 5.3194 0.045636509207365894 1013 
2.5478 0.6124 7.2854 0.4062704114957544 1014 
12.881 0.3764 4.1984 0.7526567481402763 1015 
0.99852 0.1148 4.0994 1.048780487804878 1016 
48.193 0.9998 4.2923 0.0644128825765153 1017 
0.17158 0.1791 7.0677 0.7035175879396984 1018 
2.1971 0.6895 4.6501 0.390572878897752 1019 
3.3242 0.5713 9.3406 0.4022405041134255 1020 
0.92645 0.6987 16.1889 0.21740374982109634 1021 
1.0153 0.6469 4.5958 0.7738444891018705 1022 
372.4 0.045 6.4346 1.8822222222222222 1023 
10.154 0.9646 5.3467 0.3120464441219158 1024 
2.6886 0.7886 23.298 0.16624397666751203 1025 
1.32 0.3461 5.5892 0.789945102571511 1026 
0.18555 0.1688 4.3935 1.0930094786729858 1027 
0.14587 0.1534 10.3725 0.6479791395045632 1028 
0.39474 0.3819 16.3195 0.21733438072793926 1029 
1.0247 0.4005 12.5249 0.37078651685393255 1030 
1.2832 0.2562 41.8061 0.1592505854800937 1031 
0.031635 0.1214 4.4543 1.2957166392092256 1032 
0.096642 0.1013 4.4024 1.0937808489634748 1033 
0.44289 0.0609 7.5352 1.2660098522167487 1034 
0.9494 0.3085 27.9197 0.17341977309562398 1035 
0.71148 0.0634 6.151 1.2492113564668772 1036 
1.1633 0.3584 4.6658 0.5943080357142857 1037 
1.8871 0.719 16.2465 0.2443671766342142 1038 
0.016044 0.0108 4.567 6.8240740740740735 1039 
2.1595 0.7383 11.3356 0.3448462684545578 1040 
0.74391 0.2767 9.821 0.5218648355619805 1041 
5.4797 0.1137 5.665 1.1213720316622693 1042 
0.28976 0.9344 5.4449 0.27600599315068497 1043 
0.0017648 0.0373 4.4642 3.8176943699731902 1044 
0.18054 0.0904 5.8435 1.4966814159292037 1045 
1.3713 0.3462 4.3628 0.7047949162333911 1046 
