Beta,Beta_err,E_peak[GeV],det_sig,curv_sig,source_name
0.4778049632995456,0.07048044167743452,1.7039205114380344e-69,0.0039046369184934093,0.13973505480465334,J0744.4-1403
0.5654491436560642,0.0573710795254317,1.3116382962335362e-68,0.11900710661215452,0.2615157017012978,J0744.9-4028
0.23531981824536874,0.03068248561024316,1.103288916275129e-68,0.018314606498647648,0.07699549458677964,J0746.5-4113
0.15519049283467318,0.02443321978151063,3.004005237618424e-68,0.04426984803049336,0.023737475623697126,J0747.2-0736
0.5441279272981474,0.07578996828380126,9.480859585611954e-69,0.01294627124470571,0.18035101876134757,J0749.8-4420
0.5387976232086682,0.047033948079407965,5.617422783640145e-69,0.08881859869802194,0.2739560217873714,J0752.0-2931
0.117790982174065,0.016562903794197115,1.5548024339520913e-49,0.052987176964804206,0.007867661892273553,J0755.9-0515
0.4480076896190143,0.01684482556090685,9.192790572286837e-69,0.41912796442153644,0.5000336224867191,J0758.8-1450
0.1284515903530234,0.01834840831669212,5.664022182854502e-114,0.0020301517533030528,0.0034294936453500096,J0800.1-5531
0.6916288011184899,0.10019969458475274,1.1467303396749595e-68,0.03810155947652785,0.1597740568892475,J0800.5+3715
0.4253757427472911,0.0391401386115353,5.250250327351152e-69,0.054712481649719896,0.1934637885818035,J0800.7-1059
0.5231562390772457,0.06500646070715378,4.217207116999153e-68,0.06640261000979403,0.19568287270526527,J0800.9+0733
0.16987067458930444,0.026594619992951957,7.271662943849649e-71,0.01641633893805118,0.03247932217066774,J0801.3-0617
0.7274554351625306,0.03474685774697521,8.211507355772934e-69,0.3124531108454208,0.5721202340125074,J0802.1-5612
0.4215309332401258,0.0609420885704217,3.608642070399753e-69,0.024089404510439394,0.14612332728128571,J0803.5+2046
0.20298846557147848,0.019875484553036536,3.262420087807132e-70,0.04392176024318581,0.07928182368367964,J0813.1-5049
0.24169870674589303,0.03270292493832962,2.694831702996226e-67,0.021110118976838108,0.06603456391634725,J0815.5+6554
0.6162181055574973,0.0803242100317162,2.1504274820919663e-69,0.0720325516132031,0.278125210140542,J0817.7-5258
0.9777175812652918,0.047362856807235995,8.147577601478857e-69,0.04346773269452378,0.25613610382623897,J0821.5-1436
1.0,0.0036884764477857395,6.365786027882615e-68,0.0034679056573994615,0.16280008069396812,J0824.1-6004
0.15353023418385178,0.01879478444731587,2.0704767773241934e-71,0.06862734499823794,0.02656176450810302,J0826.0-0157
0.47090178259349874,0.06437213673205686,1.2306092582608024e-68,0.13550127884426205,0.19050500975052115,J0826.1-5053
0.08126529185599439,0.016374955949723952,3.13725641223138e-67,0.004449469976887846,0.0342949364535001,J0827.0-4111
0.35485844110450887,0.07139668741924117,4.395979357621505e-68,0.011184211948707862,0.08587183108062671,J0827.6-0059
0.4805138063614121,0.045694819687536706,1.688900870368944e-69,0.07206930622428528,0.20321430973034763,J0829.3+3729
0.2148724222299895,0.027839774462586637,7.640915042748209e-70,0.01346948394364006,0.06811915809293255,J0836.0-5458
0.9995630898287311,0.010642546693292612,1.9148116768081338e-68,0.019265902314891892,0.17974581400040346,J0836.6-6036
0.3320517301642782,0.03350170327734053,6.009011784641454e-70,0.05324878331427138,0.14908210611256809,J0838.4-3952
0.11106256553652567,0.017737577822154352,1.3280443657090041e-71,0.0064644874785688144,0.01398695447515298,J0838.5+4013
0.15973435861586854,0.027322917890285448,5.956250481398752e-71,0.03599141239322244,0.031201667675341268,J0838.9-2502
0.5888675288360712,0.030024668154587108,2.2084264037587616e-68,0.3035195783165091,0.4617039876269248,J0843.3+6712
0.433327507864383,0.04073769528955715,3.1937148578910887e-69,0.04865445692900089,0.21504942505547708,J0844.1-4330
0.34035302341838514,0.023258545753553392,1.8620503735654316e-69,0.1034599061243992,0.22560688588528008,J0844.9-4117
0.23051380636141208,0.020462821567015153,4.245859970730956e-70,0.09757052020746895,0.12393248604666801,J0848.8-4328
0.23243621111499474,0.036015505697169034,2.0346607101594392e-69,0.008637333604308503,0.06334476497881783,J0849.5+2710
0.11665501572876615,0.016280982027487373,2.5420164830932757e-56,0.022937039351216257,0.010019501042297088,J0850.4-2558
0.7149598042642431,0.03354869023845883,2.2040360471385659e-69,0.08158442642267369,0.35646560419608636,J0850.8-4239
0.6070429919608529,0.04491953482908493,3.144111530462913e-69,0.07844731226501372,0.34281487458812454,J0853.1-4407
0.742048234882908,0.05748854692822742,4.5281521990295e-69,0.11814445426969666,0.3811445094479188,J0853.6-4306
0.49720377490387974,0.01670386467755198,1.3247323422937688e-68,0.5564042747774725,0.5937731154596194,J0854.8-4504
0.19879412792729811,0.03892869728650299,2.1349456982207503e-70,0.0006529348556949116,0.034967386187882456,J0855.0+0720
0.2940405452638937,0.042429225889815576,9.533235769852885e-69,0.019441027226518665,0.09575684217604734,J0855.0-6026
0.2666025865082139,0.022412780453424177,6.234614495879227e-70,0.04462225988969293,0.14471118283908277,J0857.7-4507
0.29325410695560994,0.015035827557852698,2.579141954864053e-69,0.2115552173170431,0.2627933561966243,J0859.2-4729
0.4051904928346731,0.017714084341595212,2.862897635369329e-69,0.27401211172536943,0.4107995427341806,J0859.3-4342
0.9992135616917162,0.012122635968518737,2.4020642378494955e-67,0.008860023306747497,0.13025351354986214,J0859.8+0053
0.38981125480601186,0.03354869023845883,1.9879072633443734e-69,0.057907970777922146,0.21188891130388002,J0900.2-4608
0.17083187696609575,0.01893574533067074,2.6691057536778868e-70,0.021017151431159703,0.04613005177862955,J0902.5-4727
0.16506466270534775,0.03608598613884647,3.4130786413001613e-68,0.028915068741932892,0.02158563647367359,J0903.5+4057
0.18455085634393567,0.02267120873957477,4.165986289763537e-68,0.038756656368168774,0.05218209938807074,J0906.1-1011
0.8831702202027263,0.05405849876659227,4.408919356081029e-69,0.18388115720811973,0.4432788649048483,J0906.8-2122
0.5062041244320168,0.07010454598848821,4.0449048756065625e-68,0.02459532092180565,0.1460560823078475,J0910.1-1816
0.6011010136315973,0.07163162222483262,2.8017407378880074e-68,0.0006421246759648752,0.17651805527536815,J0910.9+6055
0.17292904578818594,0.015811112416304476,4.762689671108373e-71,0.032067317151214955,0.06078945598816488,J0911.6-4738
0.49248514505417684,0.06568777164336898,1.085111299391512e-67,0.016712537862654503,0.09938807074171205,J0914.5+6845
0.1401607829430269,0.03202161400211441,6.980435954710005e-70,0.0015718001327490183,0.007195212157891197,J0916.9+7756
0.5062041244320168,0.03810642546693292,3.03181082954633e-69,0.08147848666131924,0.29648308788918026,J0917.9-4755
0.14470464872422228,0.022694702220133915,1.230224139259031e-68,0.05904952575741523,0.016945733306435343,J0919.3+6607
0.7739426773855294,0.07597791612827441,1.7604559808980975e-68,0.08876670983531773,0.2919104296953803,J0919.5-6203
0.5053303040894792,0.277692940209092,1.0356620195640453e-69,0.029680429466820313,0.10470042364333265,J0924.1-5202
0.126791331702202,0.019828497591918244,5.722175152122006e-49,0.03502498232535614,0.0,J0928.4-5256
0.23068857042991958,0.03089392693527546,2.7001463452206732e-67,0.06245905644427244,0.06408445968663842,J0930.9-3030
0.39024816497728065,0.05276635733583931,4.692598012785951e-68,0.0534087739742761,0.13516239661085333,J0931.4-3559
0.7454561342188046,0.019311641019617055,1.7009165832242163e-68,0.7417858849321228,0.9958980566202676,J0933.8-6232
0.07532331352673888,0.014284036179960062,1.919125009627975e-65,0.07452754109489823,0.054737408378723686,J0934.5+7223
0.197396015379238,0.015035827557852698,3.7953477624586e-70,0.23500033511557158,0.09905184587452089,J0935.3+0901
0.13841314225795176,0.02450370022318807,6.494338750673958e-61,0.011813364408996677,0.008607356600094143,J0935.5+1152
0.12478154491436559,0.015811112416304476,1.0,0.027786485978115866,0.0,J0937.6-3358
0.253233135267389,0.03695524491953483,5.56889778941693e-68,0.026223333989150915,0.07222110147266492,J0938.8+5155
0.533117790982174,0.02753435921531775,8.533466841253949e-69,0.3092338393218125,0.4066975993544482,J0940.3-7610
0.39924851450541765,0.09061435451662164,3.2353077100824155e-68,0.03369965429045223,0.10947481675744737,J0942.5+7620
0.38710241174414534,0.044473158698461177,7.652853731803128e-68,0.03111169726307869,0.12379799609979153,J0944.7-5124
0.5076022369800768,0.0377775167391049,2.2275283062466304e-69,0.11210372583654576,0.26400376571851253,J0947.0-3548
0.3320517301642782,0.034112533771878305,4.563429099591774e-69,0.018299472247025578,0.1422903637953063,J0947.8-4234
0.5088255854596295,0.07196053095266064,2.0030809520141726e-69,0.0016561195346433827,0.10429695380270324,J0948.0-3859
0.3789758825585459,0.052108539880183255,1.3087884156204268e-68,0.04411418144238066,0.10248133951987089,J0949.8+7551
0.7472911569381335,0.07985434042053331,2.2143572363860435e-69,0.04633459235893256,0.24342680384641247,J0951.8-3711
0.727280671094023,0.026148243862328203,1.2818300854964182e-68,0.45973532355948943,0.6708358550198373,J0953.6-1509
0.3570429919608528,0.012686479501938214,3.267965801432643e-69,0.4539151227928315,0.4489946876470983,J0955.3-3949
0.713212163579168,0.0728767766944673,2.983825001925595e-69,0.023187835520953368,0.24167843453701834,J0955.8-4106
0.7822439706396365,0.09749794432045109,4.054378803050142e-69,0.028571305026517377,0.2052316589334947,J0957.6-3051
0.2039496679482698,0.027322917890285448,4.865285373180313e-69,0.01662605642481413,0.05702373747562369,J0957.6-5208
0.9712513107305136,0.06676847174908965,2.760301933297389e-69,0.037286471924882214,0.25358079483558604,J1002.3-2810
0.8026913666550157,0.07611887701162928,1.6647924208580452e-68,0.022614895995260828,0.21404075045390356,J1004.6-5215
0.24624257252708842,0.0318571596382004,4.059616421474236e-71,0.050764604012306314,0.07867661892273552,J1008.2-1000
0.9535127577770011,0.06681545871020793,1.2663483016252021e-68,0.03811453169220391,0.2266155604868536,J1011.4-5729
0.8104683677036002,0.1103958651474216,2.237926519294462e-68,0.03534280160941955,0.21679779436487123,J1014.6+6126
0.30024466969591046,0.03453541642194291,1.0200261880921205e-68,0.04659403667245371,0.11303880034967385,J1015.1-6353
0.2585634393568682,0.0177610713027135,4.0709389201263187e-70,0.16542818040892746,0.16569161455181225,J1015.5-6030
0.317721076546662,0.02262422177845648,9.55711314796272e-68,0.1494658690195383,0.19225337905991527,J1016.1-4247
0.2288535477105907,0.02603077645953248,2.0930447508280057e-69,0.031321414749841625,0.09010826440723556,J1016.2-5729
0.19564837469416285,0.027839774462586637,5.6681814680736346e-68,0.011532299736015425,0.049963015264608966,J1017.4+5956
0.3162355819643481,0.038035945025255494,2.7435107448201497e-69,0.008064394078615963,0.11108869611996502,J1018.1-4051
0.3163229639986018,0.028239163632092095,2.0399753523838865e-69,0.02635738021780351,0.15493241880169456,J1018.1-2705
0.17581265291855994,1.0,1.3798043595471e-69,0.011084758295191413,0.016878488332997106,J1018.2+0145
0.29858441104508915,0.04226477152590156,2.5444812447046136e-69,0.015389371863696613,0.09911909084795911,J1018.3-0703
0.6753757427472911,0.14488429460824623,6.150735577293383e-67,0.0014658603713945395,0.08741846546970614,J1018.4+2210
0.6569381335197484,0.09317514389756844,6.571208503427559e-68,0.007054723291829448,0.15432721404075045,J1019.3+5625
0.4754456483746941,0.04470809350405263,8.100593083262729e-69,0.06497134221353562,0.21209064622419474,J1020.4-5314
0.05111849003844808,0.013273816515916834,5.8100593083262726e-68,0.000410786829741841,0.0949499024947885,J1021.8-6308
0.7184550856343934,0.047926700340655465,1.1444196256643303e-68,0.18065756161261934,0.36594714545087753,J1026.2-5731
0.06571128975882558,0.012075649007400447,2.9131941770006933e-67,0.003599789850106061,0.07444018559612668,J1028.1-3550
0.08196434813002446,0.011887701162927288,1.3959023338211508e-67,0.012829521303621194,0.05554434805998251,J1028.4-1539
0.057235232436211106,0.0145659579466698,1.232919972271432e-67,0.018132995479182845,0.06704323851792078,J1029.4-0828
0.2595246417336595,0.04686949371549395,3.430254948779173e-68,0.007593070242385841,0.06563109407571784,J1029.9+7335
0.10931492485145053,0.01397862093269118,7.041592852191328e-61,0.02603739889779408,0.01882859256270594,J1030.7+6118
0.17651170919259,0.0019969458475273113,2.4367249480089348e-67,0.717824040542498,0.4372940622688454,1036.3-5833e
0.13919958056623558,0.019358627980735347,5.0816452283755676e-80,0.03385532087856492,0.012709299979826507,J1036.5-1809
0.365256903180706,0.024785621989897803,8.973272741277055e-69,0.16483794459566684,0.23811445094479186,J1036.6-4349
0.35372247465921003,0.021543521672735818,2.5583455287683893e-69,0.15442341744373841,0.289556855625042,J1037.8-5810
0.18725969940580214,0.02067426289204746,2.707848725256104e-70,0.08590417424280095,0.06092394593504136,J1039.2+3258
0.10791681230339041,0.020415834605896865,2.2561811599784335e-60,0.03407801058100392,0.0145921592360971,J1043.0+5316
0.4235407200279622,0.01872430400563844,4.830855734421936e-69,0.2253792751558287,0.43399905857037185,J1046.7-6010
0.18402656413841312,0.03011864207682368,6.538704459678041e-68,0.014879131380438337,0.03570708089570305,J1047.2+6740
0.34183851800069903,0.04205333020086926,3.279673419086497e-67,0.029909605277097337,0.08533387129312082,J1048.4-5030
0.6030234183851799,0.03251497709385646,7.249017946545483e-69,0.2660839259113522,0.5325801896308251,J1048.5-5923
0.08519748339741348,0.013579231763185718,3.5343911268581996e-68,0.04573138432999585,0.044045457602044244,J1049.8+2741
0.2638937434463474,0.038059438505814634,2.7290302703535392e-68,0.04308505233208007,0.10544011835115324,J1054.7-6008
0.26765117091925894,0.04510748267355808,1.5867673110991296e-69,0.023568353847451068,0.07719722950709433,J1055.6-0719
0.05173016427822438,0.012146129449077883,9.166602480166372e-68,0.004187863627420671,0.07612130993208256,J1055.7-1807
0.5830129325410696,0.09148361329731,1.0117846414542094e-67,0.03159599331498486,0.17160917221437696,J1057.6-4051
0.25332051730164273,0.022765182661811347,7.942694292536393e-68,0.12197774400197176,0.12023401250756506,J1058.4-6625
0.05671094023068855,0.012803946904733937,3.112531772317646e-67,0.011458790513851097,0.07282630623360903,J1059.4+2148
0.31291506466270536,0.05138024198284976,6.433566972194408e-69,0.13718982891809556,0.10833165220899738,J1059.4+0226
0.2555924501922405,0.034652883824738634,9.103442963875837e-69,0.059066822044983314,0.08835989509784144,J1100.0-2044
0.2790982174065012,0.03183366615764125,7.132326889008703e-69,0.0819671067851174,0.10860063210275031,J1105.1-2600
1.0,0.0,2.4932604174689977e-67,0.0018788092370823767,0.15459619393450338,J1105.3-0626
0.041943376441803557,0.013320803477035124,6.134560579218978e-67,0.012647910284156391,0.08600632102750319,J1106.2+7303
0.07654666200629148,0.017808058263831788,7.501193868905492e-66,0.005221316809613283,0.04115392374420012,J1106.7+3623
0.5313701502970989,0.03726066016680371,1.2831394901024417e-68,0.19505888304898952,0.29829870217201265,J1106.7-1742
0.541069556099266,0.07257136144719842,1.1004390356620196e-68,0.027853509092442164,0.11505614955282092,J1109.1-4853
0.15545263893743444,0.0036884764477857395,1.4193945929292152e-67,0.2884977525636341,0.13953331988433865,1109.4-6115e
0.18953163229639985,0.028380124515446966,3.931987984287145e-72,0.052902857562909855,0.04417994754892072,J1109.8+4406
0.16384131422579515,0.0350522729942441,1.096818917045367e-69,0.005009437286904339,0.019837267164279467,J1111.4+0137
0.3774903879762321,0.022154352167273586,7.317184009859046e-69,0.0939015452070906,0.2802770492905655,J1112.2-6055
0.993533729465222,0.032749911899447905,2.140799507047678e-68,0.010968008354106898,0.14962006590007396,J1114.6+1225
0.15090877315623907,0.006907083284388583,7.877994300238773e-71,0.22597599707692737,0.0685898729070002,J1115.1-6118
0.35477105907025513,0.04494302830964408,1.286451513517677e-68,0.02581038512346305,0.12494116064824154,J1119.9-1007
0.5562740300594198,0.012193116410196173,8.346299006392975e-69,0.9543269906405462,0.9926702978952323,J1120.0-2204
0.16593848304788533,0.014260542699400918,3.5863821920973582e-68,0.1592058409563117,0.05278730414901486,J1120.1-2645
0.04937084935337292,0.009773287912604255,1.3898174535931603e-67,0.023328367857443993,0.10786093739492973,J1122.0-0231
0.15650122334847955,0.016445436391401388,1.545020411307094e-70,0.0476447861422144,0.03476565126756775,J1122.4-6237
0.12023767913317021,0.01602255374133678,5.374566741123007e-51,0.05685073520032344,0.005984802636002959,J1122.5-1440
0.41899685424676686,0.04957124397979561,1.0982053454517446e-68,0.008872995522423557,0.1455181225203416,J1123.2-5111
0.1627053477804963,0.012756959943615647,1.4401139952245243e-69,0.12924002274461815,0.055813327953735455,J1123.8-4552
0.5151170919259,0.05784094913661458,1.5984749287529847e-69,0.0721168710150975,0.20240737004908882,J1125.2+2557
0.9780671094023068,0.04818512862680606,2.069860586921359e-68,0.08701762275499589,0.3087889180283773,J1126.0-5007
0.47859140160782937,0.03620345354164219,5.483324347223292e-69,0.1003336021464693,0.32398628202541857,J1127.9-6158
0.31265291855994404,0.015270762363444147,1.122929985365478e-68,0.3334702622765806,0.3533050904444892,J1139.2-6247
0.21094023068857043,0.017737577822154352,2.6634059924516676e-67,0.15530985218160237,0.09770694640575617,J1146.0-0638
0.38622859140160776,0.03246799013273816,5.649541708387892e-69,0.006676367001277758,0.19985206105843586,J1146.0-6822
0.1891821041593848,0.02076823681428404,7.229068782253716e-70,0.009231893489461157,0.06737946338511196,J1150.1-6324
0.17790982174065012,0.017009279924820864,1.7066933682507895e-69,0.0602321594198825,0.060587721067850174,J1150.7-4613
0.6966969591052079,0.08370727123223307,4.945698220750212e-69,0.058569553777401084,0.2580189630825096,J1154.5-5952
0.3028661307235232,0.054833783625044055,7.38535007317261e-68,0.048202591416284885,0.09616031201667674,J1155.2-1111
0.3684026564138413,0.09308116997533186,3.2699684202418546e-69,0.02765243974946327,0.24127496469638893,J1155.6-6245
0.4218804613771408,0.030494537765770005,2.5605792189786647e-69,0.0755285637379007,0.28249613341402724,J1157.7-6327
0.12119888150996154,0.019335134500176203,4.137718555033506e-74,0.010371286433008248,0.004639903167238249,J1158.8-1430
0.4667948269835721,0.03862328203923411,4.0608488022799046e-69,0.052578552171008375,0.221303207585233,J1202.9-5717
0.4835721775602935,0.040103371314460234,5.174227836401448e-69,0.04310018658370213,0.24981507632304484,J1203.4-6145
0.3788885005242922,0.04289909550099847,1.1115304629130402e-68,0.07682146123361444,0.15170466007665925,J1203.5-1748
0.4090353023418385,0.010900974979443206,6.531849341446507e-69,0.5361438359274161,0.6486450137852195,J1203.9-6242
0.6163054875917511,0.03507576647480324,4.0348917815605026e-69,0.024431006189908913,0.2609104969403537,J1204.3-6111
0.6994058021670744,0.04461411958181605,9.010244165447122e-69,0.14348351555692962,0.3715284782462511,J1204.5-5032
0.17126878713736454,0.02177845647832727,9.028729877532158e-70,0.023356474324742124,0.04639903167238248,J1205.1-5951
0.359140160782943,0.04750381769059086,1.5710544558268505e-68,0.0020971748676293506,0.12312554636540918,J1207.4-1840
0.6662006291506466,0.0445906261012569,1.049295232226758e-68,0.17433576850648716,0.3658126555040011,J1207.4-4536
0.586071303739951,0.055209679313990366,9.574828622044213e-69,0.08548041519738306,0.28108398897182435,J1207.9-6443
0.4242397763019923,0.023094091389639377,7.382346144958792e-69,0.21170007372542574,0.33528343756304213,J1208.0-6900
0.2617965746242572,0.03855280159755668,1.926057151659863e-68,0.02482882080397468,0.0759868199852061,J1208.2+1158
0.459629500174764,0.052179020321860684,1.1300931987984289e-68,0.006976889997773114,0.16078273149082106,J1208.5-5512
0.2761272282418734,0.032421003171619875,2.365246861280136e-69,0.007208227843996148,0.126218815143568,J1209.4-6421
0.64767563788885,0.07102079173029485,4.679041823923592e-69,0.019825869624908385,0.2615829466747361,J1209.9-5923
0.8500524292205522,0.04123105838129919,5.80536085650466e-69,0.061148862660990594,0.4118082173357541,J1210.4-6250
0.20412443201677732,0.019593562786326797,1.2877609181237002e-69,0.025531482486427823,0.08540111626655907,J1210.4-6100
0.2922055225445648,0.028403617996006113,4.4682276823538476e-69,0.020971748676293492,0.12668952995763566,J1210.7-6005
0.2901957357567284,0.0177610713027135,4.5072787491334824e-69,0.1881338819139207,0.21894963351489474,J1213.9-4416
0.36481999300943724,0.03608598613884647,2.2472463991373336e-68,0.06528267538976101,0.16676753412682402,J1214.5-2318
0.20718280321565885,0.018465875719487844,1.5256104136178078e-69,0.05698045735708401,0.09158765382287674,J1214.7-5858
0.25969940580216705,0.04130153882297662,1.5682815990140951e-68,0.014431589939614325,0.0634792549256943,J1216.2+0537
0.17991960852848654,0.014260542699400918,9.725025032735116e-71,0.18209315348076974,0.07477641046331787,J1216.2-0600
0.10127577770010485,0.016586397274756255,7.2235230686282056e-68,0.021226868917922623,0.023670230650258892,J1216.4-1358
0.37154840964697655,0.02335251967578997,3.7463606254332586e-69,0.18277635683970875,0.29527267836729204,J1216.8-5955
0.6821041593848305,0.09120169153060027,1.0305014249403066e-68,0.009612411815958857,0.19823818169591823,J1217.2-2500
0.7268437609227543,0.08121696229296371,2.4371870908110604e-69,0.03569521346861912,0.20583686369443882,J1218.6-1049
0.27507864383082836,0.023282039234112536,4.726411461141493e-69,0.08568148454036195,0.13859189025620333,J1220.1-5558
0.17817196784341138,0.019288147539057915,1.7175537241007472e-67,0.0849463923187187,0.053056284042767805,J1220.1-2458
0.19293953163229638,0.02736990485140374,1.1151505815296927e-70,0.014779677726921903,0.050164750184923675,J1220.5-2745
0.4324536875218455,0.022765182661811347,9.533235769852885e-69,0.3386396902234896,0.33743527671306567,J1221.4-0634
0.07130373995106605,0.011746740279572421,9.77894169298313e-66,0.07143366765615844,0.06980028242888844,J1224.6+7011
0.4834847955260398,0.01630447550804652,1.5963952861434184e-68,0.6329338611583756,0.5912850514424046,J1225.9+2951
0.3084585809157637,0.022859156584047927,1.0134021412616498e-69,0.02849995784029906,0.1751059108331652,J1226.8-4907
0.1990562740300594,0.0272994244097263,1.1196179619502426e-69,0.003926257277953496,0.05567883800685898,J1228.0-6918
0.3121286263544215,0.052672383413602725,5.825695139798197e-69,0.007584422098601801,0.0801560083383767,J1229.5-3048
0.6545788185948969,0.02375190884529543,4.4844797042286064e-69,0.39837890544768195,0.645081030192993,J1231.6-5116
0.5317196784341139,0.02859156584047927,6.535777555264576e-69,0.26007130394549927,0.4040750453903571,J1231.6-6511
0.28311779098217404,0.02509103723716669,2.3353616267426637e-69,0.11867847714836105,0.14134893416717098,J1233.0+1333
0.12408248864033553,0.021872430400563844,2.019409997689286e-08,0.004414877401751685,0.0,J1239.7-3455
0.32768262845159035,0.0539175378832374,1.0671647539089578e-67,0.020883105202507093,0.06811915809293255,J1243.7+1727
0.24580566235581963,0.015693645013508752,3.469383039359162e-69,0.1669870083260004,0.18337704256606818,J1244.3-6233
0.20342537574274727,0.0245741806648655,4.3538473388276977e-69,0.011582026562773642,0.05978078138659135,J1250.8-5424
0.22570779447745543,0.015200281921766713,1.4223985211430332e-68,0.1869555723233454,0.14175240400780043,J1250.9-4943
0.18332750786438307,0.051098320216140025,1.5933913579296003e-71,0.0041359747647164435,0.026965234348732433,J1252.7-2520
0.598654316672492,0.08683190414659933,3.846568589694215e-68,0.03316779344773385,0.17779570977069464,J1254.7-4516
0.17572527088430617,0.015670151532949605,2.0865747515982437e-71,0.10040711136863359,0.05978078138659135,J1256.8+5329
0.2613596644529884,0.021919417361682136,4.2624971116074867e-69,0.17600918432869864,0.161051711384574,J1257.0-6339
0.14461726668996852,0.02899095500998473,3.162905337749365e-70,0.025468783443993545,0.005783067715688252,J1258.4+6554
0.23671793079342884,0.05020556795489252,7.27505199106524e-69,0.03548765801780221,0.04834913590209131,J1258.5-3406
0.42904578818594896,0.030799953013038887,5.122467842563352e-69,0.12684232488049343,0.2624571313294331,J1259.0-8148
0.5026214610276127,0.04358040643721368,1.4156974505122084e-68,0.06537131886354741,0.234146997511936,J1303.1-4714
0.6713561691716183,0.08382473863502879,1.2816760378957097e-68,0.023215941988251512,0.18573061663640641,J1304.6+0539
0.526651520447396,0.013179842593680255,2.131171532003389e-68,0.7176294573073572,0.7838746553695111,J1306.3-6043
0.2850401957357567,0.01510630799953013,2.900485249942232e-69,0.314275707147907,0.23508842714007128,J1306.8-4035
0.4454736106256553,0.048396569951838365,1.928598937071555e-68,0.07148555651886268,0.1742989711519064,J1308.7+0347
0.5138063614120936,0.07682368142840364,1.9644920280366634e-68,0.010079411580296932,0.14074372940622687,J1308.9-5730
0.40064662705347776,0.023469987078585695,3.9829777401216976e-69,0.15487960702834644,0.3487996772241275,J1309.1-6223
0.054788535477105896,0.01461294490778809,2.5498729107294153e-67,0.004741344829599134,0.06327752000537959,J1309.3+8035
0.27962250961202373,0.024198284975919186,5.495186012477855e-69,0.08940667247533654,0.16548987963149753,J1312.3-6257
0.5147675637888849,0.059156584047926696,1.3919741200030809e-68,0.10046116226728383,0.23885414565261245,J1312.6-6231
0.33624606780845856,0.019076706214025612,2.700762535623508e-69,0.15325375599694718,0.296684822809495,J1315.9-6243
0.8455085634393569,0.08645600845765301,1.2595702071940228e-68,0.07484968445085366,0.28545491224530967,J1317.5-0153
0.5810031457532331,0.03131680958534007,1.1402603404451974e-68,0.2728683947099304,0.43742855221572186,J1317.5-6316
0.07104159384830477,0.015999060260777638,1.6966802742047292e-66,0.02482017266019064,0.05110617981305897,J1318.1-3937
0.2713212163579168,0.03580406437213673,2.543556959100362e-68,0.007257954670754366,0.08788918028377378,J1318.3-1148
0.08633344984271232,0.016680371196992838,4.2688130632365405e-66,0.02266246078607302,0.03685024544415305,J1318.9-4556
0.6164802516602587,0.058710207917302956,7.706231225448664e-69,0.05556432381244772,0.25358079483558604,J1320.3-6410
0.25786438308283816,0.027722307059790913,5.794500500654702e-69,0.0399068594914459,0.12272207652477976,J1320.5-6256
0.30234183851800067,0.022929637025725366,3.201340214126165e-69,0.15088848867201263,0.17201264205500638,J1325.3-5413
0.3150996155190493,0.04938329613532245,1.0220288069013325e-68,0.0012539808486855958,0.08970479456660614,J1326.0+3507
0.46897937783991606,0.03246799013273816,2.3717168605098977e-69,0.05722909149087513,0.2913724699078744,J1328.4-6231
0.5067284166375393,0.020909197697638906,1.3448355541862437e-68,0.37179667349149337,0.4829533992334073,J1329.9-6108
0.0365256903180706,0.008669094326324447,1.7880305014249402e-67,0.04425255174292528,0.12608432519669155,J1334.1-4154
0.23558196434813,0.04134852578409491,1.3005468689825156e-69,0.036198967844039365,0.05130791473337368,J1334.6-4435
0.046225096120237674,0.014143075296605193,8.616652545636603e-67,0.01540450611531867,0.07060722211014726,J1334.8-3856
0.634743096819294,0.0311758487019852,1.6699530154817838e-68,0.2724900384193787,0.4258624167843454,J1335.0-5656
0.34681929395316324,0.035122753435921535,6.02734344912578e-69,0.03702918964730707,0.15002353574070337,J1335.5-4546
0.04351625305837119,0.017737577822154352,7.500577678502658e-68,0.004419201473643705,0.06563109407571784,J1335.6-4052
0.2828556448794127,0.03444144249970633,3.967495956250481e-69,0.022677595037695092,0.10066572523703854,J1336.5-4655
0.1126354421530933,0.015411723246799016,7.440807209427714e-67,0.01725304684915692,0.013785219554838274,J1338.8-4509
0.9813002446696959,0.02924938329613533,1.2552568743741815e-68,0.20387350360087084,0.4504740770627395,J1345.9-2612
0.22876616567633692,0.01947609538353107,1.86112608796118e-70,0.11677156144398054,0.10853338712931208,J1346.5+5330
0.13386927647675637,0.025466932926113003,6.818608950165602e-91,0.02021503609519011,0.006590007396947078,J1347.4+7309
0.0,0.009115470456948199,1.216513902795964e-67,0.00918649073459496,0.11471992468562975,J1348.5-8700
0.2542817196784341,0.028544578879360977,1.05075868443349e-69,0.053445528585358254,0.10577634321834442,J1349.1-5829
0.4447745543516253,0.05661928814753906,8.795347762458599e-69,0.010243726312193668,0.15694976800484164,J1350.9-2757
0.3495281370150297,0.012522025138024199,3.8254640683971345e-69,0.30877764973720445,0.48376033891466613,J1351.6-6142
0.9265990912268438,0.10092799248208623,4.0118616652545637e-69,0.04486008384375398,0.2748974514155067,J1356.0-6747
0.6090527787486892,0.05821684482556091,9.270584610644689e-69,0.1120302166143814,0.25822069800282427,J1356.6+0234
