Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,E_peak,Beta,log_E_peak,log_Beta,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
677,0.11946838884176543,0.17267563954610265,1.3722589672345192e-31,4.998432896005248e-43,0.22049717061930016,9.607123991360058e-69,0.37684477358952695,0.57643,0.7284,-0.23925342463908275,-0.13763006287711757,False,False,False,False
71,0.11841354217161446,0.14965031031429712,0.028654792359763696,0.002171701041819381,0.25446692007646954,6.714982964479424e-28,0.30677429738001966,1.3024,0.6027,0.11474438754512602,-0.2198988085320884,False,False,False,False
44,0.11746759766058017,0.15109213557379525,0.09338968298387892,1.0080587968296528e-09,0.1253303695850747,2.0566924382548742e-17,0.3686179347258885,23.535,0.0512,1.371714202642618,-1.2907300390241692,False,False,False,False
692,0.11642341447048561,0.2535267793784353,1.4230346496155559e-15,3.3086331361667793e-19,0.012270780284065636,5.537514240202136e-20,0.569846292068361,0.61912,0.2752,-0.2082251663483575,-0.5603515704365263,False,False,False,False
245,0.11621980836554231,0.1653470058896427,0.009957028327178062,0.0013454808506647262,0.1998725300224452,1.9612970648444667e-17,0.36992400262742353,0.57241,0.8663,-0.24229278772343668,-0.06233168560099491,False,False,False,False
659,0.1158414405956359,0.16907248317640666,3.253423968997279e-16,2.034892806809001e-19,0.20684575269151736,6.472725459988534e-37,0.3723614502866618,0.5335,0.3501,-0.2728655762395113,-0.45580788923496734,False,False,False,False
449,0.11558547224151092,0.15930233256825446,3.0017509259877117e-08,4.8115998567439735e-24,0.26338105875964185,3.1709670686658926e-31,0.3145462724304035,0.19536,0.1546,-0.7091643533991927,-0.8107905104176939,False,False,False,False
111,0.11556342020954449,0.11624350730856202,0.12059739034178057,2.943024234043723e-23,0.19897820055644244,3.0283066182555225e-25,0.25824151014949936,0.49939,0.2151,-0.30156015839696826,-0.6673595896125374,False,False,False,False
129,0.11552265209406187,0.1324439734169901,0.10429959225708209,5.0089128848478464e-05,0.1528898495885718,5.1842137832153683e-14,0.3203737294957551,0.2142,0.2125,-0.6691805335041632,-0.6726410656136697,False,False,False,False
247,0.11519680535016415,0.13048483351738524,0.06174304443842091,0.007169863385918871,0.21930274550332818,0.0005418274932379688,0.28722654592991487,3.6375,0.5435,0.5608030019939637,-0.26480045157768667,False,False,False,False
77,0.11519327577086598,0.10903764043939375,0.14784885271800985,1.592296822971158e-05,0.1997325644644715,1.1310807006995517e-06,0.22836790762291806,12.476,0.0724,1.0960753660851061,-1.1402614338028532,False,False,False,False
101,0.11428229658640887,0.12989511166733386,0.05531186532503184,0.042617029238980114,0.14774888273179013,2.2437444958496774e-05,0.3257112681912838,0.025961,0.1263,-1.5856785828224607,-0.8985966494446692,False,False,False,False
39,0.11415455396819382,0.10404958641421497,0.10895894317610628,0.024949937545809875,0.1882034226507111,0.0026123546807298305,0.24604811178761207,0.272,0.0598,-0.5654310959658012,-1.2232988160115892,False,False,False,False
661,0.11408810225629337,0.1618819352264397,1.4818966722173273e-07,1.0153182538761457e-12,0.2252101187590301,3.1019366793282493e-28,0.34523024433175425,0.91753,0.9206,-0.037379726943495666,-0.035929029442044576,False,False,False,False
774,0.11396709036013208,0.16019817850522577,0.012247713091626942,0.0010304387955862688,0.19868512496383856,0.00014400145339051666,0.3577281734962181,1.2842,0.892,0.10863266558047581,-0.04963514562387693,False,False,False,False
